longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site
"MaChis Lower Creek SDTSA, USA",5.937381042389704e-06,0.33515812333167444,14.115761836390664,0.1987513007284079,5.853411595586629,0.040220784508890196,52.842503687648474,0.0,57.001261367004226
"Seminole OTSA, USA",0.0033489241564976582,0.485916143332102,10.094374298037089,0.5194403398596232,2.882434426365009,0.0,90.64772212890662,0.0,71.09306602279511
"Ninilchik ANVSA, USA",0.004244998970429605,0.4637590602349413,14.432722601369445,0.368032991752062,4.126006393347123,0.0,174.83876771359414,0.0,187.97212469129136
"Pawnee OTSA, USA",0.0014655727630867761,0.3296132883467428,14.261555562384094,0.3271476771347002,5.095210184553756,0.0,58.961899653700975,0.0,40.21764706037636
"Caddo-Wichita-Delaware OTSA, USA",0.0043184693992514836,0.14701793870391208,21.86858791276382,0.28013503673793605,5.08087487213435,0.0,70.9541814308122,0.0,55.03281450266955
"Bayou Lafourche SDTSA, USA",0.002383514902361812,0.9529411764705882,4.892005453041449,0.7860514265586475,1.4954614210404182,0.0,59.76368594401384,0.0,64.49437269410627
"Cherokee Tribe of Northeast Alabama SDTSA, USA",0.00254422439229514,0.6566507322255103,9.430214896356476,0.686926170422642,1.9559007611458028,0.0,51.53801657880097,0.0,32.748655818669484
"Ketchikan ANVSA, USA",0.0017930983421364857,0.7603260443608433,5.206869488626153,0.7317187867387727,1.5080157206282996,1.0,6.093046756461039,0.0,62.15795575654979
"Nanticoke Indian Tribe SDTSA, USA",0.0,0.3256443686691405,13.211385542716798,0.04342593521211514,3.8357071426765663,0.0,44.79615990944591,0.3819075318423428,12.072294981076976
"Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA, USA",0.008842816560997023,0.8805985552115583,3.6129270064891945,0.7859649122807018,1.6692914815995799,0.0,73.09876684121544,0.0,24.029471198151075
"Grand Caillou/Dulac SDTSA, USA",0.0004666881824862607,0.16918054930211615,13.863215288026355,0.44630796938316075,3.5439814644002516,0.0,69.04472304203271,0.0,81.65817140241795
"Occaneechi-Saponi SDTSA, USA",0.00012290825716383612,0.0,23.849970387258796,0.0974807081252837,5.38873600180912,0.0,52.303677962652095,0.0,49.58004935998027
"Haliwa-Saponi SDTSA, USA",0.030249912515280936,0.07744350079170866,26.70976366620601,0.17791852598243846,5.058801363102245,0.0,88.39919339595394,0.0,57.30492099033601
"Meherrin SDTSA, USA",0.0007617729665764032,0.8265468772641646,4.152173604559795,0.6455586146935227,2.034402096336012,0.0,94.48733958610208,0.0,70.36000715286913
"Iowa OTSA, USA",0.0002468751196287854,0.0,24.496775912369078,0.1717661314753105,5.421624490884493,0.0,67.69460334147838,0.0,31.511809691530082
"Georgia Tribe of Eastern Cherokee SDTSA, USA",0.0,0.7410094637223975,8.228445220156654,0.0056782334384858045,5.352735685687143,0.0,91.86758010771035,0.0,123.3114669041234
"Bethel ANVSA, USA",0.002267289947100857,1.0,2.3059364699399145,0.5498814229249012,2.2538597749183613,1.0,3.4412595501803325,0.0,648.1060566026683
"Wassamasaw SDTSA, USA",3.5619929758742193e-06,0.6187589727229224,10.164664070491147,0.19907481256978785,2.397784927839581,0.9982453341840803,19.362771929830707,0.0,28.811399118119297
"United Cherokee Ani-Yun-Wiya Nation SDTSA, USA",0.009482620517907159,0.41442898738272405,10.486556678232134,0.8735037204788094,1.241773333712257,0.0,55.10623793675187,0.0,36.577311586730495
"Kaw OTSA, USA",0.003638525277777877,0.11366830639494027,16.011437344226543,0.43236120871398454,5.413976072165906,0.0,95.08662823920906,0.0,36.50296044518772
"Douglas ANVSA, USA",0.0,0.9967379485320769,5.284351035974073,0.8068140630663284,1.5610174174007732,1.0,10.351619438024516,0.0,317.903021975048
"Southeastern Mvskoke Nation SDTSA, USA",0.0029152858332046902,0.4473251780171627,10.13909276862482,0.35859046923498267,5.0736641843601245,0.0,63.57992429836978,0.0,66.89507891751563
"Ottawa OTSA, USA",0.013365392625503453,0.9439495174461767,2.68235484141745,0.7388641425389755,1.763141210390294,0.0,44.5449320998266,0.8596881959910914,8.82315286014211
"Nanticoke Lenni Lenape SDTSA, USA",0.0,1.0,4.287618633869639,0.7609746664088184,1.3769729174302767,0.0,46.217865852629856,0.6418487719976793,9.845285694619616
"Peoria OTSA, USA",0.003010521237758655,0.8501564945226917,5.090287205598863,0.7867762128325508,2.1715127473600626,0.006259780907668232,41.56706129994596,0.8798904538341158,7.148031625923616
"Apache Choctaw SDTSA, USA",0.0,0.0,20.682045394938253,0.30906212900672736,5.069779208202926,0.0,93.66690714382783,0.0,81.41912960516042
"Barrow ANVSA, USA",0.0,1.0,1.4353569873392051,0.9305865638319464,0.6432742128771576,1.0,1.7330117935519014,0.0,811.901803581986
"Quapaw OTSA, USA",5.045995138097654e-05,0.5318087318087318,9.799047145202165,0.6831600831600831,2.3040622187750883,0.1997920997920998,35.93277145872534,0.8403326403326403,5.743255828390771
"Pointe-au-Chien SDTSA, USA",0.0038349916045415803,0.0,15.408519246947023,0.4278226687049574,2.4403299489939214,0.0,62.83633545535562,0.0,74.25815616384021
"Sitka ANVSA, USA",0.02893102537838396,1.0,0.9627524506875935,1.0,0.4857300329167601,1.0,2.070975476293916,0.0,233.98394591543155
"Unalaska ANVSA, USA",0.001717172250278463,0.0,715.7842958958407,0.28937470615890926,3.5651079324684396,1.0,4.672883698914752,0.0,716.1655468241589
"Edisto Natchez Kusso SDTSA, USA",0.0,0.6496935407826497,8.38078217692979,0.11904761904761904,6.324649687732404,0.07567185289957568,32.90995671009452,0.0,43.37119404273596
"Seneca-Cayuga OTSA, USA",0.0,0.6425371374675785,9.926949570094054,0.06413581702428672,4.422475580009784,0.0,54.68351852096572,0.0,31.88960285211531
"Miami/Peoria joint-use OTSA, USA",0.0024856550073412346,1.0,2.2947516071432554,0.9411764705882353,0.772228926156715,0.0,44.99262086954372,1.0,7.053208244910918
"Tonkawa OTSA, USA",0.01740767804839242,0.04868523821921374,13.027774209511392,0.7896381150741995,1.6658331545453098,0.0,108.12151950072388,0.0,59.52195259301628
"Nome ANVSA, USA",0.0,0.9876120189773326,1.4009597172094685,0.8497627833421192,1.2984467009704144,0.9992092778070638,3.1183496350441335,0.0,844.0821825191529
"Chickahominy TDSA, USA",0.0,0.0,17.16102129144995,0.028095091077493053,7.545715863115812,1.0,19.808251260193394,0.0,25.065720281524243
"Mechoopda TDSA, USA",0.006786225188183425,1.0,4.80731463500692,1.0,0.893452547553161,0.0,96.98155373161157,0.0,34.529973509246595
