longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %,geoid
"Atlantic County, New Jersey, USA",0.09650290566299205,0.1073224777257417,0.2216630573227298,0.6710144649515285,34001
"St. Johns County, Florida, USA",0.057371392722710204,0.11043000264835648,0.09152332168487155,0.7980466756667719,12109
"St. Joseph County, Indiana, USA",0.12292861845198928,0.09779166641818213,0.16667759999522938,0.7355307335865885,18141
"Frederick County, Maryland, USA",0.07227372842288607,0.060692025882576855,0.12276382148634536,0.8165441526310778,24021
"Erie County, Pennsylvania, USA",0.12437228559823547,0.06110405141859811,0.24712271555061308,0.6917732330307887,42049
"Santa Cruz County, California, USA",0.06250240203829896,0.07200810229202222,0.1845364562584597,0.743455441449518,06087
"Buncombe County, North Carolina, USA",0.13255173967153794,0.16246613155250345,0.13847056858122794,0.6990632998662687,37021
"Brown County, Wisconsin, USA",0.08957930908129799,0.06778013527744735,0.13967925208664725,0.7925406126359054,55009
"Washington County, Minnesota, USA",0.04918547953815122,0.044732667724176695,0.10459394731112567,0.8506733849646976,27163
"Webb County, Texas, USA",0.20457438293070213,0.39331686218054707,0.1006166955236074,0.5060664422958455,48479
"Cherokee County, Georgia, USA",0.04668393342391298,0.14169685063539766,0.06966050709067459,0.7886426422739279,13057
"Madison County, Illinois, USA",0.09918050204643568,0.06880476331378775,0.18860621139016515,0.7425890252960471,17119
"St. Tammany Parish, Louisiana, USA",0.07769933429345471,0.0978547547695289,0.1987961471575337,0.7033490980729373,22103
"Marin County, California, USA",0.04265173356000681,0.053056255576691566,0.12742856902434452,0.8195151753989639,06041
"Weber County, Utah, USA",0.0548620760347141,0.10977563591102031,0.10633517377844467,0.7838891903105351,49057
"Kalamazoo County, Michigan, USA",0.07372339718325925,0.06653545141153477,0.18618978850274884,0.7472747600857164,26077
"Harford County, Maryland, USA",0.06343620470308196,0.04127852637703406,0.1409808060113515,0.8177406676116145,24025
"McLennan County, Texas, USA",0.12386139244537912,0.1915316961884219,0.124678371669486,0.683789932142092,48309
"Cumberland County, Pennsylvania, USA",0.0886259899348496,0.06945394473626432,0.1204264161170834,0.8101196391466523,42041
"St. Clair County, Illinois, USA",0.12538094905025066,0.08760356747057946,0.220005013457175,0.6923914190722456,17163
"Yakima County, Washington, USA",0.11154827732879602,0.19806436168393637,0.2669060565644134,0.5350295817516503,53077
"Jefferson County, Texas, USA",0.1455725544738057,0.28339433062784497,0.12192256269666571,0.5946831066754893,48245
"Clay County, Missouri, USA",0.07111890893882696,0.10353738371425308,0.08586960682975403,0.8105930094559929,29047
"Forsyth County, Georgia, USA",0.02760866659375647,0.1065871592420761,0.04105309834080091,0.852359742417123,13117
"Chesapeake city-County, Virginia, USA",0.05556239025645048,0.10135489809736103,0.11538315240131157,0.7832619495013274,51550
"Williamson County, Tennessee, USA",0.03422770803296175,0.062316436419014506,0.050969487653649344,0.8867140759273363,47187
"Washington County, Arkansas, USA",0.10822411282287135,0.1432799984755414,0.15411635425863754,0.702603647265821,05143
"Warren County, Ohio, USA",0.048688794104459504,0.048098882025985404,0.09368917371109738,0.8582119442629172,39165
"Lafayette Parish, Louisiana, USA",0.10652985660045838,0.10997861312884136,0.2072278633038541,0.6827935235673046,22055
"Hays County, Texas, USA",0.06474023833074284,0.17274038146424656,0.06519630333617381,0.7620633151995796,48209
"Henry County, Georgia, USA",0.06014983010873403,0.1311455192820522,0.09143193585857323,0.7774225448593747,13151
"Arlington County, Virginia, USA",0.04874552625812572,0.0685808392642036,0.03276866405572589,0.8986504966800706,51013
"Union County, North Carolina, USA",0.061842926866565555,0.11484089183405793,0.09429833643956645,0.7908607717263757,37179
"Norfolk city-County, Virginia, USA",0.10930850701148982,0.1550996461958426,0.19840817854728424,0.6464921752568732,51710
"Caddo Parish, Louisiana, USA",0.18885461879437968,0.10471744509790443,0.3353124768408716,0.559970078061224,22017
"Sussex County, Delaware, USA",0.1188586251621262,0.10153320913845681,0.22870304693163454,0.6697637439299087,10005
"Yavapai County, Arizona, USA",0.10010198779994993,0.16564885496183088,0.22568332922925297,0.6086678158089162,04025
"Saratoga County, New York, USA",0.07009169060299143,0.037180402030347275,0.14597498417998359,0.8168446137896691,36091
"Brazos County, Texas, USA",0.07993829743982217,0.14590953810448773,0.07533866451401322,0.778751797381499,48041
"Smith County, Texas, USA",0.11748179368731977,0.23477937120035225,0.11703949851968033,0.6481811302799675,48423
"Lake County, Ohio, USA",0.08575908447621089,0.07147128134782443,0.142485315324821,0.7860434033273547,39085
"Oneida County, New York, USA",0.11757973279334391,0.05220444791260268,0.28456709112190887,0.6632284609654884,36065
"Baldwin County, Alabama, USA",0.09792407386168142,0.13842510716105597,0.13039177482689362,0.7311831180120505,01003
"Canyon County, Idaho, USA",0.08452503552293664,0.1797658114558479,0.16489409307875788,0.6553400954653942,16027
"Linn County, Iowa, USA",0.07785090062178066,0.05519542086596161,0.15113951610071064,0.7936650630333278,19113
"Berkeley County, South Carolina, USA",0.11539513587441312,0.14510833880499022,0.14030837503113153,0.7145832861638782,45015
"Montgomery County, Alabama, USA",0.12327506899724053,0.15095617700326644,0.18223692654336035,0.6668068964533731,01101
"Barnstable County, Massachusetts, USA",0.060564044579635185,0.04958766673811108,0.22166269294992935,0.7287496403119597,25001
"Mahoning County, Ohio, USA",0.12592889519287143,0.07426004419809427,0.2769409122196868,0.6487990435822188,39099
"Gaston County, North Carolina, USA",0.13410061396795714,0.14446513798974625,0.16813455295919713,0.6874003090510568,37071
"Hinds County, Mississippi, USA",0.12628628005028317,0.18017980977441525,0.1739097661924729,0.6459104240331118,28049
"Tuscaloosa County, Alabama, USA",0.11642010025675514,0.0956529308566913,0.1483976376371016,0.7559494315062072,01125
"Whatcom County, Washington, USA",0.07137362039402123,0.07484782328766422,0.18978682259855792,0.7353653541137777,53073
"Richmond city-County, Virginia, USA",0.1371469820923921,0.13005990827103234,0.18901010987689143,0.6809299818520763,51760
"Jefferson County, Missouri, USA",0.08708350693237996,0.11194180595716606,0.10958808575922936,0.7784701082836046,29099
"Cabarrus County, North Carolina, USA",0.08040871316712665,0.11821128050109724,0.11486869450217282,0.76692002499673,37025
"New Hanover County, North Carolina, USA",0.07109329546476825,0.1337142275770591,0.11628664512214114,0.7499991273007998,37129
"Jackson County, Oregon, USA",0.08555109705254486,0.10158100335271168,0.27023161391529016,0.6281873827319983,41029
"Shelby County, Alabama, USA",0.06249521916559258,0.09296461874599637,0.07516398367570098,0.8318713975783026,01117
"Montgomery County, Tennessee, USA",0.07575522850503484,0.1295172251104636,0.18799277788362923,0.6824899970059072,47125
"Doña Ana County, New Mexico, USA",0.15773210063428014,0.14960708018616053,0.33873502708476466,0.5116578927290749,35013
"Clay County, Florida, USA",0.04558720975282186,0.12998942315515427,0.13765356765112677,0.7323570091937189,12019
"Calcasieu Parish, Louisiana, USA",0.16702026578505477,0.10939489480385611,0.24333050385011837,0.6472746013460255,22019
"Yolo County, California, USA",0.06719137152018669,0.05821665438467206,0.1844662894008704,0.7573170562144574,06113
"Johnston County, North Carolina, USA",0.1531114935431747,0.15946962909872775,0.14901003404407798,0.6915203368571943,37101
"Lackawanna County, Pennsylvania, USA",0.13458385406514808,0.06334766413044307,0.2223892889254928,0.7142630469440641,42069
"Delaware County, Ohio, USA",0.03033351186821515,0.05192979130132515,0.06670142344818882,0.881368785250486,39041
"Mohave County, Arizona, USA",0.13348501271745591,0.1427858649696702,0.31561348377552584,0.5416006512548039,04015
"Niagara County, New York, USA",0.12677996223481108,0.03731839537405142,0.26804481387784684,0.6946367907481016,36063
"York County, Maine, USA",0.07750721782880293,0.07249499861387472,0.15157917260668483,0.7759258287794404,23031
"Okaloosa County, Florida, USA",0.07895090786819144,0.1882018631720792,0.1349725602015504,0.6768255766263703,12091
"Butte County, California, USA",0.08343103690850254,0.08991147377762367,0.3081174289156814,0.6019710973066948,06007
"Washington County, Pennsylvania, USA",0.11357929976286774,0.04789372757639481,0.18262093282197156,0.7694853396016336,42125
"Clermont County, Ohio, USA",0.08261906217521536,0.07532441200324402,0.18185788258780916,0.7428177054089469,39025
"Harrison County, Mississippi, USA",0.13051335514906065,0.2093528175527145,0.1784187930144597,0.6122283894328259,28047
"Elkhart County, Indiana, USA",0.11545631666736768,0.1704303540431665,0.15870533521108313,0.6708643107457504,18039
"Muscogee County, Georgia, USA",0.13388796167713488,0.17928141062736125,0.18409810395887935,0.6366204854137594,13215
"Benton County, Washington, USA",0.07074976443666726,0.11309659739666568,0.19896094998858072,0.6879424526147536,53005
"Richmond County, Georgia, USA",0.131860221917399,0.1817086746307338,0.1972435908086464,0.6210477345606199,13245
"Champaign County, Illinois, USA",0.07473574876275473,0.059703194719660346,0.14250787631687825,0.7977889289634613,17019
"Onslow County, North Carolina, USA",0.07141206712301043,0.18668042422025993,0.2165116765059296,0.5968078992738104,37133
"Yuma County, Arizona, USA",0.14355850156774272,0.18140704911816652,0.2935437032378608,0.5250492476439726,04027
"Anderson County, South Carolina, USA",0.13618143995129112,0.14518742058449816,0.16410419313850078,0.690708386277001,45007
"Hall County, Georgia, USA",0.07827069793727043,0.2348867981199305,0.09397907246706237,0.6711341294130071,13139
"Trumbull County, Ohio, USA",0.162449738898613,0.09254693915176176,0.28115724585955326,0.6262958149886849,39155
"Hawaii County, Hawaii, USA",0.12451524017338637,0.07269201540296281,0.2413728491159266,0.6859351354811106,15001
"St. Louis County, Minnesota, USA",0.12006185457884233,0.05202676849614712,0.21286065482624267,0.7351125766776102,27137
"Broome County, New York, USA",0.12145968826745301,0.05311574569970381,0.28705658118581023,0.659827673114486,36007
"Deschutes County, Oregon, USA",0.06358330497043935,0.1018217012934816,0.19987040576120255,0.6983078929453158,41017
"Racine County, Wisconsin, USA",0.09185222672064797,0.07206949858852015,0.1791487431106327,0.7487817583008471,55101
"Minnehaha County, South Dakota, USA",0.07445062693915298,0.10527227008532998,0.09596438435219923,0.7987633455624708,46099
"Sangamon County, Illinois, USA",0.11774784355429538,0.05716859653037759,0.2013670212326332,0.7414643822369892,17167
"Sumner County, Tennessee, USA",0.08434993932756922,0.10924026992344482,0.12830285389288815,0.7624568761836671,47165
"Hernando County, Florida, USA",0.08646736971591949,0.19819461529212634,0.21273388148463235,0.5890715032232412,12053
"Livingston County, Michigan, USA",0.06721768302581023,0.04937224016344819,0.1249340934554799,0.8256936663810719,26093
"Butler County, Pennsylvania, USA",0.09694513320360515,0.04985141821976772,0.1419177925296029,0.8082307892506294,42019
"Ellis County, Texas, USA",0.07445620973400509,0.2001594119470401,0.07047779303015528,0.7293627950228047,48139
"El Dorado County, California, USA",0.08257865432347247,0.056673650534222325,0.18205290931694276,0.7612734401488349,06017
"Outagamie County, Wisconsin, USA",0.0796603689005501,0.05823981494673821,0.12336045995122179,0.81839972510204,55087
"Sarpy County, Nebraska, USA",0.04496454718395106,0.07687160735826304,0.08196056996381194,0.8411678226779251,31153
"Saginaw County, Michigan, USA",0.1306237579332016,0.05900903581173561,0.2914495550096478,0.6495414091786167,26145
"Santa Rosa County, Florida, USA",0.07150472354665821,0.1814753372007961,0.13374687013776598,0.6847777926614378,12113
"Beaufort County, South Carolina, USA",0.06804205244283233,0.15270665099781153,0.11693422315181234,0.7303591258503761,45013
"Charlotte County, Florida, USA",0.09716842754636706,0.1845399170303943,0.17657964515932453,0.6388804378102811,12015
"Iredell County, North Carolina, USA",0.07934441079061326,0.1292008320011003,0.1312636446461415,0.7395355233527582,37097
"Tippecanoe County, Indiana, USA",0.06346708263116083,0.07586897598740958,0.11258336049090271,0.8115476635216876,18157
"Newport News city-County, Virginia, USA",0.1049611353855045,0.13904226428274685,0.18552704283271226,0.6754306928845408,51700
"DeSoto County, Mississippi, USA",0.08204523752685607,0.1098228468816907,0.10413357276054991,0.7860435803577595,28033
"Bayamón Municipio, Puerto Rico, USA",0.17880679955985754,0.11554236281581604,0.3850017478787184,0.4994558893054655,72021
"Cass County, North Dakota, USA",0.06859431864983995,0.07214262937100793,0.08986888108469236,0.8379884895442997,38017
"Boone County, Missouri, USA",0.07875480420718638,0.09414931595663488,0.08736222701868666,0.8184884570246784,29019
"Medina County, Ohio, USA",0.06884809417040355,0.04770400036408313,0.11183725481272482,0.840458744823192,39103
"Shasta County, California, USA",0.09849398435089843,0.09254685456922919,0.30030509952055917,0.6071480459102117,06089
"Kent County, Delaware, USA",0.09715409623849225,0.09069526175636691,0.24390260443368222,0.6654021338099508,10001
"Ulster County, New York, USA",0.08247886057813841,0.07505799660676508,0.24793982202832393,0.677002181364911,36111
"Peoria County, Illinois, USA",0.12499999999999928,0.08893689881758236,0.20942887109931912,0.7016342300830986,17143
"Kanawha County, West Virginia, USA",0.13291804519615985,0.07967186390951117,0.2992611616135968,0.6210669744768921,54039
"Washington County, Utah, USA",0.08384248171139023,0.15876616744256028,0.11965251421874791,0.7215813183386919,49053
"Vanderburgh County, Indiana, USA",0.10677379319354624,0.10461587323993345,0.19440131277128883,0.7009828139887777,18163
"Johnson County, Texas, USA",0.07943455976078873,0.20818931660933937,0.07935013401541326,0.7124605493752474,48251
"Imperial County, California, USA",0.1252936913989584,0.09912414706181888,0.4161116203279349,0.48476423261024626,06025
"Shawnee County, Kansas, USA",0.14499959467127835,0.1029148024390703,0.13606501670725504,0.7610201808536746,20177
"Licking County, Ohio, USA",0.08397395315184895,0.07618580396645841,0.19405303752963937,0.7297611585039023,39089
"Muskegon County, Michigan, USA",0.13815371585856426,0.06837527066377976,0.27196109908161,0.6596636302546102,26121
"Bay County, Florida, USA",0.0824906354193827,0.20101236808175338,0.17519698199704004,0.6237906499212066,12005
"Hendricks County, Indiana, USA",0.0599577180461287,0.06561325298928973,0.089631462626797,0.8447552843839133,18063
