longname,High School %,Undergrad %,Grad %,Undergrad STEM %,Undergrad Humanities %,Undergrad Business %,% of women with high school education - % of men with high school education,% of women with undergraduate education - % of men with undergraduate education,% of women with graduate education - % of men with graduate education,geoid
"Sauk County, Wisconsin, USA",0.9212468033371066,0.2382928772062207,0.06953003815033731,0.1145977445185092,0.08061879008929686,0.04307634259841511,0.014198833727234073,0.028329492457096567,0.015161452423603686,55111
"Adams County, Illinois, USA",0.9273832908429807,0.2467923266602578,0.08302336272829844,0.09635558156057955,0.09750491077025937,0.05293183432941866,0.017410364326203798,0.03196159935069612,0.016948391804383983,17001
"Warren County, New York, USA",0.9188095055183793,0.31617418161089084,0.1531651617616871,0.1345279841713085,0.13399898906153235,0.04764720837805044,0.01859567932177597,0.02445270135780525,0.017215415543294033,36113
"Mason County, Washington, USA",0.9095758206451382,0.17652426446357114,0.05744435805166402,0.0860423853259084,0.06367844278094889,0.026803436356713752,0.05956328196413996,0.02699109954532894,0.012218431699782595,53045
"Armstrong County, Pennsylvania, USA",0.9275781250000004,0.1765429687500002,0.05582031250000007,0.08115234375000001,0.0681835937499998,0.027207031249999927,0.015164360336762828,0.03706353786293659,0.017322566822108768,42005
"Kershaw County, South Carolina, USA",0.9029784328315986,0.20091353657070166,0.07678892487428983,0.07647408752321963,0.07457361377036101,0.04986583527712012,0.021702098644372336,0.05586554154622725,0.03817400434348855,45055
"Marion County, Ohio, USA",0.9070343230237808,0.12145837909070917,0.04264920232414189,0.039534372940918015,0.05754447616955846,0.02437952998023277,0.013507930359653142,0.030749080838304882,0.0057830141286753095,39101
"Walker County, Alabama, USA",0.834138586058804,0.1319582094482984,0.05201106706309869,0.0455690452593326,0.05448876775685491,0.03190039643211097,0.007280330140780666,-0.014359869749002635,0.020244261444435023,01127
"Clay County, Minnesota, USA",0.9501290877951518,0.35075367498522864,0.10486360867161858,0.12576205721056072,0.16157203999239245,0.06341957778227728,0.008975968626375619,0.06556425724434778,0.024339496817158357,27027
"Liberty County, Georgia, USA",0.9187354341878609,0.18672104569865228,0.057047319890566404,0.06072043773431963,0.07346235687506336,0.052538251089269454,-0.020413623113250234,0.0524628622579654,0.023688889805013595,13179
"Jefferson County, Ohio, USA",0.929272511305145,0.17723550128159704,0.06147498280784389,0.06981057369704298,0.07156104778377488,0.035863879800779305,0.006651550748203228,0.03401706754280209,0.018046182190046008,39081
"Lincoln County, South Dakota, USA",0.9596637067825433,0.40192235027394646,0.12922728131494418,0.18949556017381447,0.12119780842622306,0.09122898167390882,0.023516715398867793,0.0019730004230798515,-0.028596156128904343,46083
"Chaves County, New Mexico, USA",0.8105939004815411,0.1595415187755746,0.057694481495715766,0.06678271878461792,0.07322587208645119,0.01953292790450571,0.045834702275409756,0.0057039604870642024,0.016429504780313284,35005
"Pulaski County, Kentucky, USA",0.8469066617936694,0.15847393961543896,0.07059755131875488,0.06326775090861096,0.06483117094069155,0.0303750177661367,0.05482307191316538,0.02960027618823008,0.029473539588112913,21199
"Coos County, Oregon, USA",0.9056633109184903,0.1874489835581298,0.06951840478874338,0.08924476231196818,0.07301667508842866,0.025187546157733144,0.023315694236536455,0.027774061149236834,0.003139649571706274,41011
"Salem County, New Jersey, USA",0.9080371764605796,0.2254620472574917,0.0734809332397541,0.0946213232948383,0.09487653927135845,0.03596418469129491,0.009528005990547594,0.03095942887276998,0.01886047913064369,34033
"Effingham County, Georgia, USA",0.9088363835017754,0.22787489756897025,0.0636210507147409,0.09623964308476723,0.08574615314577055,0.04588910133843214,-0.006888831661423067,0.06710927137495606,0.05629101507246979,13103
"Carbon County, Pennsylvania, USA",0.9073689673066944,0.16885553470919284,0.060935691189972496,0.06862001516905517,0.06560616342660958,0.03462935611352843,0.03202244581426472,0.015761490430254904,0.0312162078038756,42025
"Columbia County, Pennsylvania, USA",0.9135171187194309,0.2408848377056468,0.09115162294353035,0.10220097821253961,0.10457981325033404,0.0341040462427748,0.012239438500819988,0.04140004937218056,0.019900154466499523,42037
"Nacogdoches County, Texas, USA",0.8609600080588292,0.23405862798428542,0.08721164500856254,0.09504381988516157,0.10144051576508538,0.03757429233403847,-0.0039742123306805155,0.05899999088746935,0.012192843335392334,48347
"Hamblen County, Tennessee, USA",0.8603925159732773,0.1656642177776852,0.05471497845948931,0.0708235343087264,0.055172844388020566,0.03966783908093823,0.019627353544351855,0.0452528139300068,0.02644625783045288,47063
"Rutherford County, North Carolina, USA",0.8630370400421924,0.18272546553612723,0.0618280660473042,0.06515477301310398,0.07959754959633258,0.03797314292669078,0.044481690357065395,0.016719258961320316,0.020496657017160302,37161
"Isabella County, Michigan, USA",0.9280220501378134,0.290274314214464,0.12904580653629097,0.11941199632497725,0.1272870455440349,0.04357527234545205,0.02458657181637869,0.046375042457342586,0.01802773895576018,26073
"Lamar County, Mississippi, USA",0.9008616840789356,0.3123046700598266,0.1092731493883384,0.1096749709795516,0.11650593803018106,0.08612376105009362,0.013343921491773214,0.033294844156947556,0.010782826404723889,28073
"San Benito County, California, USA",0.8377456973572841,0.19890905671024176,0.0506677325308004,0.10185272265588244,0.06461017586758207,0.032446158186777055,-0.004109262736969876,0.024600978643268212,-0.011606919405592282,06069
"Warrick County, Indiana, USA",0.9475588099883805,0.3155898537697586,0.11637033301909566,0.14870760528796656,0.10431236708833037,0.06256988139346231,0.008175466433122724,0.021577363823803264,-0.0022500031335264264,18173
"Belknap County, New Hampshire, USA",0.9380995948285067,0.2993895473202142,0.12454791057896222,0.11881657743197857,0.12007216429997186,0.060500805588263616,0.030000018189701105,0.03270598961171173,0.02244393512820865,33001
"Georgetown County, South Carolina, USA",0.8999402935908258,0.298223219616644,0.11317452801054158,0.12633052644582138,0.10920096353791366,0.06269172963290849,0.027976451052642792,-0.03882099820950963,0.007136853107887267,45043
"Pope County, Arkansas, USA",0.8521934654919237,0.21801578560939808,0.06933737151248161,0.09443832599118945,0.08454937591776801,0.03902808370044056,0.01815993349498135,0.03493440241161469,0.026605181266724058,05115
"Lee County, North Carolina, USA",0.8629998879802845,0.19831970426795087,0.0646353758261454,0.0717374257869384,0.07926515066651742,0.04731712781449535,0.06002252269801456,0.0429110359422159,0.028126875852775478,37105
"Darlington County, South Carolina, USA",0.854255970606246,0.17837459539847816,0.06707637127110494,0.07899571341090007,0.06318344851719017,0.03619543347038759,0.021885875227984797,0.028158084275069772,0.0237958225373079,45031
"Hall County, Nebraska, USA",0.8558098675150771,0.20753597036896387,0.07004131250296784,0.06621871883755193,0.09300061731326276,0.048316634218149024,0.05329800664150519,0.011299147437041301,0.008289590984561807,31079
"Garfield County, Oklahoma, USA",0.8877219072404487,0.22253462217678127,0.07031322613625816,0.08595129658890212,0.08897202342225079,0.04761130216562858,0.029422945649781762,0.03935066125065895,0.00544555573402275,40047
"Union County, Ohio, USA",0.9451253611706592,0.36804455214838266,0.1276213999440766,0.18317177742566826,0.10164041383167148,0.0832323608910428,-0.02489585832770802,-0.03783893796570781,0.01017480924219577,39159
"Knox County, Ohio, USA",0.9209018406342818,0.21725097644830146,0.07851345978436304,0.09125991065790409,0.09235914587085164,0.03363191991954543,0.007822586370908047,0.04879767258457057,0.012022290176354464,39083
"Laurel County, Kentucky, USA",0.8390346508916008,0.14194844489269842,0.063531727672644,0.04959107134230598,0.06733154736854047,0.02502582618185199,0.035472257133120855,0.001225360582944729,0.01382444251590155,21125
"Walla Walla County, Washington, USA",0.8886231476270866,0.2722050271993996,0.11477677734008641,0.1291033577190025,0.10994653911086139,0.03315513036953665,0.025060387557327313,0.01639995146498946,-0.018277930905577236,53071
"Stanly County, North Carolina, USA",0.8679883736063506,0.1697106416207541,0.04869636892108801,0.06194959003947781,0.07355429265541642,0.03420675892586012,0.07447925874787031,0.044610654512685005,0.01623113015315826,37167
"Athens County, Ohio, USA",0.91201418384807,0.3298933352199435,0.18232051002877867,0.14614290456440862,0.15216269493285545,0.03158773572267897,0.04278453889920053,0.04097443462025774,0.025721412145777584,39009
"Barry County, Michigan, USA",0.9377254356612055,0.22815175350919112,0.06518621528834029,0.0973447481639216,0.08067880578853603,0.05012819955673367,0.013484382211068735,0.07291150864305956,0.012926972253760355,26015
"Eddy County, New Mexico, USA",0.8392136127667758,0.16011343972313022,0.06195923860796004,0.07837435108632948,0.05575850797923483,0.025980580657565762,0.056416958546153806,0.008719028433088277,0.02370191162357202,35015
"Haywood County, North Carolina, USA",0.9016131036002349,0.2657421310909892,0.10482522538050935,0.1086765006742962,0.11374347062390269,0.043322159792789965,0.017378388298111558,0.05512035638561469,0.028966963263110643,37087
"Reno County, Kansas, USA",0.9173931367982072,0.19611366207493222,0.06661342916084388,0.07153789844945778,0.08888445243007038,0.03569131119540388,0.004408256298831126,0.0027134267483003294,0.008914996188291613,20155
"Livingston County, New York, USA",0.9230388517693637,0.2733346831342375,0.12960338350093367,0.11979483026253632,0.11162853479111856,0.041911318080583196,0.04072823996571906,0.06797477381950617,0.04056879305126193,36051
"Garfield County, Colorado, USA",0.9006115494141264,0.31466784930675495,0.10804817702254801,0.1423136174781752,0.10993884505858718,0.062415386769992066,0.009025940705695956,0.04089720886848247,0.014643462626666534,08045
"Hood County, Texas, USA",0.9240726057047339,0.2857510232946877,0.09452885583867313,0.10460107579881299,0.11683775153762116,0.06431219595825405,-0.007064348360808159,0.013115887368414014,-0.005692195464678709,48221
"Columbia County, New York, USA",0.9162391775988967,0.33283318802084366,0.15993836046959597,0.1289361098156902,0.16229039518238378,0.04160668302277002,0.03216047254348786,0.03068903182410665,0.027758053342288758,36021
"Washington County, New York, USA",0.8952511344312247,0.19045705656710482,0.07964505723891603,0.09033311639429276,0.07497878096254944,0.02514515921026185,0.05687242910273449,0.0597969366908275,0.03799324319928539,36115
"Cumberland County, Tennessee, USA",0.8949122285034217,0.15890112069820453,0.06402856292769987,0.06884855697709004,0.059605276207477784,0.030447287513636807,0.02749498364398728,-0.008573806348878221,-0.0069906132008142885,47035
"Granville County, North Carolina, USA",0.8679435705039601,0.22130805853572955,0.07069044954913443,0.11088439851686074,0.07119506790407856,0.03922859211478979,0.06790241881587311,0.02876712594536243,0.01589209884706616,37077
"Tipton County, Tennessee, USA",0.895582696039265,0.1743864855610091,0.06280105010843512,0.06932998516151126,0.06241296655632924,0.04264353384316858,0.02720528366519248,0.05180078040706235,0.016864867109358687,47167
"St. Joseph County, Michigan, USA",0.8752424046541691,0.15566996029180877,0.05669960291809021,0.05499122726013476,0.0678040446948008,0.0328746883368731,0.016822469916489835,0.0033310413039046305,0.010659550860958773,26149
"Rutland County, Vermont, USA",0.9388849806542385,0.3124560323601828,0.11506331340133641,0.12809971860710498,0.1364535701723526,0.04790274358072445,0.03736445700989521,0.081588212504566,0.031901332181319395,50021
"Pittsylvania County, Virginia, USA",0.8523165753695204,0.13192575259100936,0.03927847862263671,0.053030745137019164,0.05460859897428711,0.024286408479703165,0.06332505349814577,0.03898069994458195,0.017673718552261075,51143
"Pender County, North Carolina, USA",0.8993393796887246,0.2743029895868323,0.09336020602396142,0.1194715037509797,0.10034710558728022,0.05448438024857231,-0.0074148293901024065,0.041602189529177214,0.036323588066556375,37141
"Crawford County, Arkansas, USA",0.8591224018475754,0.1781720897262934,0.05147142889808606,0.07861340406557957,0.06274438067363314,0.03681430498708058,0.02936908064798216,-0.007205287749033673,0.0181394011234949,05033
"Herkimer County, New York, USA",0.9141626208284133,0.20163583081835215,0.08647159165463822,0.09252941433757567,0.08174780212570519,0.02735861435507149,0.022128843976860546,0.014670576851841616,0.00459704667642967,36043
"Otter Tail County, Minnesota, USA",0.9280697727794346,0.26176268074363135,0.08049116364470965,0.10296075281156786,0.11416112003672282,0.04464080789534099,0.021643965028246392,0.009257229841507897,0.0004916573542844416,27111
"Bradford County, Pennsylvania, USA",0.9059230299880225,0.1877697679148492,0.07136561885607104,0.08829179001604479,0.07491356127545122,0.02456441662335316,0.021382208578165418,0.039998827718268765,0.02564219003443887,42015
"Washington County, Vermont, USA",0.9474369517543858,0.428659539473685,0.18156067251462016,0.20438139619882997,0.17568987573099445,0.04858826754385964,0.029191760002682088,0.057708705789545456,0.04878902555136297,50023
"Washington County, Ohio, USA",0.9160754888585723,0.19347430650295605,0.07517053206002747,0.07671668940427472,0.07460209185993613,0.042155525238744884,0.010746488857706349,0.01818057883293972,-0.004409300859657669,39167
"Mercer County, West Virginia, USA",0.8659136731198647,0.19014893663147428,0.0666854553732088,0.07563899668307067,0.08331346066295235,0.031196479285451096,0.022096967513104526,0.041640852305219356,0.03350206194333538,54055
"Lincoln County, Missouri, USA",0.9128221290213094,0.17867099808480227,0.045479890421586,0.07622002957647477,0.062062110596620416,0.040388857911706946,0.017865534786264403,0.08105715537181102,0.042187478588595395,29113
"Van Zandt County, Texas, USA",0.8689001848428839,0.1671441774491679,0.04792051756007387,0.058387245841035045,0.07881238447319766,0.029944547134935273,0.040464153121071655,0.038457745438340574,0.006152365339922153,48467
"Lyon County, Nevada, USA",0.8732400722021656,0.15069945848375474,0.04562274368231056,0.06083032490974734,0.061259025270758306,0.028610108303249154,-0.0203076584041626,-0.0025142547338021792,-0.021545500289880358,32019
"Russell County, Alabama, USA",0.8609561187819177,0.1628049933799883,0.06031303196519765,0.06111689048609776,0.0580669566862114,0.04362114620767915,-0.017769316898739396,0.029807623769029956,0.010790204341274617,01113
"Blount County, Alabama, USA",0.848661566659531,0.13799192418669684,0.05185766062396296,0.05152004019100696,0.06288393020493721,0.023587953790752878,0.042449843755261174,0.05745358907964429,0.03733874359290865,01009
