longname,"Agriculture, forestry, fishing and hunting %","Mining, quarrying, and oil and gas extraction %",Accommodation and food services %,"Arts, entertainment, and recreation %",Construction %,Educational services %,Health care and social assistance %,Finance and insurance %,Real estate and rental and leasing %,Information %,Manufacturing %,"Other services, except public administration %",Administrative and support and waste management services %,Management of companies and enterprises %,"Professional, scientific, and technical services %",Public administration %,Retail trade %,Transportation and warehousing %,Utilities %,Wholesale trade %,geoid
"Kenai Peninsula Borough, Alaska, USA",0.03504755979087778,0.04635732278776872,0.07930088456201234,0.014669012980045732,0.08420336226286822,0.0875635464739261,0.17695315816326587,0.017708173127845252,0.01920749213409302,0.01762666174328565,0.03658950294521186,0.051380199109657486,0.023380804956452724,0.00024266569787233114,0.03739877786641264,0.09084467164867054,0.10365083418961178,0.052875664425804214,0.013411075108303305,0.011588630026014747,02122
"Pike County, Kentucky, USA",0.007191826409052762,0.04417393376250074,0.07216708696163184,0.003543032127989226,0.0536130677815493,0.14099890861636077,0.1804964864475524,0.03521879697374366,0.014436533894642672,0.0118453611443222,0.06181797847193151,0.04444878274337411,0.0242232905390781,0.0,0.034584224055297784,0.05212515895405097,0.1401759088734723,0.03748085823832192,0.014436533894642677,0.027022230110485015,21195
"Newton County, Missouri, USA",0.028522298231841787,0.00041119958132406213,0.052596164629359725,0.02373743037643454,0.07681955814735907,0.0737168703973684,0.14653657807184775,0.03341931142761021,0.015962020111397694,0.015812492990916235,0.15988187357481964,0.037232252999887874,0.03917610556614701,0.003588650891555463,0.04624126200889695,0.02530746514148999,0.1272849613098575,0.06048372023475747,0.008261373406601626,0.02500841090052713,29145
"Carson City-County, Nevada, USA",0.004042537693932554,0.0010925777551169062,0.0982591594435137,0.04774564789860878,0.08594945006919658,0.0796853376065263,0.10288440527350874,0.022798455823439468,0.011362808653215819,0.016716439653288652,0.0990603831305995,0.03951489547672814,0.05095054264695171,0.0028771214218078532,0.048474033068686695,0.11639595017845442,0.11217131619200224,0.029754534197683726,0.007575205768810548,0.02268919804792776,32510
"Huron County, Ohio, USA",0.02764824674132553,0.002386634844868737,0.06939599779695242,0.01163943455112907,0.10732513310078962,0.06256655039471253,0.14007710666421877,0.014466678905819708,0.00892234257389388,0.012667523407380204,0.2281622911694513,0.04138057646410864,0.024196805581053794,0.00044060950982192015,0.031026252983293475,0.03466128143932443,0.0975950064255554,0.05452542684046261,0.009583256838626769,0.021332843767211278,39077
"Pickaway County, Ohio, USA",0.016613924050632944,0.0022943037974683562,0.04493670886075952,0.010878164556962028,0.11910601265822812,0.07179588607594942,0.147112341772152,0.04363132911392401,0.014121835443037982,0.006447784810126576,0.10047468354430354,0.030617088607594902,0.03136867088607592,0.0,0.04655854430379749,0.07124208860759494,0.11768196202531636,0.06606012658227846,0.0197389240506329,0.03931962025316454,39129
"Pike County, Pennsylvania, USA",0.01100465581592214,0.002847358497826006,0.10123513794297577,0.032513755819770035,0.06391165493093233,0.09303936280734125,0.12089730270499033,0.04882835045596238,0.020008465119858408,0.01442918157682098,0.0666435799761437,0.05879410519835333,0.0517141867713264,0.0015775905190657585,0.0491361729962677,0.05448458963407601,0.13144022471045458,0.05256069875716651,0.006425795528877604,0.01850783023586906,42103
"Otsego County, New York, USA",0.03112275308469276,0.0007744170732712794,0.08466543997299622,0.029900489767922842,0.06629429863607807,0.15307873092365418,0.2079494593613088,0.03514222431087176,0.016961601588366428,0.010476192518090491,0.07333320627970583,0.03635292536901779,0.024890982728608773,0.00011037100809254922,0.026620776478765096,0.03506561027777098,0.1267694992166192,0.024780775758923502,0.004648704612759662,0.011061541032483958,36077
"Columbia County, Wisconsin, USA",0.0300343064276005,0.0016829568256845127,0.05388698297624463,0.015373163311541227,0.08139685416531821,0.07191403974367257,0.14334261117224445,0.05097417308563682,0.00796168036766134,0.012622176192633856,0.17001100394847538,0.04641077092368432,0.024726519515826308,0.0002589164347206938,0.048514466955789995,0.05340151466114305,0.10819470515890972,0.04453362677195935,0.011974885105832085,0.022784646255421072,55021
"Genesee County, New York, USA",0.02519593015261926,0.002646775745909529,0.06355699161281457,0.023992850268114888,0.08827168981163218,0.10855217929327655,0.12274852193042748,0.034098721297951336,0.014024474082221917,0.014643200879967013,0.1589784133095008,0.04863880104496082,0.0272239791007837,0.0014093221504193586,0.035026811494568925,0.04932627526467758,0.10666162518905573,0.0333424996562628,0.011652688024199082,0.030008249690636653,36037
"Lawrence County, Ohio, USA",0.002797439918619932,0.005722036197177136,0.07777730682829677,0.008689017929046758,0.06006018734370356,0.09994489891069373,0.21442800830754868,0.01869198491077862,0.007544610689611336,0.010850676047980342,0.124613232738524,0.04802271860297548,0.0458610604840419,0.001144407239435427,0.02848302462594832,0.0297545882253211,0.12584241088458453,0.053193743907091175,0.013266646886788466,0.02331199932183281,39087
"Anderson County, Texas, USA",0.015594340596922421,0.05194671073014559,0.04440772487865328,0.009294640090880917,0.07440875761644111,0.0738923887225033,0.12480636166477327,0.025456986471134976,0.010585562325725483,0.006919343178766914,0.10120830321181468,0.049829598265000594,0.03676546524837342,0.0005163688939378289,0.02788392027264273,0.1193328513890324,0.136321387999587,0.06310027883920272,0.012289579675720313,0.015439429928741082,48001
"Maverick County, Texas, USA",0.021384330213843263,0.06076224060762242,0.07739952077399515,0.0529409105294091,0.058185270581852716,0.11044803110448023,0.15936525159365264,0.024277770242777694,0.012071070120710698,0.011528550115285498,0.03372666033726656,0.02016366020163665,0.023463990234639874,0.0004068900040688998,0.0042045300420453,0.10438989104389877,0.10461594104615954,0.09516705095167056,0.0063746100637460945,0.019123830191238287,48323
"Coffee County, Tennessee, USA",0.014566429042000617,0.0011087308194698635,0.10625824291746887,0.003670281333417479,0.07944629802959915,0.0846558429537893,0.08633173006846237,0.0376968478619753,0.016898586972609653,0.0072964270840112375,0.24766850972550047,0.033247165870094304,0.021333510250489105,0.0008411061389081726,0.048387076370441436,0.03818796164027509,0.09750857446143714,0.03888204287589148,0.010552058833575255,0.025462576750583773,47031
"Oxford County, Maine, USA",0.03513775668386079,0.0004974973225115775,0.06234515932946404,0.027901591073594766,0.10617239130311835,0.10735657814610725,0.155200721229304,0.02663593566440118,0.017872328983235736,0.00964914506619362,0.12527143937239776,0.036666967148267636,0.02649031100577897,0.00030615219846866296,0.032036253413747766,0.03414081831234402,0.1425771921914282,0.0360918267466554,0.006046968851507805,0.011602965957612692,23017
"Windsor County, Vermont, USA",0.02427540023019778,0.0023717345052492057,0.08172020508527783,0.044051480590143306,0.07467475846674335,0.13783962889330673,0.1702068292002372,0.022810505388720318,0.02322904677199954,0.016392870845104816,0.09347424226570393,0.048760071152035234,0.02867008475463012,0.00010463534581981791,0.06100240661295392,0.030972062362666117,0.10139165009940351,0.01865997000453417,0.0033134526176275703,0.016078964807645375,50027
"Jefferson County, West Virginia, USA",0.005200936543420088,0.006395746289881462,0.0693701853267056,0.045946827150923575,0.09854643529348849,0.1039916886758207,0.11324935572310864,0.029788380786468577,0.017821875888786184,0.01735988278682112,0.05741472488886428,0.032339182456953226,0.040871195024611395,0.0012299512095925893,0.0890619217346738,0.09003242854217741,0.1266925383696248,0.036729455648026293,0.009804468213609495,0.008152819446442305,54037
"Box Elder County, Utah, USA",0.027311489263626927,0.01152383513233207,0.06061537279606636,0.01452003226673836,0.0755195329005492,0.09607037221987472,0.09995006338109357,0.029462605154995596,0.013943840510121753,0.008450812430376825,0.22206430300003785,0.03906580109860558,0.03215150001920633,0.0,0.035915952829101455,0.06380363384934534,0.10233165597510875,0.045595974340260484,0.006222870971459298,0.01548035186109939,49003
"Acadia Parish, Louisiana, USA",0.014478806701369138,0.06412667862298238,0.0678448011897992,0.024452123704124917,0.09422160010498232,0.06845719784786325,0.16897773500721747,0.028520187218406913,0.010541971042386605,0.012379161016578448,0.09321551988102003,0.05905253488473826,0.02764533484974411,0.002362101395389529,0.02943878220550282,0.04081186299811908,0.11394952101832807,0.0390621582607935,0.010279515331787755,0.03018240671886621,22001
"Gordon County, Georgia, USA",0.030379354438718205,0.003293680009299801,0.0434378269461773,0.008292323788119497,0.08222575270275502,0.059479986050296474,0.08927810284031468,0.02708567442941838,0.011198512031619317,0.01577091486805905,0.2748866586585034,0.050683922966637006,0.050141434494516995,0.0,0.01677839345913899,0.05897624675475644,0.09850040686635426,0.042934087650637415,0.004184911070639747,0.032471809974038056,13129
"Putnam County, West Virginia, USA",0.0014150762993842504,0.006769419053811141,0.048150839484453214,0.02038474777221096,0.07262783493326194,0.07591693119669557,0.17240983669254598,0.04991012353233645,0.01759284047883122,0.01193253528129422,0.09806096301678956,0.03323517038283547,0.04799785826289815,0.00038245305388763523,0.054920258538264474,0.06517000038245303,0.11324434925612893,0.04971889700539264,0.02776609171224232,0.03239377366428271,54079
"Iron County, Utah, USA",0.026096942816410708,0.0039996831934104235,0.09571519087597012,0.024473309044828105,0.10026928560114083,0.11741644226199864,0.1302867099635673,0.03362109931886584,0.011207033106288622,0.013979090765087913,0.07718200538571195,0.046095358783462714,0.05120386504039288,0.0,0.042056074766354964,0.047124980199588155,0.11848566450182174,0.0344527166165056,0.009226991921431962,0.01710755583716142,49021
"Colbert County, Alabama, USA",0.009317391130483455,0.008237693445835147,0.0642620066381412,0.009437357539888842,0.08653576998440415,0.0609429359779262,0.14699884032470945,0.027272363738153324,0.008557603870916138,0.013956092294157634,0.19226616547366787,0.06538169312592475,0.03786939656896061,0.0013596193065941538,0.02683248690366691,0.043307873795337334,0.11012916383412616,0.037029631703123095,0.026592554084856265,0.023713360259127434,01033
"Scott County, Kentucky, USA",0.014695025487783434,0.003515556336790298,0.05473721216382492,0.02042538231675162,0.04819827737739497,0.10096677799261708,0.11123220249604517,0.03114782914396203,0.011355246967832664,0.01054666901037089,0.25364738969942,0.04085076463350322,0.03940938653541933,0.0024608894357532078,0.05347161188258035,0.04682721040604676,0.09727544383898756,0.03153454034100894,0.005449112322024961,0.022253471611882576,21209
"Vermilion Parish, Louisiana, USA",0.03218500286536295,0.11667316068657198,0.04788925863410915,0.00719927695672593,0.07161920826114877,0.09333706144405467,0.13767771030261086,0.03582411641221335,0.006097717494774681,0.01463989287511058,0.05067207129958054,0.058337256906062014,0.03475952799406016,0.00042348687980740774,0.046808978535286004,0.04339368824711827,0.13014368064818574,0.047957449163767374,0.007228200419612545,0.01713325397383715,22113
"Waller County, Texas, USA",0.014264475428938798,0.028448587616024305,0.06629967452887035,0.005223610720456453,0.10832965001808183,0.1229959416562865,0.08506449150158729,0.03744927070358017,0.017278096998432902,0.010326676578133147,0.10495439386024817,0.03801181339655246,0.03720818097802063,0.004460159922851285,0.04745449431430044,0.04138706955438574,0.15301161248844833,0.023305340137421138,0.013742114356893145,0.04078434524048697,48473
"Hawkins County, Tennessee, USA",0.006332599118942739,0.0027074155653450823,0.07645007342143924,0.011196769456681346,0.0645190895741557,0.08562775330396487,0.15450624082232015,0.0349669603524229,0.011563876651982385,0.010783773861967702,0.23545337738619648,0.03170888399412631,0.028863803230543304,0.0009636563876651982,0.021338105726872277,0.024642070484581505,0.11233480176211447,0.044328193832599214,0.02042033773861968,0.02129221732745962,47073
"Chisago County, Minnesota, USA",0.005998517220462363,0.001145784188178202,0.04866212846262715,0.016714969333423195,0.1189593583608545,0.07103861966704864,0.1663746040304644,0.037035788906113074,0.012502527465120972,0.0074138976882119085,0.14952483655725543,0.048830626137359355,0.036563995416863296,0.0026285637258205785,0.05354856102985773,0.04667385590078851,0.10564804205701991,0.036294399137291884,0.0069758037339084766,0.02746512098133039,27025
"Carter County, Tennessee, USA",0.009704914618556708,0.0019322001955497485,0.08075880024772736,0.011856683018146172,0.06962083289527231,0.10187964667444116,0.17751715787411054,0.03317704489157351,0.010686573861792661,0.014184105980967504,0.12128223978177463,0.04522193456742152,0.04878845863810852,0.0,0.034357971150459764,0.027492495915465574,0.12952981810510145,0.04592962495455065,0.013525849924934132,0.022553646704046085,47019
"Hardin County, Texas, USA",0.0038565858620105073,0.016655365316155288,0.09484658416680794,0.007967452110527209,0.12807255467028333,0.07645363620952711,0.12981013731140886,0.025639938972707273,0.023054755043227685,0.007035090693337849,0.1254873707408035,0.04343956602814039,0.02241905407696219,0.0,0.038014917782675066,0.043736226479064146,0.132522461434141,0.04899135446685877,0.005975589082895411,0.02602135955246654,48199
"Cherokee County, South Carolina, USA",0.005481993758960945,0.0009698912035084754,0.07889854094627635,0.007379606983216653,0.07000084338365513,0.07889854094627642,0.1054229569030952,0.02509066374293665,0.008518174917770092,0.004259087458885046,0.237117314666442,0.05178375643080034,0.050940372775575664,0.00029518427932866657,0.024626802732562965,0.039639031795563794,0.12275449101796425,0.049675297292738355,0.015813443535464277,0.022434005228978638,45021
"Marion County, West Virginia, USA",0.0016130935987724747,0.03883227760947395,0.05964511940827004,0.01180312389345715,0.06747452492426337,0.10162489672266575,0.1908958571035135,0.024432466459456285,0.007475311799189512,0.01199984262501476,0.06633355628122908,0.06452374395089909,0.035763465397175107,0.0016130935987724747,0.038438840146358746,0.05693040091277487,0.12306723846244622,0.0431600897037417,0.03261596569225321,0.02175709171027264,54049
"Pearl River County, Mississippi, USA",0.009868276135512567,0.017798140887263725,0.06705141195647388,0.019692497466848785,0.1106216132869289,0.07590642759592943,0.14194457905634644,0.02718181417683603,0.016961099607912238,0.007489316709987225,0.08180977135556622,0.05960615005066294,0.040530419842283796,0.0024230142297017496,0.06925415216529357,0.04079474866734212,0.143178113573285,0.04753513370633066,0.005418740913696636,0.014934578615798054,28109
