longname,Housing Units per Adult,Vacancy %,Rent/Income < 20%,Rent/Income 20%-40%,Rent/Income > 40%,1BR Rent < $750 %,1BR Rent $750 - $1500 %,1BR Rent > $1500 %,2BR Rent < $750 %,2BR Rent $750 - $1500 %,2BR Rent > $1500 %,% units built pre-1970,% units built in 1970s,% units built in 1980s,% units built in 1990s,% units built in 2000s,% units built in 2010s+,Renter %
"Historical Congressional District NY-1, 49th-52nd Congress, USA",0.45887946443750915,0.06676043034998178,0.23788120785958952,0.38717165461237607,0.3749471375280343,0.12065511003497453,0.33744598697773454,0.5418989029872909,0.06670465704830239,0.23823351062981807,0.6950618323218795,0.6940335291536327,0.10130416049318614,0.06766120700345228,0.05323125301056671,0.05256663291136944,0.03120321742779271,0.3451368647973973
"Historical Congressional District CA-22, 78th-82nd Congress, USA",0.4545471813049077,0.07132424334043719,0.19630677713038955,0.410178948463425,0.39351427440618536,0.11707534437505039,0.33423062082008465,0.548694034804865,0.045473546984537996,0.23607597947059664,0.7184504735448652,0.277787430621092,0.19095525988939063,0.17118207753437767,0.134502580462798,0.15544458551643725,0.07012806597590451,0.38531159821405087
"Historical Congressional District TX-8, 66th-72nd Congress, USA",0.5144892021316018,0.07843205591104048,0.2429807086910002,0.41045887986966184,0.34656041143933797,0.15232587199629627,0.7261023832600976,0.12157174474360623,0.07271604765759065,0.6837882323113832,0.24349572003102601,0.19967311475706548,0.16542262228888033,0.15816211314173817,0.1314857918408027,0.1929733247314768,0.15228303324003653,0.4180655723130666
"Historical Congressional District TX-8, 73rd Congress, USA",0.5144892021316018,0.07843205591104048,0.2429807086910002,0.41045887986966184,0.34656041143933797,0.15232587199629627,0.7261023832600976,0.12157174474360623,0.07271604765759065,0.6837882323113832,0.24349572003102601,0.19967311475706548,0.16542262228888033,0.15816211314173817,0.1314857918408027,0.1929733247314768,0.15228303324003653,0.4180655723130666
"Historical Congressional District TX-1, 53rd-54th Congress, USA",0.5222413710017182,0.08468735310737431,0.24797543798179283,0.40740664019649075,0.34461792182171647,0.15703944367453498,0.7227254437796626,0.12023511254580245,0.07930801642844089,0.6897894697176139,0.2309025138539452,0.20156744543030922,0.1671801444402875,0.1583196614026605,0.13426591461184156,0.1938764744644695,0.1447903596504317,0.4244202178845589
"Historical Congressional District TX-1, 55th-57th Congress, USA",0.5222413710017182,0.08468735310737431,0.24797543798179283,0.40740664019649075,0.34461792182171647,0.15703944367453498,0.7227254437796626,0.12023511254580245,0.07930801642844089,0.6897894697176139,0.2309025138539452,0.20156744543030922,0.1671801444402875,0.1583196614026605,0.13426591461184156,0.1938764744644695,0.1447903596504317,0.4244202178845589
"Historical Congressional District NY-6, 1st-2nd Congress, USA",0.5844201289441053,0.11500784212725991,0.28154386494733963,0.38032984843111234,0.3381262866215481,0.5093843388637325,0.4328837836200769,0.057731877516190556,0.23944211543020208,0.653866285475118,0.10669159909467997,0.5973352361711745,0.11557203241712889,0.09772137422923047,0.08692187399242808,0.06303347626107755,0.03941600692896041,0.3254659639881093
"Historical Congressional District FL-6, 83rd-87th Congress, USA",0.5982175790136071,0.16595820534807923,0.17274830795566912,0.4052788973724265,0.42197279467190446,0.11683079905527703,0.6209655002309465,0.26220370071377636,0.055406263504275736,0.5127739124330876,0.43181982406263664,0.15807995254532134,0.19592108092763252,0.22697152411672117,0.17177936039916206,0.17974653413599984,0.06750154787516306,0.30631183989815186
"Historical Congressional District CA-3, 49th-52nd Congress, USA",0.473587930766198,0.043611168643861525,0.23086812314685393,0.4117361201228617,0.35739575673028445,0.1242119070348924,0.39581775122505963,0.47997034174004793,0.05236819793974741,0.29796817668595765,0.649663625374295,0.40301997325114797,0.17599142460854494,0.14993294492331088,0.11568153256298927,0.10970426347655277,0.045669861177454106,0.4097473704174131
"Historical Congressional District NY-1, 53rd-57th Congress, USA",0.45770169874318184,0.06766975938192904,0.23419799824750628,0.3910116696508655,0.37479033210162827,0.10867630070128455,0.3233864635235808,0.5679372357751346,0.059492973422219854,0.23388981422849844,0.7066172123492817,0.7170754940875074,0.09547830162815875,0.05932173059015695,0.047987502933735146,0.04866177823399814,0.031475192526443714,0.34821677560182485
"Historical Congressional District NY-1, 18th-22nd Congress, USA",0.4577026562017384,0.0676709324183615,0.23420141338872982,0.39100076160533476,0.37479782500593545,0.1086861666254336,0.323377728173321,0.5679361052012454,0.05948375097125374,0.23388161794842496,0.7066346310803213,0.7170657465420747,0.0954799514612991,0.05932510092363511,0.047991156175421094,0.04866045619548934,0.03147758870208073,0.3482085128543859
"Historical Congressional District NY-1, 23rd-27th Congress, USA",0.4577026562017384,0.0676709324183615,0.23420141338872982,0.39100076160533476,0.37479782500593545,0.1086861666254336,0.323377728173321,0.5679361052012454,0.05948375097125374,0.23388161794842496,0.7066346310803213,0.7170657465420747,0.0954799514612991,0.05932510092363511,0.047991156175421094,0.04866045619548934,0.03147758870208073,0.3482085128543859
"Historical Congressional District NY-1, 28th-32nd Congress, USA",0.4577026562017384,0.0676709324183615,0.23420141338872982,0.39100076160533476,0.37479782500593545,0.1086861666254336,0.323377728173321,0.5679361052012454,0.05948375097125374,0.23388161794842496,0.7066346310803213,0.7170657465420747,0.0954799514612991,0.05932510092363511,0.047991156175421094,0.04866045619548934,0.03147758870208073,0.3482085128543859
"Historical Congressional District NY-1, 8th Congress, USA",0.4577026562017384,0.0676709324183615,0.23420141338872982,0.39100076160533476,0.37479782500593545,0.1086861666254336,0.323377728173321,0.5679361052012454,0.05948375097125374,0.23388161794842496,0.7066346310803213,0.7170657465420747,0.0954799514612991,0.05932510092363511,0.047991156175421094,0.04866045619548934,0.03147758870208073,0.3482085128543859
"Historical Congressional District NY-1, 9th-10th Congress, USA",0.4577026562017384,0.0676709324183615,0.23420141338872982,0.39100076160533476,0.37479782500593545,0.1086861666254336,0.323377728173321,0.5679361052012454,0.05948375097125374,0.23388161794842496,0.7066346310803213,0.7170657465420747,0.0954799514612991,0.05932510092363511,0.047991156175421094,0.04866045619548934,0.03147758870208073,0.3482085128543859
"Historical Congressional District TX-6, 48th-49th Congress, USA",0.5186739595695388,0.0661315053491006,0.25313089116670456,0.42880904484437365,0.3180600639889217,0.10530387203518382,0.7537740634256788,0.1409220645391374,0.07043657637325547,0.6534045168046647,0.27615890682207994,0.26408831983046066,0.1537444470106839,0.17943138565883168,0.13574140666175732,0.15898422002527982,0.10801022081298653,0.43290508288606194
"Historical Congressional District TX-6, 50th Congress, USA",0.5186739595695388,0.0661315053491006,0.25313089116670456,0.42880904484437365,0.3180600639889217,0.10530387203518382,0.7537740634256788,0.1409220645391374,0.07043657637325547,0.6534045168046647,0.27615890682207994,0.26408831983046066,0.1537444470106839,0.17943138565883168,0.13574140666175732,0.15898422002527982,0.10801022081298653,0.43290508288606194
"Historical Congressional District TX-6, 51st-52nd Congress, USA",0.5186739595695388,0.0661315053491006,0.25313089116670456,0.42880904484437365,0.3180600639889217,0.10530387203518382,0.7537740634256788,0.1409220645391374,0.07043657637325547,0.6534045168046647,0.27615890682207994,0.26408831983046066,0.1537444470106839,0.17943138565883168,0.13574140666175732,0.15898422002527982,0.10801022081298653,0.43290508288606194
"Historical Congressional District IL-1, 38th-42nd Congress, USA",0.5427784344044351,0.07859013367366316,0.2708860258097367,0.3991124501821667,0.3300015240080966,0.19510880544182577,0.550293062516219,0.25459813204195514,0.10455160609966979,0.5856654310260357,0.30978296287429435,0.632035049560468,0.12342390517900868,0.07240355648700686,0.0656859354562928,0.07520097979312239,0.031250573524101224,0.42522735670745443
"Historical Congressional District FL-6, 79th-82nd Congress, USA",0.5884591579484024,0.1533929386451066,0.17079235566810394,0.4063720678566932,0.42283557647520287,0.11711738297524292,0.6235441909121743,0.2593384261125828,0.05688772255717589,0.5101216441697577,0.43299063327306636,0.16772013744465344,0.20303292632909503,0.22838734767328628,0.16431666384203006,0.17409840371683355,0.06244452099410157,0.3094768809393578
"Historical Congressional District NC-4, 1st Congress, USA",0.5723232858361794,0.10492995502685896,0.28801539769157347,0.4073438117123218,0.3046407905961047,0.36133223657479224,0.5555321725584659,0.08313559086674192,0.301534582558552,0.5985932168226448,0.09987220061880313,0.264094074798409,0.1344364551395288,0.14425168283578943,0.18366366907786133,0.18190232502321263,0.09165179312519882,0.3322329311741798
"Historical Congressional District NC-1, 2nd Congress, USA",0.5753545339759385,0.10852298898728809,0.28783783556854226,0.40765574544208505,0.30450641898937253,0.3619529253500067,0.5549821049455773,0.08306496970441601,0.30111027172189575,0.5985736568119961,0.10031607146610816,0.26299355597215435,0.13453300295612633,0.14484672843029744,0.18345113292725718,0.18240534112329698,0.09177023859086775,0.3324262985067154
"Historical Congressional District CA-8, 63rd-72nd Congress, USA",0.45716074496750353,0.059481137683680255,0.2515952507316289,0.4038408022266079,0.3445639470417633,0.09305720770544981,0.22215270524504344,0.6847900870495068,0.0382230197187089,0.16137334533510025,0.8004036349461909,0.41822966390096555,0.2029183300103759,0.13769462296951404,0.09715680190572738,0.08844665937595306,0.05555392183746404,0.41965863144594195
"Historical Congressional District MI-3, 28th-32nd Congress, USA",0.589075782740518,0.12699966500223117,0.28587653603249075,0.38713520374093824,0.32698826022657096,0.46770545566730115,0.4762700245332143,0.05602451979948455,0.21842821199543125,0.6622287752750137,0.11934301272955507,0.43215294648538694,0.17439035068755207,0.11069389658032759,0.14213927140889424,0.10302383986344704,0.037599694974392035,0.25439580545515267
"Historical Congressional District FL-5, 75th-77th Congress, USA",0.5512127621343971,0.11080981904568521,0.20470334540960322,0.41243533801284005,0.38286131657755673,0.18153087945113677,0.6998466211015912,0.11862249944727196,0.10111794917140435,0.6418212341438897,0.2570608166847061,0.14226793596399462,0.13216004186299257,0.2076041797539734,0.18225578657977143,0.22503646558004528,0.11067559025922272,0.3028327038941631
"Historical Congressional District FL-5, 78th Congress, USA",0.5512127621343971,0.11080981904568521,0.20470334540960322,0.41243533801284005,0.38286131657755673,0.18153087945113677,0.6998466211015912,0.11862249944727196,0.10111794917140435,0.6418212341438897,0.2570608166847061,0.14226793596399462,0.13216004186299257,0.2076041797539734,0.18225578657977143,0.22503646558004528,0.11067559025922272,0.3028327038941631
"Historical Congressional District FL-5, 79th-82nd Congress, USA",0.5512127621343971,0.11080981904568521,0.20470334540960322,0.41243533801284005,0.38286131657755673,0.18153087945113677,0.6998466211015912,0.11862249944727196,0.10111794917140435,0.6418212341438897,0.2570608166847061,0.14226793596399462,0.13216004186299257,0.2076041797539734,0.18225578657977143,0.22503646558004528,0.11067559025922272,0.3028327038941631
"Historical Congressional District NY-2, 9th-10th Congress, USA",0.545009581633383,0.08027009066421542,0.2858251148108105,0.372405875246748,0.3417690099424415,0.14752105716946926,0.2960531785510146,0.5564257642795161,0.15538541294562835,0.2943665742800067,0.5502480127743651,0.7282993481121538,0.07153329905997344,0.055770506742441495,0.04017760660646734,0.060447951190452036,0.04377128828851176,0.683135279771216
"Historical Congressional District NY-3, 9th-10th Congress, USA",0.545009581633383,0.08027009066421542,0.2858251148108105,0.372405875246748,0.3417690099424415,0.14752105716946926,0.2960531785510146,0.5564257642795161,0.15538541294562835,0.2943665742800067,0.5502480127743651,0.7282993481121538,0.07153329905997344,0.055770506742441495,0.04017760660646734,0.060447951190452036,0.04377128828851176,0.683135279771216
"Historical Congressional District FL-5, 83rd-87th Congress, USA",0.550237558969532,0.10967918114011845,0.20453425488966906,0.41178537996446585,0.3836803651458651,0.17373087010033395,0.706266331370719,0.12000279852894707,0.0943315113908347,0.6447617048124369,0.2609067837967284,0.1405521448157853,0.13141476202240968,0.2072464075283273,0.18260502550810184,0.22646459426925586,0.11171706585611994,0.3031760370878784
"Historical Congressional District CA-28, 83rd-87th Congress, USA",0.4538625030804325,0.04911679251562412,0.19249935642281565,0.41532989141781557,0.39217075215936886,0.07673567348903927,0.27879371492428917,0.6444706115866715,0.028359151067766732,0.13613906964976086,0.8355017792824724,0.30850904308159843,0.2335346772676439,0.16948779173053127,0.12701300731608295,0.09837140544838732,0.06308407515575619,0.42154327433949634
"Historical Congressional District FL-1, 79th-82nd Congress, USA",0.5872579252371637,0.13211385831998348,0.2098977304632003,0.42416662327561666,0.3659356462611831,0.2232478939974865,0.64026929017314,0.13648281582937344,0.09702969280283148,0.6641566931796438,0.2388136140175247,0.20511256587753193,0.19042068746410246,0.19502134746843292,0.1457745659221849,0.17191442444757474,0.09175640882017323,0.31432093146206025
"Historical Congressional District GA-5, 29th-31st Congress, USA",0.5274405607157597,0.07074408755278604,0.251344416648564,0.41574691318890883,0.33290867016252723,0.16580077557796868,0.6090584793963613,0.2251407450256701,0.11901627160064122,0.5705700150564752,0.31041371334288353,0.1858856441904684,0.12340180034927238,0.17438208992502388,0.2062407567749473,0.21325982958019007,0.09682987918009793,0.35870929970256776
"Historical Congressional District NY-10, 3rd-5th Congress, USA",0.5846468928846538,0.11627499751446758,0.27803587903633625,0.3770189918981711,0.3449451290654926,0.5563877515247138,0.39480435518762613,0.04880789328766017,0.26685714132301563,0.647937044750056,0.08520581392692841,0.609418570613787,0.11468353121096157,0.0954848346540319,0.08484043269704646,0.0598359265615892,0.03573670426258374,0.321230078449486
"Historical Congressional District FL-6, 88th-89th Congress, USA",0.5972157594787408,0.166346322692537,0.171244218054083,0.40429874146796113,0.42445704047795596,0.10312051554775899,0.6233263945443527,0.27355308990788835,0.04727816678819576,0.4964186806058237,0.45630315260598053,0.16551717736362148,0.2033409619884539,0.22314050982233102,0.1722199481079882,0.16920051867580926,0.06658088404179618,0.3199767609757077
"Historical Congressional District TX-8, 74th-82nd Congress, USA",0.5235283153535271,0.08134877561653352,0.24402113749940563,0.4069587877614322,0.34902007473916224,0.15565595584451555,0.723181225061686,0.12116281909379842,0.0714382989411197,0.6940811869858121,0.23448051407306822,0.22308987104959174,0.17649395847431254,0.16143597680755084,0.12518584404079705,0.18197079573978675,0.13182355388796108,0.45087930217323025
