longname,Architecture and engineering occupations %,Computer and mathematical occupations %,"Life, physical, and social science occupations %","Arts, design, entertainment, sports, and media occupations %",Community and social service occupations %,"Educational instruction, and library occupations %",Legal occupations %,Health diagnosing and treating practitioners and other technical occupations %,Health technologists and technicians %,Business and financial operations occupations %,Management occupations %,Construction and extraction occupations %,"Farming, fishing, and forestry occupations %","Installation, maintenance, and repair occupations %",Material moving occupations %,Production occupations %,Transportation occupations %,Office and administrative support occupations %,Sales and related occupations %,Building and grounds cleaning and maintenance occupations %,Food preparation and serving related occupations %,Healthcare support occupations %,Personal care and service occupations %,"Firefighting and prevention, and other protective service workers including supervisors %",Law enforcement workers including supervisors %,geoid
"Gwinnett County, Georgia, USA",0.020338704093159486,0.04461457580357547,0.010333485917377044,0.020525907540445955,0.013384783301332213,0.05786250568505653,0.009202866125683606,0.036028241853740026,0.016605583421017263,0.0614581187479232,0.11417368762307593,0.06328785649075153,0.0016632954104987502,0.03065516604666053,0.03954869832696842,0.04380377944630669,0.037591694423096726,0.11261702508878106,0.10748496920843159,0.03775136927862098,0.055198247819045386,0.022597905914085923,0.029185570861181852,0.008265946559010246,0.005820015014173648,13135
"Bergen County, New Jersey, USA",0.018462090345618985,0.04315090690076152,0.010769892402986371,0.028104853585310223,0.017343114015331347,0.07579688847128269,0.01765292166961867,0.05758957415715,0.016389232553446938,0.08328526558872608,0.14400145120427527,0.03419705805020929,0.0005727365187810695,0.021048576617267303,0.025738493804866022,0.031182548045663908,0.03331043746063706,0.11338144863613286,0.10420747329437682,0.022878887627464484,0.02992293534599603,0.02223889023637103,0.029268670497139403,0.010042252057061699,0.009463400913524938,34003
"Erie County, New York, USA",0.021171966640456806,0.02478548748157788,0.008743775162522517,0.016443453340036187,0.022338519444695126,0.07642532128539958,0.015459510090789217,0.05245190923660603,0.022581282735448172,0.05826963482385693,0.09982082780133782,0.03591822529292737,0.0017831285957969722,0.02497669042739223,0.03111237147509845,0.0535926818683748,0.0298942583259216,0.12835733037720737,0.10181019777688949,0.03286971989842608,0.055298469946764,0.036199658842384325,0.024860679651280228,0.012370186089878304,0.012464713388932559,36029
"Milwaukee County, Wisconsin, USA",0.02135151904463943,0.030935014124460224,0.00993414427329063,0.02063248020395146,0.020264053612848148,0.06095626557729674,0.011676410517912322,0.04419597005163155,0.01955792296570376,0.05343748297348681,0.0865243084780736,0.03437963982874176,0.0020302955524128283,0.024045208557616535,0.046249909690672115,0.08988973388092888,0.036559750225050966,0.11577127520406057,0.08452814168695257,0.034715895684476916,0.05630704754709082,0.05206084297345835,0.024626032934409802,0.012272352332593349,0.007098302078239848,55079
"DuPage County, Illinois, USA",0.02573810032668765,0.0514395627881415,0.0107165755808628,0.019566655471763335,0.012941308175332565,0.06048708006391293,0.015316663104652009,0.05047680110727752,0.016285531096388063,0.08197722346044667,0.13593665720188491,0.031038378163832293,0.0011601990657344361,0.022216794390335783,0.03278478307330635,0.04365605186293364,0.03579722977030081,0.11162946905627005,0.11481492789464524,0.021699793403148877,0.04278284940819655,0.022978047812414203,0.02477330320886622,0.00879715853000743,0.004988855982658073,17043
"Shelby County, Tennessee, USA",0.01400712163119494,0.02625370869582489,0.008496391254842623,0.0158845575634015,0.01957630269036805,0.05962671055923276,0.00989686961523085,0.04503040604520332,0.019817119503590046,0.05498806437056763,0.0953494298720398,0.03726815536659107,0.0017394923207492924,0.022622752278992075,0.08242949094131279,0.05374890989476549,0.04381463184252919,0.12672809443759955,0.08953007989039329,0.037761479129599304,0.05382840282340187,0.02868525710117342,0.02338962523760203,0.018063599018963736,0.01146334791483031,47157
"Pierce County, Washington, USA",0.0159240976560021,0.026487624540801502,0.006518667694830537,0.014464435545790001,0.020454554161660272,0.05899758554219036,0.009495939128624,0.04045753712528359,0.01928740802039989,0.05051073503081603,0.0967321584571417,0.06465524128142255,0.0036498965294663134,0.037757399625130875,0.04941415415330173,0.05107233987953527,0.049251617030334545,0.1171880778966636,0.094079221688092,0.03007608091308359,0.052605415650083115,0.03976615709136901,0.026713931611275867,0.015064172010327006,0.009375551736374709,53053
"Kern County, California, USA",0.01801564881502776,0.017322848005157872,0.008599213317610977,0.010434428524164641,0.01857554497973911,0.06204950273868417,0.005324669081572354,0.026968331933592868,0.014726965786950996,0.02780534842225223,0.07392608805074175,0.06580476590402021,0.08899521260501592,0.037227439436484065,0.05290735980680775,0.045040535916773435,0.04782870570669938,0.10454788384699479,0.08528519357420189,0.03897216637399382,0.05243512415273273,0.04099401363545111,0.027121030887605105,0.012467586819252486,0.016624391678472596,06029
"Denton County, Texas, USA",0.022440396864412373,0.05984786500113549,0.008010707071372618,0.019752746222360316,0.01413607187886847,0.06992861398384816,0.007686790455733938,0.03905351991318216,0.016557221326221616,0.08650465265870397,0.15241363190668103,0.02960114992204102,0.0012499859141955237,0.026270665952794713,0.02715916238816843,0.03340909195914611,0.03321598782289998,0.1144097455800473,0.11393844866038146,0.01866507107026663,0.04539815951490161,0.01876432343286539,0.02590502369684943,0.00914657199897994,0.006534394803942388,48121
"Macomb County, Michigan, USA",0.04168599257884976,0.027745825602968545,0.00496521335807051,0.017666975881261617,0.012935992578849717,0.038947124304267326,0.009185992578849729,0.042033858998144755,0.021750927643784845,0.05592996289424867,0.09160250463821924,0.041999072356215104,0.0013520408163265301,0.0315329313543599,0.03975185528756947,0.09651669758812587,0.036224489795918365,0.12420686456400759,0.09649350649350609,0.029496753246753278,0.06254638218923934,0.0353432282003711,0.023286178107606685,0.008316326530612247,0.00848330241187387,26099
"San Francisco County, California, USA",0.027678568800175784,0.09497238545826232,0.022878920719762028,0.05178627244762834,0.013160721738747197,0.05045332444323659,0.027371924042533743,0.04089138993996536,0.011603803466436084,0.101335992050818,0.1614817925460363,0.018186008005371644,0.0008030246210987094,0.00963611228150999,0.01396403154986005,0.020441863114354038,0.022398381193928698,0.07963545138244825,0.08930935567878596,0.02666533824835188,0.05030390177051921,0.026850908775818964,0.025563374640980054,0.009190364011563886,0.0034367890718068894,06075
"Hidalgo County, Texas, USA",0.006236513314865901,0.009375778438710812,0.0027641139379169792,0.010399190873922192,0.015873396978982542,0.07868270913178031,0.004882967836037921,0.03271018220342798,0.01946284352594098,0.027767190177641596,0.07424692150936803,0.08817253353101295,0.01272512822667535,0.03609254529575428,0.036527720671430564,0.039856061992983166,0.04654575794044996,0.10238326045396279,0.12236531322122814,0.06075648486339995,0.05450196429160942,0.07031233587135627,0.020561286198337917,0.010948412210120656,0.015849387303083138,48215
"El Paso County, Texas, USA",0.01228317974805273,0.016648954044624853,0.006171642137644837,0.0110455728917654,0.013381453382109063,0.07823150624677269,0.007234399460152069,0.03596982752732716,0.02031259818211125,0.037406872133082456,0.0821383005171724,0.05847897297755094,0.0015190053247147093,0.03909526294364632,0.03428416874072811,0.043933677386217854,0.0551459037398676,0.12962360905829923,0.10787669829439707,0.0367265981657192,0.061885806862298005,0.04411672299189417,0.023954386127875017,0.018165227345374273,0.024369653770602805,48141
"Essex County, New Jersey, USA",0.012290748638237049,0.02907218044140828,0.009913280088616135,0.025989844133165928,0.025349640986830756,0.06805594598870143,0.017516911358355983,0.035626617400257764,0.017657758296912452,0.06111511423147219,0.10628176835424565,0.05373928455657025,0.001119362511685042,0.020978780848136876,0.04169786175171499,0.03738557041391704,0.049298899493660564,0.11214490762706616,0.08910948987033913,0.04060098328807271,0.03881445106743632,0.04648690272037693,0.027489863007717642,0.022597285142074458,0.009666547783028442,34013
"Middlesex County, New Jersey, USA",0.021975860736821094,0.08194706219781998,0.018215661254258268,0.01639175378419823,0.016874070778848258,0.06776085505906046,0.010711651701572204,0.0385104365437069,0.02102761615996061,0.06985635850669027,0.11784221678510076,0.03583427962678969,0.0009295138197867024,0.02270401891806468,0.04446447594853738,0.04232448695285699,0.04853139157818341,0.11614942461455578,0.08696222240432651,0.025178820196438766,0.031893796607391715,0.022636119923672194,0.021561442736563578,0.01039322883131781,0.009323234333477702,34023
"Worcester County, Massachusetts, USA",0.02654473215508987,0.040774992008037525,0.016997762250536615,0.017029730100013605,0.022338676531031644,0.0698337671827193,0.008085582499885818,0.047901539023610634,0.022393478558706707,0.057163081700689615,0.11653422843311882,0.04503584965977046,0.0022400328812166013,0.02659040051148562,0.030743937525688353,0.052098460976389684,0.033422386628305184,0.1042037722062382,0.09128191076403161,0.03078503904644478,0.04604512033611885,0.04021783806000823,0.02978946887701505,0.010921587432068322,0.011026624651778765,25027
"Montgomery County, Pennsylvania, USA",0.02266469156891264,0.05073421145111869,0.022678036824007188,0.02207082771720505,0.018505420397777597,0.07403280263702218,0.017637978816631775,0.06081877588423436,0.01709972019448487,0.08583000814060561,0.13374169813922623,0.034751044266211284,0.0008340784434094457,0.02248008220677139,0.023414250063389902,0.04037606928856436,0.02370562146628768,0.10231139818237646,0.10028736782636954,0.024079288608935143,0.04212429770595078,0.02048496657013597,0.025427159373484776,0.006614798108532513,0.0072954061183546064,42091
"Baltimore County, Maryland, USA",0.02011533480589516,0.04759197628228203,0.014928298616981247,0.019636490175177174,0.019412845252076254,0.06704657396473948,0.017609371930274956,0.05295958371720253,0.022841576140388023,0.07052024275495981,0.10902698016557087,0.035729476819474894,0.0011508395001230873,0.0290711742391931,0.034969498812777104,0.03136778027260701,0.03714801745159543,0.11919210939879335,0.09492023844319669,0.02708813805928751,0.04379361175869674,0.03088375925065654,0.0266859645220849,0.014808711568582059,0.011501406097383973,24005
"Ventura County, California, USA",0.027015960488448166,0.030356485595964898,0.010567401151110793,0.025152519115835034,0.018586784990710672,0.05325056328564871,0.01042361252391566,0.033264487871986194,0.015246352439186775,0.05783804032908714,0.10649557031935515,0.047182653137317426,0.040174596814959586,0.031906786905925494,0.030724664658213188,0.049020809369646624,0.02663812089445125,0.11225246919286834,0.09872270647421252,0.03807826142545451,0.05457827900241608,0.03330644755284876,0.028917812598074993,0.012847254827722025,0.007451359034640075,06111
"Hamilton County, Ohio, USA",0.025099346052200076,0.036157622639325517,0.014475105615463262,0.02361156658114546,0.021412450085842725,0.05961727656783502,0.010380697930129803,0.0558893882983855,0.02026466559925923,0.06588427631705811,0.11003780937132301,0.033271282239240696,0.0013165763228457333,0.019767935338258824,0.04110563475375686,0.05437508439591811,0.03135428924169064,0.11721146241246964,0.09484895541966464,0.030650186153282254,0.060965199945986655,0.02985445321090302,0.02291710874052355,0.012459248828102386,0.007072377939389265,39061
"Snohomish County, Washington, USA",0.03807869290101794,0.053272525391637245,0.008128580441419925,0.018419370574368175,0.015916484738899866,0.0502813282596675,0.007175640178650872,0.0324179218581103,0.017655600718453436,0.06116197665057541,0.1198403556824827,0.0584931027389661,0.003985672649031511,0.0403040437084756,0.03123261711225547,0.05669756328410123,0.034684643214136224,0.10519621090010388,0.09319192241009809,0.02956258930175254,0.04592143832238551,0.03562805407427748,0.025441122665276407,0.010072578577468788,0.007239963646387805,53061
"Fort Bend County, Texas, USA",0.04557439574400913,0.044798132828935,0.011411064851591473,0.01800412454362211,0.016037591825434013,0.06856471574545812,0.01292736507903652,0.060416542680228925,0.019670502267981494,0.0817534226725696,0.12990501129462578,0.03361218422271496,0.001994995691740822,0.025363096978525936,0.02269792763677104,0.0315654376699692,0.0347972789397282,0.10073305094613554,0.11631782273777543,0.02041830220950302,0.03797478180543227,0.023062771206855945,0.02363203067791037,0.009418656702900884,0.0093487930405442,48157
"Multnomah County, Oregon, USA",0.028536342076972736,0.04109206396846709,0.016022659176171485,0.04318715829303634,0.0241692980432429,0.05701199767739375,0.018841448461782838,0.04961221526315923,0.016511321882648956,0.06674279386392237,0.12191839206294666,0.03593028380290538,0.003895024413748509,0.018494650405971376,0.03355764999224375,0.0450361633075507,0.03102812264308508,0.10049742127450376,0.08602569896280879,0.026620477200171012,0.06142274418899184,0.035012687847954305,0.026224099011808017,0.01016064127241638,0.002448644906096692,41051
"Essex County, Massachusetts, USA",0.023552903610046874,0.03560078589962911,0.01232105553932838,0.02123411611522773,0.020044541925018443,0.06334265086894683,0.013641422640206987,0.0441601644242298,0.01758412426431632,0.06393452909856379,0.12719927330341252,0.04312656931886801,0.00235501295651915,0.024268473129999402,0.029474785806906663,0.05141830252978304,0.03357429533711243,0.10327139763003196,0.09886930650632539,0.03530055794773058,0.04882470596934066,0.036778428439161986,0.030042637567598743,0.012726060352601893,0.007353898819093549,25009
"Suffolk County, Massachusetts, USA",0.0181314075695054,0.04730485569834358,0.031300035432044876,0.027544441698505926,0.021312493736089694,0.07008285788766723,0.021039297192841654,0.04803073642428014,0.017317361506153657,0.08478630192902946,0.11734826997540122,0.02974818481942323,0.0009914346984544276,0.013825878961617272,0.02024726143440278,0.022227503268249058,0.03158588445595918,0.10149163818300891,0.08324122819583596,0.04442943519144275,0.06198544707656085,0.035920876283806774,0.029871002257017058,0.013767489715224257,0.006468676409134669,25025
"Oklahoma County, Oklahoma, USA",0.021365124259014896,0.029339190110894302,0.0094487940147104,0.01784157732710792,0.01699624207662791,0.052560891789187575,0.015397742085844992,0.047983967598115566,0.0207673326644388,0.06050598976643989,0.09722145413463755,0.059365708883393715,0.002546539524031485,0.03498265877687106,0.04147672957962358,0.04478170073025375,0.03562258546181356,0.11641398779662455,0.10087667322394007,0.03798215052234346,0.0621808596085123,0.029160115976836057,0.028507022076153896,0.01122110125325561,0.005453860759326988,40109
