longname,Population,Population (2010),Population Change (2010-2020),Population (2000),Population Change (2000-2020),PW Density (r=1km),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density,AW Density (2010),AW Density (2000),Area,Compactness,geoid
"Tulsa County, Oklahoma, USA",669296.0,603403.0,0.10920230757884863,563299.0,0.188171823489834,1175.464515919272,1151.2266065093447,0.02105398648092349,1189.0060146110582,-0.011388923626442633,440.3725470129567,397.0173375984006,370.6303569121159,1519.8404272469506,0.3716001021719957,40143
"Providence County, Rhode Island, USA",660577.0,626566.0,0.05428159204297712,621421.0,0.06301042288561216,2792.8888739026006,2564.2820418261445,0.08915042430888553,2572.555839894414,0.08564752243326612,589.5209565524707,559.1684052930323,554.5768356176386,1120.531836328714,0.5334970848234766,44007
"Utah County, Utah, USA",659399.0,516590.0,0.2764455370796957,368536.0,0.7892390431328282,1736.5664268501998,1690.2966638580353,0.02737375277459022,1811.9905559623398,-0.041625012262871644,118.7134607525445,93.00315391766893,66.34857494764132,5554.542811067585,0.26567790412788583,49049
"Kent County, Michigan, USA",657974.0,602622.0,0.09185194035398642,574335.0,0.14562755186433005,1242.1694977434959,1182.4247800516262,0.05052728824683561,1314.4165984417164,-0.054965146350001805,291.36224016291305,266.85141949599074,254.325447820076,2258.267919796672,0.7759769562587718,26081
"Arapahoe County, Colorado, USA",655128.0,571970.0,0.14538874416490374,488309.0,0.3416258967170378,2138.6052245291858,1993.8338737898841,0.0726095351485427,2012.0880470972297,0.06287854928340637,314.0226981140011,274.16254936480385,234.0612974767523,2086.2440961581888,0.1704051007188562,08005
"Bucks County, Pennsylvania, USA",646083.0,625249.0,0.03332112486385424,597635.0,0.08106620261530867,1046.5337078852813,1023.5408444325624,0.02246404095917231,1039.9327276598415,0.006347506958737582,401.12926558894344,388.19419823803025,371.0496772709516,1610.6603417514605,0.4276569408949681,42017
"Monmouth County, New Jersey, USA",643306.0,630144.0,0.020887289254519603,614853.0,0.04627610176741433,1167.7743264733763,1165.206085988394,0.0022041083683524277,1208.8728302086913,-0.0339973756612762,511.3730629373108,500.9104024703155,488.75536970927425,1257.9974320604033,0.3763066433118432,34025
"Ocean County, New Jersey, USA",637074.0,576399.0,0.10526562329219863,510615.0,0.24766017449546135,1486.2547900500824,1217.9070895376149,0.22033511654353471,1065.7998597932678,0.3944970778457128,326.1128391448093,295.05381536560736,261.37953732208,1953.5385410480862,0.6162045045064556,34029
"Western Connecticut Planning Region, Connecticut, USA",620539.0,589138.0,0.05329990596430718,565615.0,0.09710492119197688,1684.3096834797052,1485.0536532144235,0.13417429722757063,1404.2233743534507,0.19945993938123638,430.13198590251176,408.36611060809065,392.06093929027696,1442.6711342984,0.2519949629560685,09190
"Montgomery County, Texas, USA",620443.0,455746.0,0.36137892598069976,293768.0,1.112016965768906,773.1036041205882,663.0130710476994,0.16604579589799442,572.5967005159906,0.35017125216389217,222.44100540672844,163.39389508801753,105.32159968977618,2789.247418053761,0.4904486356386198,48339
"Johnson County, Kansas, USA",609863.0,544179.0,0.12070293046956976,451086.0,0.351988312649916,1273.4131466253418,1242.1555948423386,0.025163958454794563,1251.301253468322,0.017671118841870084,490.71422280991646,437.8628889676493,362.95744439396054,1242.8068550934117,0.6393992608200783,20091
"Williamson County, Texas, USA",609017.0,423023.0,0.4396782208059609,250385.0,1.4323222237753859,1238.9960195519604,1103.171952594715,0.1231213924880708,958.5696192144698,0.29254672244598673,207.74761082050716,144.30141945483197,85.41122092699003,2931.5234846488197,0.5380269234320432,48491
"Brevard County, Florida, USA",606612.0,543376.0,0.11637613733400076,476167.0,0.27394800563667787,909.0335259177227,835.0736611624473,0.08856687522909196,816.3766402707136,0.11349771793602988,180.86866588732158,162.01409170143228,141.97491976678378,3353.8810994376995,0.4376126606125433,12009
"Washington County, Oregon, USA",600372.0,529820.0,0.13316220603223736,445484.0,0.34768476533388404,2039.6680368103996,1841.5367038517595,0.10759021666211074,1602.4839532750611,0.272816512540951,318.9669778430395,281.48395361675625,236.67773506663968,1882.238732234649,0.2996545664060248,41067
"Anne Arundel County, Maryland, USA",588256.0,537656.0,0.09411222045322659,489617.0,0.20146155055890624,1317.9229048366547,1249.2168150367775,0.05499933155947349,1138.2132116091896,0.15788754812764305,505.3690980620492,461.89877840200376,420.6286067389816,1164.012604363423,0.29357199533495265,24003
"Baltimore city-County, Maryland, USA",585719.0,620961.0,-0.05675396683527629,651139.0,-0.10047009931827153,3791.3621725052453,4063.5635640617174,-0.06698588253025736,4397.586358805172,-0.13785384454954466,2617.101274877887,2774.5690762113704,2909.4099850315806,223.80448384724028,0.45601360449196615,24510
"Douglas County, Nebraska, USA",584526.0,517110.0,0.130370714161397,463585.0,0.26088203889254397,1625.9247073145586,1567.7158472315136,0.03712972614637924,1631.4580943024907,-0.003391681960607036,664.479856655405,587.8424204827099,526.9960520962214,879.6745215756501,0.37637823649681906,31055
"Jefferson County, Colorado, USA",582897.0,534390.0,0.09077078538146298,525854.0,0.10847687761241713,1500.088815687123,1449.1000993594294,0.035186469416593896,1486.0001392202146,0.009480938860679789,290.75109368870403,266.555629821918,262.297842707339,2004.7972738636895,0.3414201448576853,08059
"Bristol County, Massachusetts, USA",579300.0,548163.0,0.05680244744720092,534733.0,0.08334439804537966,1596.6361602685029,1499.5329409513874,0.06475564268398647,1572.433626145036,0.015391768352602322,379.177422627273,358.7968816151111,350.00635376100394,1527.780836701992,0.34377272062806136,25005
"Delaware County, Pennsylvania, USA",576967.0,559166.0,0.03183491127858275,550936.0,0.04724868224258353,2471.150834530314,2416.2475047800685,0.022722560350969916,2445.3873480922657,0.010535544177959136,1167.136798616693,1131.1274563975096,1114.4791284123469,494.34393696079957,0.35820154273982596,42045
"Union County, New Jersey, USA",575359.0,536865.0,0.07170145194788262,522961.0,0.10019485200617255,3749.723307691837,3423.939448250343,0.09514883787094182,3337.473112558852,0.12352165282821152,2133.4185284155437,1990.683622325906,1939.127895868008,269.68876117679076,0.31162031548720065,34039
"New Castle County, Delaware, USA",570579.0,538292.0,0.05998045670379645,500198.0,0.14070628031299606,1574.5934958166197,1591.8962383307125,-0.010869265280905996,1658.7670456196806,-0.050744647975337294,506.65718283201096,477.98728705579566,444.16094798127205,1126.1638427993691,0.40359071973924376,10003
"South Central Connecticut Planning Region, Connecticut, USA",570309.0,569769.0,0.0009477525102278291,546142.0,0.044250396417049045,1726.414763777177,1677.735717697926,0.02901472834234293,1611.1585000292716,0.07153626644790781,583.1952056384877,582.6430042686253,558.4821491468921,977.9041296740777,0.23315807066405383,09170
"Pasco County, Florida, USA",561865.0,464687.0,0.2091257125764224,344680.0,0.6301061854473715,925.544063617069,831.8120427011288,0.11268413548277788,838.5744015916698,0.10371132467235468,282.97613903646686,234.0336791229898,173.59368460945137,1985.5561034691798,0.4096024181862459,12101
"Dane County, Wisconsin, USA",561504.0,488073.0,0.1504508546877209,426526.0,0.31645902008318366,1739.8185108208008,1412.2094450679183,0.2319833413499983,1407.8063129527336,0.23583655991121727,175.17979796898834,152.27056180208518,133.0689336291829,3205.301104979021,0.619082041419371,55025
"Volusia County, Florida, USA",553543.0,494593.0,0.11918890886041654,443343.0,0.24856600871108825,832.852469606685,774.1100577894498,0.07588379872621745,787.8075857870742,0.05717751978055375,168.8119756534473,150.83421066541433,135.20468639676824,3279.050540444855,0.29616689044289,12127
"Lancaster County, Pennsylvania, USA",552984.0,519445.0,0.06456698976792538,470658.0,0.17491681858164526,1136.8686783432174,1154.7968150958197,-0.015524927431597323,1102.9779957606827,0.030726526469969692,217.02980415644626,203.86674229280635,184.71929308020609,2547.963410598577,0.47030780170468967,42071
"Stanislaus County, California, USA",552878.0,514451.0,0.07469516047203718,446997.0,0.2368718358288758,1991.0502844304392,1862.5696898019362,0.06898028854005753,1788.5215997657197,0.11323804235366741,140.9948194670833,131.1951748299995,113.99307137800353,3921.2646400038484,0.3308451498361463,06099
"Ramsey County, Minnesota, USA",552352.0,508640.0,0.0859389745202894,511035.0,0.08084964826283914,2043.1733474940459,1889.6984134994268,0.08121662848327602,1945.1494724703314,0.050394006430377086,1254.429322283933,1155.15636855936,1160.59557802519,440.32133990166585,0.6491203137364739,27123
"Guilford County, North Carolina, USA",541328.0,488401.0,0.10836791898460486,421031.0,0.28572005386776744,938.2636526976612,858.6166586329515,0.09276199484822464,844.1326304364918,0.11151212364873901,317.79700903521467,286.7251962023171,247.17434256329892,1703.3766354296183,0.7124615887652397,37081
"Summit County, Ohio, USA",540428.0,541781.0,-0.0024973190274299025,542918.0,-0.004586327953760973,1045.4675283792135,1093.3052827330837,-0.04375516620049952,1218.629021999876,-0.14209533048580233,496.65076329729516,497.8941638663649,498.9390614621021,1088.1449097391194,0.6214308132299123,39153
"Spokane County, Washington, USA",539339.0,471221.0,0.1445563758830782,417942.0,0.2904637485584124,1273.8827645484248,1181.8042566499919,0.07791350164827107,1170.228635574086,0.0885759635538987,116.9322463530302,102.163815445798,90.61257744253271,4612.406045563183,0.6310468228293814,53063
"Montgomery County, Ohio, USA",537309.0,535152.0,0.004030630549825096,559062.0,-0.03890981680028333,1192.6303665527084,1196.4952721903276,-0.0032301888084722303,1356.4049239765304,-0.12074164176851347,446.8723927682938,445.0784459868306,464.9640591276675,1202.3768053145277,0.6567483322935672,39113
"Chester County, Pennsylvania, USA",534413.0,498886.0,0.07121266181051382,433501.0,0.23278377673869263,778.7561404276552,743.7125362992826,0.04711982441865196,696.3286164802704,0.11837445998418226,271.67400931006114,253.6135157802283,220.37441961539258,1967.1112498291116,0.3430760496464768,42029
"Plymouth County, Massachusetts, USA",530425.0,494695.0,0.07222632126866049,472046.0,0.12367226922799897,942.2380311336533,839.9484365428766,0.1217808024166197,862.9943713947981,0.09182407483235276,291.60758928357126,271.96458760547915,259.513024632988,1818.968433925747,0.19752428336740208,25023
"Greenville County, South Carolina, USA",525524.0,451273.0,0.16453676599309067,379595.0,0.38443340929148173,742.4275051413484,674.6513980404516,0.10046093033788253,640.5465505251968,0.15905316254160978,255.02718363492883,218.9945316303066,184.2105094570387,2060.658760017862,0.2866786406839411,45045
"Passaic County, New Jersey, USA",524357.0,501306.0,0.04598189528950382,489014.0,0.07227400442523119,4806.904199823148,4478.789663738791,0.07325964394819427,4479.611969380006,0.07306262968317781,1020.0138591600285,975.1735319259154,951.2623218976426,514.0685053356068,0.2746817602076352,34031
"Sedgwick County, Kansas, USA",523824.0,498365.0,0.051085048107310904,452869.0,0.15667886298245187,1104.685853631302,1131.9066397345184,-0.024048614212211737,1170.3031113423478,-0.05606860058312776,200.43318673998183,190.69169245714411,173.2833486929748,2613.4594201685118,0.6575810653076117,20173
"Camden County, New Jersey, USA",523485.0,514714.0,0.017040531246478627,508944.0,0.028570923323587665,1833.3903659540244,1837.1450019728097,-0.0020437341716377194,1856.0259919282619,-0.012195748374580052,888.9144970128416,874.0207196299183,864.2228521690281,588.9036591923616,0.3419765381617929,34007
"Adams County, Colorado, USA",519571.0,441597.0,0.17657275751420412,347916.0,0.4933805861184884,1956.6790254601701,1849.062897951596,0.05820036064094524,1906.5510867633864,0.02629247075769804,169.47288525231357,144.03944351929943,113.48271621288319,3065.8060681887578,0.18534281832996943,08001
"Kane County, Illinois, USA",516522.0,515264.0,0.002441466898521923,404119.0,0.2781433191708383,1435.341778101814,1676.6232707828685,-0.14390918752332033,1545.3542832496425,-0.07118918059131989,380.46000248522387,379.53338429059437,297.66615118877064,1357.6249714188036,0.7317917641402416,17089
"Morris County, New Jersey, USA",509200.0,492306.0,0.03431605546144065,470261.0,0.08280295410421022,992.6577247591055,942.3353088565622,0.053401815075363096,935.9797351262969,0.06055471876766725,408.29272067021947,394.74657529904374,377.0701946486608,1247.1444486302364,0.2865456609572047,34027
"Clark County, Washington, USA",503311.0,425363.0,0.18325054130236998,345228.0,0.4579089760969562,1480.9983199796488,1302.4997299508375,0.13704309177518886,1161.920382061676,0.2746125662687926,296.33868936662566,250.4445838160819,203.26281971318218,1698.431619157603,0.5190097408063348,53011
"Lake County, Indiana, USA",498700.0,496005.0,0.005433412969627322,484749.0,0.028779842763987134,1150.111920489726,1222.4480111399214,-0.05917314273573301,1371.93409543131,-0.16168573671306521,381.8007229062949,379.7374525067912,371.11994912392925,1306.1787735860198,0.6245892524828985,18089
"Richmond County, New York, USA",495717.0,468192.0,0.05878998359647324,443033.0,0.1189166495498078,4685.225886718305,4401.473767494436,0.06446752479122389,4209.100720709372,0.11311802629628949,3314.4556263873087,3130.418381111656,2962.200649816828,149.56211694416973,0.4193839045879214,36085
"Ada County, Idaho, USA",494967.0,392365.0,0.2614963108330254,300904.0,0.6449332677531704,1378.0686809618262,1231.3290486287574,0.11917174576242004,1235.6686091657114,0.11524131206364412,180.17964389069607,142.8300997342711,109.53614193529268,2747.0750264123403,0.685462944923653,16001
"Polk County, Iowa, USA",492401.0,430640.0,0.14341677503250974,374601.0,0.3144679272078825,1260.8855287302233,1244.7830947517475,0.012935935623135353,1317.0332046975186,-0.042631936512330125,321.202622075152,280.9147365063098,244.35942134961954,1532.9918442720327,0.6142468191507802,19153
"Sonoma County, California, USA",488847.0,483878.0,0.010269117422160131,458610.0,0.06593183750899458,1605.3452646469052,1555.5778245578786,0.03199289633944955,1488.492862465748,0.07850383775948146,118.80501208916407,117.5973906757749,111.45648146395811,4114.700141043852,0.3398606879592598,06097
"Washoe County, Nevada, USA",486492.0,421412.0,0.15443319127125,339474.0,0.43307587620848725,1609.2224611091915,1482.4346340909851,0.0855267572023177,1545.057640697338,0.04152907873578988,28.72002172192287,24.87802840309596,20.040824215049874,16939.1236786094,0.4506550084119963,32031
"Prince William County, Virginia, USA",482230.0,401914.0,0.19983379528953954,280801.0,0.7173371889701248,1659.0727592912963,1431.0071739212246,0.15937417332795734,1287.5121815979046,0.28858800949926205,543.7400915988374,453.17951014008895,316.6181313088052,886.8759310758743,0.21615819736383407,51153
"Knox County, Tennessee, USA",478960.0,432222.0,0.10813424582737574,382039.0,0.2536939945921751,808.4470018038415,749.3132066707354,0.07891732670219809,730.8657623951228,0.10614977934453648,351.6414355381307,317.3274689977491,280.4842625512608,1362.0692887544062,0.30688437687690145,47093
"Onondaga County, New York, USA",476516.0,467026.0,0.020320067833482506,458336.0,0.039665223765970814,1373.7011143158286,1354.5477159584425,0.0141400691402249,1379.6692091123764,-0.004325743270292619,228.3792458470769,223.83098504767298,219.6661392787773,2086.511837941158,0.46556834206011766,36067
