longname,Housing Units per Adult,Housing Units per Adult (2010),Housing Units per Adult (2000),Vacancy %,Vacancy % (2010),Vacancy % (2000),Rent/Income < 20%,Rent/Income 20%-40%,Rent/Income > 40%,1BR Rent < $750 %,1BR Rent $750 - $1500 %,1BR Rent > $1500 %,2BR Rent < $750 %,2BR Rent $750 - $1500 %,2BR Rent > $1500 %,% units built pre-1970,% units built in 1970s,% units built in 1980s,% units built in 1990s,% units built in 2000s,% units built in 2010s+,Renter %,geoid
"Denton County, Texas, USA",0.5133361143007071,0.5329096468863004,0.5367049032766458,0.055677112945000544,0.06134422577051615,0.05395468761190823,0.24865087111121395,0.45521411654597727,0.2961350123428088,0.05122536464371396,0.8560836860693971,0.092690949286889,0.026920496477692128,0.560298557531029,0.4127809459912789,0.05833440292167243,0.08484574308138039,0.16893118113331854,0.1919290646227019,0.2604990127390457,0.23546059550188106,0.34908990873279677,48121
"Macomb County, Michigan, USA",0.5268053998705081,0.5501075321978592,0.5350831014514552,0.04385525599828911,0.06863807940323995,0.03426875927227298,0.2754239267529307,0.39385481384593823,0.33072125940113106,0.32314873753447926,0.623382134521536,0.053469127943984666,0.1207535686621665,0.78391612260706,0.09533030873077354,0.4213549361258368,0.17141739810550125,0.11315666550795156,0.14046884505083831,0.11142674024506806,0.04217541496480411,0.255994199849311,26099
"San Francisco County, California, USA",0.5345112776023163,0.5394683472096613,0.5217293714457877,0.085514890016088,0.08125018265483151,0.04813519779867586,0.39060180756990015,0.36418679394720194,0.24521139848289794,0.11445204255527217,0.18700844940105726,0.6985395080436706,0.07572796305733563,0.16057361185233124,0.7636984250903331,0.7140838625681322,0.07245245719192524,0.053791535438232944,0.04189184932921928,0.06300589046297399,0.05477440500951639,0.6177568180609071,06075
"Hidalgo County, Texas, USA",0.48455259155740066,0.4886397977423783,0.5188608835127734,0.12288738009683867,0.12498433653609065,0.17970499006172194,0.27752185375329524,0.3695018731788555,0.3529762730678492,0.728863735306921,0.26965607313887796,0.001480191554201137,0.43548845672694253,0.554077106789491,0.010434436483566498,0.09308764329718648,0.10100450079719483,0.16108515012414235,0.2093783252351124,0.28515494519496065,0.15028943535140327,0.3245883548484425,48215
"El Paso County, Texas, USA",0.49286469590456494,0.482653786658188,0.4853709305395078,0.06761692342054682,0.0505133120656092,0.06384183309557774,0.24808997439753064,0.4145161945787767,0.3373938310236926,0.5721418644155044,0.4158130437020639,0.012045091882431662,0.3401838362816511,0.6435137010058967,0.01630246271245229,0.2611737444855397,0.1523359666936151,0.1447891932496011,0.1407945915320811,0.15846314462686292,0.14244335941230013,0.36928580847091613,48141
"Essex County, New Jersey, USA",0.5062607804395773,0.5311722900898208,0.5130002472988991,0.0656422537482345,0.09326673403343609,0.05725921739419529,0.2257959373351119,0.3950696608206769,0.3791344018442111,0.24846510542120745,0.5660467883895052,0.18548810618928746,0.09373438765138589,0.5282960359708507,0.37796957637776335,0.6730837074091022,0.08910085094777097,0.06469602437979961,0.06759092997789093,0.06834309385964049,0.03718539342579579,0.5546231427601612,34013
"Middlesex County, New Jersey, USA",0.4639865060609492,0.4717320457693755,0.47788389196020686,0.0474462386891273,0.04536165069967342,0.028506512956509668,0.2706932721861742,0.4109479436015028,0.3183587842123231,0.1156272082493652,0.5347692951922329,0.3496034965584019,0.030375223347230473,0.24983918999404303,0.7197855866587266,0.4781702259441467,0.11616472819337297,0.16382467219421604,0.10743281857103196,0.08165213476832506,0.052755420328907364,0.36062847506303164,34023
"Worcester County, Massachusetts, USA",0.5145417175625562,0.5343413177081033,0.5331237287650041,0.056750432856740765,0.07216832540953244,0.04644742675210575,0.27092998835366544,0.41579319166810025,0.31327681997823437,0.4123349490222304,0.47394283804111587,0.11372221293665374,0.13276163965339216,0.6272617069995065,0.2399766533471015,0.5475108197209629,0.10818002411702266,0.12223205616230017,0.09514193812637708,0.08709624754032186,0.03983891433301529,0.3411111213181829,25027
"Montgomery County, Pennsylvania, USA",0.5146152065801811,0.5283769467018624,0.522717206372418,0.051645750627769466,0.05503082856370827,0.03800592466064338,0.2872080703855539,0.40779169929522363,0.3050002303192226,0.11810683163706494,0.6339054081021752,0.24798776026075986,0.038544327411531805,0.4990098441580804,0.46244582843038784,0.5082579618943686,0.1272393734978924,0.11228506078092167,0.11445622264277963,0.08603083746473307,0.05173054371930465,0.2802898506413081,42091
"Baltimore County, Maryland, USA",0.5229999656460558,0.534105071154694,0.5447074572910391,0.05768401451953311,0.05617954089645287,0.044097349505124075,0.2419795980568865,0.39420886871524885,0.3638115332278647,0.14521825093182184,0.6830279575142718,0.17175379155390638,0.027197059777321394,0.5694087125716129,0.4033942276510658,0.4721145547127595,0.13317104978343855,0.135195469930028,0.13750989930292498,0.08362166332917162,0.03838736294167725,0.33550041954985654,24005
"Ventura County, California, USA",0.44659930812721926,0.4602388467032185,0.4667804629157197,0.04559227992110669,0.0515265275941015,0.03315406843864649,0.1784458971557336,0.41570995191440746,0.4058441509298588,0.12936143410503864,0.3196564002382385,0.5509821656567228,0.041366212668438346,0.2260997535227482,0.7325340338088134,0.3480588651494141,0.23233786452806815,0.17684321291012786,0.10460969721432155,0.10130118960014352,0.03684917059792472,0.3646177556760871,06111
"Hamilton County, Ohio, USA",0.5870948652726614,0.6152033345627956,0.5951869551559568,0.08412734013219521,0.11410084996657435,0.07091322647277092,0.29879967196003926,0.383038842913592,0.3181614851263688,0.5596438554715809,0.39080650170825143,0.04954964282016772,0.24995102456607837,0.6375034282803735,0.1125455471535479,0.6198126932409566,0.12775884056746478,0.09375371299872992,0.07216617336040577,0.05484808719507204,0.031660492637371064,0.4126686288228795,39061
"Snohomish County, Washington, USA",0.5024484787858421,0.5312470440732161,0.536761747140652,0.04558901757300309,0.06321199023855492,0.0476944775038436,0.2109405286507533,0.46266026172872665,0.3263992096205201,0.14891960216328912,0.5027276388918639,0.3483527589448469,0.05668988652355198,0.35840977294331816,0.5849003405331298,0.22788508147452996,0.1414617032103449,0.1519759587227721,0.1969726259498429,0.17782457873312565,0.10388005190938467,0.3169866054765169,53061
"Fort Bend County, Texas, USA",0.4654878700420273,0.4784201855460682,0.4811869682506744,0.05318593847272152,0.048275686931789324,0.04347001086750272,0.23015933376430706,0.45083089325778636,0.31900977297790645,0.05947157128185978,0.8013257398935671,0.13920268882457304,0.0578263841421736,0.4931647300068355,0.44900888585099086,0.04853404374319262,0.09626225309823101,0.13549056548232288,0.16811029996173288,0.26566777545553555,0.28593506225898496,0.22356873248786246,48157
"Multnomah County, Oregon, USA",0.5459499268040989,0.5551092605454303,0.5621398182452462,0.06177967894457769,0.06163982520693502,0.05687164357108435,0.2317905607935051,0.41133713008883216,0.3568723091176627,0.14262578513120167,0.5527542511982131,0.30461996367058536,0.04044008325899482,0.5125631876300912,0.446996729110914,0.4979451636606642,0.13064769224547454,0.08582914121704617,0.1002575424017024,0.10447853422804702,0.08084192624706549,0.4531907743464573,41051
"Essex County, Massachusetts, USA",0.509748716081827,0.5359802315670587,0.5291830522784332,0.0544848217350792,0.06603363032815583,0.03869272538976125,0.21401179598877007,0.3993710016006383,0.38661720241059166,0.3435124692823182,0.40417557069844007,0.25231196001924167,0.10836119679425817,0.3956123129634186,0.49602649024232326,0.6117921869282898,0.09737522968509851,0.1123696002618211,0.07505223475820332,0.06649645687675741,0.03691429148982979,0.36415587047964854,25009
"Suffolk County, Massachusetts, USA",0.5215453482974332,0.5293298622774605,0.5308299381126637,0.07135947615149937,0.07178507629385429,0.04630188265299127,0.24847179264532313,0.411400300209419,0.340127907145258,0.25571410477944023,0.1766517928663501,0.5676341023542096,0.1701247863464684,0.19863580339498985,0.6312394102585417,0.6803074951077116,0.0759614722769062,0.059706645440180985,0.045233434237279366,0.06610119343964395,0.07268975949827786,0.6383793226040166,25025
"Oklahoma County, Oklahoma, USA",0.585732990817883,0.594152721319405,0.6000162790224447,0.09985333624580504,0.09947207905663095,0.09506691174974395,0.29107902301265637,0.3946948175292916,0.314226159458052,0.5169602290408902,0.4499906640941068,0.03304910686500284,0.19893739893739903,0.7438207438207438,0.0572418572418572,0.3968135509863306,0.1712058696541056,0.13536975561217,0.09043807955257013,0.11036482324986906,0.0958079209449546,0.40739017659692517,40109
"Jefferson County, Kentucky, USA",0.5808495123507429,0.5929378575732185,0.5820787275070384,0.08043770666367764,0.08406976089680732,0.06139300944457526,0.3152752578812431,0.3977205938721792,0.2870041482465776,0.44853048477950025,0.5250853690569999,0.02638414616349993,0.1915791165304026,0.742773347261004,0.06564753620859357,0.50270009207427,0.1455197112370148,0.0788647186086052,0.11086476379843037,0.10059255158701025,0.0614581626946693,0.3842242176601412,21111
"San Joaquin County, California, USA",0.43852807813044997,0.48208360160467534,0.48599975837276915,0.04109730684186246,0.07962844056333204,0.039345632259292954,0.21824586199662194,0.4280887338096132,0.35366540419376485,0.23889572229055595,0.6158944922782564,0.14520978543118765,0.08819710646716951,0.6063744280944723,0.30542846543835817,0.31440699065931044,0.15145089913179005,0.14662393883173108,0.13756836855167098,0.1862917540097493,0.06365804881574827,0.40878795885145364,06077
"Cobb County, Georgia, USA",0.5212503886132926,0.5593941253853175,0.528539419844203,0.05466756995925459,0.09128838043056667,0.04211886740029132,0.2629816999475914,0.42936136988352674,0.3076569301688818,0.06786542923433865,0.8069895591647334,0.12514501160092806,0.04247598162071851,0.6321794068504596,0.3253446115288218,0.13579106757083093,0.15676458878583982,0.2440166561151829,0.20178243928545792,0.18106345901564433,0.08058178922704408,0.33759993876684796,13067
"DeKalb County, Georgia, USA",0.5478186073157169,0.5785762294801836,0.520429104849347,0.0731623543698997,0.10813578010553675,0.04539920518848059,0.22457389451029036,0.4162602293984157,0.35916587609129386,0.12726201773618254,0.65918387381786,0.21355410844595737,0.055416380459816575,0.6089740999636352,0.33560951957654817,0.29572849690956443,0.1832198960678226,0.15761722238513629,0.14444160229075872,0.15378895820817406,0.06520382413854385,0.4320210990576996,13089
"San Mateo County, California, USA",0.4648369625797483,0.48504018760181156,0.4780195280029213,0.05032954709755229,0.048524125510226675,0.024775241648816514,0.2723609022065534,0.38212879217228896,0.34551030562115764,0.059161494577613,0.10621001421097526,0.8346284912114117,0.013095327127854385,0.06774559109914337,0.9191590817730022,0.5791823850399065,0.16717120178513356,0.09361530491541872,0.06060127859252668,0.05361623975688852,0.045813589910126115,0.4023665408035343,06081
"Lee County, Florida, USA",0.6600615535582863,0.7402334912063713,0.6881585528156179,0.23289674696090995,0.29518026462357705,0.2270140428677014,0.18173528942060746,0.4436428295978684,0.37462188098152416,0.22989758305429425,0.6064215699744443,0.16368084697126145,0.07757350613952661,0.7066441653430793,0.2157823285173943,0.08379027743441228,0.14290505067402562,0.20940069767869976,0.17471312567054623,0.2979150060865894,0.09127584245572673,0.27364867513204555,12071
"Monroe County, New York, USA",0.555620933073072,0.5567450741248439,0.5561900335921662,0.057355080331618916,0.06261760695016118,0.058465931333041656,0.2460677377142472,0.3858765202509749,0.36805574203477803,0.37104165266402295,0.5604698167013934,0.0684885306345837,0.10530863239907585,0.7570327851897823,0.1376585824111418,0.5828731282469437,0.12706210311743535,0.10715065674619893,0.08311205659500014,0.05938649830766728,0.04041555698675463,0.36288240794167503,36055
"El Paso County, Colorado, USA",0.5144591747790898,0.5499132917162582,0.5404020307171337,0.05139962565319343,0.06637043836776362,0.04914184617969588,0.21251693002257344,0.43569977426636536,0.3517832957110613,0.145921065517579,0.7180491626677116,0.13602977181470943,0.07124390387214284,0.6331159292555392,0.295640166872318,0.21167605365740097,0.16075720942035723,0.17441827678816882,0.1619731712990704,0.17904950550883583,0.11212578332616682,0.3407198217471466,08041
"Norfolk County, Massachusetts, USA",0.504889892950758,0.5211234200098342,0.5123012078206993,0.04513979439175371,0.045831298195758034,0.02465088372202462,0.253143020322023,0.4268866544691642,0.31997032520881274,0.20945439641603883,0.24191629621613725,0.5486293073678239,0.07378697002644678,0.18612468374761384,0.7400883462259394,0.5836774659963503,0.11154300661745278,0.10347934243140101,0.07538329285991488,0.06824829033047805,0.05766860176440281,0.31667639563379274,25021
"Polk County, Florida, USA",0.5582713669328927,0.608836185829693,0.6180740627240241,0.13875563285635228,0.18837456561605812,0.1716631989021205,0.23793893343017508,0.41467162052685996,0.3473894460429649,0.4170023497818065,0.5337361530714999,0.04926149714669355,0.1900738426583349,0.6874112468048866,0.1225149105367785,0.18654424436535405,0.14451265889813494,0.17610775387597513,0.1681423881334667,0.22561368938924703,0.09907926533782208,0.3086366113959353,12105
"Hudson County, New Jersey, USA",0.5366207334443053,0.5368512275791884,0.5101712278647739,0.0745047249004653,0.08758126860477171,0.04152427515444802,0.2991187347207847,0.39670989462430456,0.30417137065491073,0.15499772460634537,0.4112077514099598,0.43379452398369484,0.07893666533092554,0.38715574235946215,0.5339075923096124,0.5802807568715433,0.08872622435323801,0.06509718489188328,0.07135789952080236,0.10737496811255008,0.08716296624998304,0.6771408426223493,34017
"Jackson County, Missouri, USA",0.5946763340292728,0.613475553877437,0.5925856592719373,0.09707176452738583,0.11911295182653964,0.07557374602083572,0.2697762754390851,0.40854126010593805,0.3216824644549769,0.34199510561566177,0.5674587841318913,0.09054611025244695,0.1889458464773918,0.6980152471083075,0.1130389064143006,0.5105288999624898,0.15577587547688823,0.09676524136416703,0.10087921270360238,0.08552424925359878,0.050526521239253795,0.4139272857927316,29095
"Davidson County, Tennessee, USA",0.5729769366412347,0.5790930433204087,0.5703721912012774,0.08217036784242986,0.08601839980839403,0.061371427215827994,0.23991618180305835,0.4372835369888031,0.3228002812081384,0.15486919332353513,0.6144080581861324,0.2307227484903324,0.09864025934249813,0.6485519771942566,0.2528077634632452,0.32002913597996235,0.13366403331209484,0.14525920084226215,0.12288599721607278,0.13652846666870846,0.14163316598089942,0.4540160000724864,47037
"Denver County, Colorado, USA",0.5936814241235626,0.6063898142984077,0.580712351593418,0.0801735959111611,0.07924434605928987,0.04796747967479675,0.25136756470887717,0.4425955147355301,0.30603692055559284,0.12289387154271911,0.5084175511586356,0.36868857729864535,0.08360662590833769,0.3240319633813817,0.5923614107102807,0.4879022084839411,0.1268761083415181,0.07594680212692333,0.06716531788855358,0.11088950681644537,0.1312200563426185,0.504247635245717,08031
"Lake County, Illinois, USA",0.4950729454062867,0.5091767009300049,0.49631620824413253,0.059345506389740774,0.07064084718259492,0.042173183293697715,0.2946372341628057,0.3925912768259396,0.3127714890112549,0.21988141793869032,0.627349564778605,0.15276901728270464,0.07386062030787895,0.5995298399939335,0.32660953969818757,0.3230220328630811,0.15735843997199328,0.14310188150818534,0.19585263753780183,0.14372756118998292,0.036937446928955474,0.26189505838223237,17097
