longname,PW Density (r=250m),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=250m) (2000),PW Density (r=250m) Change (2000-2020),PW Density (r=500m),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=500m) (2000),PW Density (r=500m) Change (2000-2020),PW Density (r=2km),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=2km) (2000),PW Density (r=2km) Change (2000-2020),PW Density (r=4km),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020),PW Density (r=4km) (2000),PW Density (r=4km) Change (2000-2020),geoid
"Trimble County, Kentucky, USA",487.3529452113739,813.1903024710202,-0.4006901659667274,787.4810075161448,-0.38112419149184085,141.53423334805876,228.56810678398463,-0.3807787300709452,219.49443474306332,-0.3551807656821164,37.6588598662027,39.53608249516738,-0.04748125030329294,36.87312130044895,0.02130925015410018,34.92097319899041,36.70209828486367,-0.04852924407888194,33.99015209304479,0.027385023267844893,21223
"Jack County, Texas, USA",946.5255561739431,1055.4575800763364,-0.10320833916841525,968.4542144458201,-0.022642947849037205,396.74817503980825,440.59015645455617,-0.09950740109026907,434.7451216430431,-0.08740051287897617,95.95027331260722,105.46109123826126,-0.09018319281531875,113.57612215628039,-0.15518973978896775,42.59612883976565,47.79071072066081,-0.1086943843806334,47.57976117765648,-0.10474269341711519,48237
"Johnson County, Wyoming, USA",621.9950779685788,656.1095943542562,-0.051995149406789114,706.4987578463785,-0.1196090990101559,354.3360687182431,399.33110052778056,-0.11267600181921533,437.15775453469496,-0.1894549163484614,144.67270998384902,156.85170973847374,-0.07764658590544755,155.84653361373347,-0.07169760770925351,65.50899512803547,70.05240388134223,-0.0648572854259589,61.182399461882234,0.0707163449653324,56019
"Ritchie County, West Virginia, USA",299.14056586050935,309.82454953968215,-0.034483980352900984,300.1636929746035,-0.0034085638537927083,152.16155085601378,172.17113436497488,-0.11621915359251818,165.24595917331882,-0.07918141165304635,44.737638275601775,48.90870275266133,-0.08528266427660641,48.81589678728566,-0.0835436564743411,18.536732205948102,21.346210833954768,-0.13161486363367655,20.60087245862631,-0.10019673957128351,54085
"Warren County, Indiana, USA",337.2202088628951,342.8264817616814,-0.016353091715603077,364.3778979048931,-0.0745316584736609,200.12187801704746,197.52303206207532,0.013157179331650865,220.1493027577327,-0.09097201076636967,50.92299119075594,49.67618049304337,0.02509876333763566,53.71343218698157,-0.051950524898722594,29.448317491219576,29.200919512076776,0.008472266739425187,30.921504794629115,-0.04764280759277351,18171
"Maries County, Missouri, USA",264.57531177306055,273.37574186702125,-0.032191700821214454,293.4282999238656,-0.09833062509066577,114.18098759327385,130.23050948044389,-0.12323933885538636,123.85576035924328,-0.078113224107686,28.041385225125072,31.824831250811755,-0.11888345914136397,27.964487047402663,0.002749851180608422,13.922999752421653,15.510578012849507,-0.10235455178476577,14.108986043318724,-0.013182116016419542,29125
"Daviess County, Missouri, USA",246.31672350366415,265.0035301843504,-0.07051531225899786,272.5393388770436,-0.09621589118629875,163.55766346307394,169.85359767981615,-0.03706682874395402,165.638362719765,-0.012561699008165783,41.68765436771339,40.76561458352522,0.022618076376574484,42.19049425613224,-0.011918321823067091,15.917257190899047,16.15060549120485,-0.01444826947403783,16.071365788120513,-0.009589016842325783,29061
"Bracken County, Kentucky, USA",486.04767641629104,626.7026643584476,-0.22443655650665592,505.0733194111264,-0.03766907152612556,179.5749770189944,221.72098629073705,-0.1900857919533051,186.2925237592865,-0.03605913219025379,33.0297379656421,33.66345490678108,-0.01882507136875377,33.85692204423757,-0.024431756599571298,20.63222393924829,21.742514349389474,-0.051065410021098094,20.34214135091112,0.01426017956188168,21023
"Knox County, Nebraska, USA",376.3927344036477,385.0296284506362,-0.022431764749490785,357.44047365145167,0.05302214536196258,252.9607261919489,245.3515481795946,0.031013368649234985,253.07422072799105,-0.0004484634417352443,41.19708915838525,40.38681520916224,0.020062833502137337,41.77568523506364,-0.0138500678905143,13.009750106402631,12.807347438351153,0.01580363685968186,13.360023067304544,-0.02621799072780961,31107
"Cedar County, Nebraska, USA",356.9312831235668,361.92912831869995,-0.013808905678164302,368.6131109220698,-0.03169129760273961,245.7036290521083,241.79900604021088,0.016148217793947813,249.9783045719948,-0.01710018606296842,47.05106319054559,45.96487171361489,0.023630904132578453,47.46082339242479,-0.008633651348421473,16.063263406412243,17.06940135825492,-0.05894395068261141,17.323146534802685,-0.07272830751961264,31027
"Webster County, West Virginia, USA",391.66538348755614,396.6337300241786,-0.012526283471452567,462.940413689182,-0.1539615641538694,141.78095273223764,152.51264961813223,-0.07036594612161733,163.89575929159477,-0.1349321462308956,38.66741340177725,42.36178994770919,-0.08721011436231155,41.91819255760025,-0.07755055639281358,23.443836089229855,24.683218680242053,-0.05021154684353525,24.726625716212318,-0.05187887913640342,54101
"Butler County, Nebraska, USA",427.64843827954445,406.2894495604734,0.05257086725283508,388.1273150749344,0.10182515290628238,331.3810920584497,318.4472959547893,0.04061518583438268,287.52659428207204,0.1525232748848099,92.64101348918416,87.86402200673825,0.0543680038011413,71.9785817063421,0.2870636138280768,27.438374470371322,26.35839281691943,0.04097297058106868,21.606354224655043,0.269921532576808,31023
"Kusilvak Census Area, Alaska, USA",1362.4271751775575,944.2967135407812,0.442795633661515,1192.3145552988137,0.1426742793021685,464.4104722034943,353.6919629671047,0.31303654261063046,388.5322718431371,0.19529446035564235,49.8938383936183,48.51966728425408,0.02832194007666195,45.39955895456466,0.09899390087801213,15.202848951703153,14.006896888021172,0.08538308472198221,12.919580275305783,0.1767293230695398,02158
"Perry County, Tennessee, USA",276.8107389090827,292.92520562304554,-0.05501222293140567,299.5541717002787,-0.07592427326951766,112.64715209052808,111.39229331982317,0.01126522071955225,126.46717488208462,-0.10927754814197473,23.704270126879894,22.806330266625395,0.03937239572332853,25.73205482056501,-0.07880383855177066,13.594697157311732,12.876537243332209,0.05577275166515783,12.667414826257314,0.07320217611665523,47135
"Coffey County, Kansas, USA",365.92295310164786,382.27148402728596,-0.04276680738360063,438.72114812621936,-0.1659327236343473,257.007057337936,271.6461971929694,-0.05389046489995297,319.0048896983964,-0.19434759266253374,82.2746242953583,84.30300959350456,-0.024060651071970106,91.86747370168075,-0.10442052034078034,26.18208042508329,26.375909458947216,-0.00734871471126381,27.653604482690827,-0.05321273971820228,20031
"Mercer County, North Dakota, USA",605.8863619818977,647.2482392224933,-0.06390419430152727,1178.000519760997,-0.48566545445597487,387.43596711468587,421.0490118506198,-0.07983166754909574,476.41106299814857,-0.1867611875415422,124.59664868403243,138.2466898251193,-0.09873683889541246,141.392964212725,-0.118791734950988,38.975072804329685,41.968501015647625,-0.07132559273922756,42.01635030913169,-0.0723831908870253,38057
"Keith County, Nebraska, USA",822.9578832754448,789.0433875043085,0.04298178821117254,854.554769488596,-0.0369746765699525,614.1213928369091,579.3023893158027,0.06010505767502555,613.5348993103553,0.0009559252900088389,187.70916343351894,172.03630977197614,0.09110201028094729,182.150034828266,0.030519503389028573,63.000553352683774,58.85674690996379,0.0704049520279974,61.904713885796795,0.017702035888714517,31101
"Rosebud County, Montana, USA",601.8147322012599,667.501864494319,-0.09840741395205221,666.2207251611011,-0.09667365563307416,293.3402355082493,315.8490435892059,-0.07126444907090372,342.94725464271585,-0.14464912158619667,65.26000445921366,76.0239620922512,-0.14158638062004741,82.28967269259202,-0.2069478183124603,24.657622718465923,27.182103844568424,-0.09287291155010972,28.839252406423565,-0.14499785323929684,30087
"Sitka City and Borough, Alaska, USA",1707.8600545076195,1754.1733419258953,-0.026401773594067292,1827.3067962080308,-0.06536764485760327,829.091991392659,796.3979836098184,0.04105234876995676,870.8935010726105,-0.04799841729036666,256.2833813187027,259.0139885844391,-0.010542315805643162,287.94743111930956,-0.10996468930985881,111.12711915156079,114.91002678625753,-0.03292060528132391,123.59532169145022,-0.10087924339899935,02220
"Custer County, South Dakota, USA",386.8456247939995,548.1736356967426,-0.29430093021108383,570.4862227802046,-0.32190189815847253,174.18094533635104,224.51044050207943,-0.2241744083400978,245.94315083892363,-0.29178371203990977,50.15953246718903,50.598951729925965,-0.00868435506494981,51.21333700444065,-0.02057675986160105,24.19669116682169,23.367794731478398,0.035471744119127284,23.925541090702364,0.01133308020459764,46033
"Tyler County, West Virginia, USA",504.6115954996691,557.051583416791,-0.09413847743770949,695.4946237764277,-0.2744565115978805,282.3003861248328,298.70656921934955,-0.05492407862804371,349.72858518311773,-0.19280150927033757,67.69134913976039,69.11663623876143,-0.02062147663085666,75.96982952820684,-0.10897063268218518,29.875432816743402,30.49322551224843,-0.02025999824967268,33.221032908346025,-0.10070728688156225,54095
"Nevada County, Arkansas, USA",346.1127800210519,383.37798858632516,-0.09720226427887961,430.6493907746268,-0.19630031428005837,205.115826301733,219.93674124513103,-0.0673871716907879,242.57240534315264,-0.15441401501721544,79.54226976671751,86.50626616110105,-0.08050279712008905,94.1540339285673,-0.15518999613904416,29.128409364808803,30.96138782082266,-0.05920207668407918,33.990301925580326,-0.14303763971900976,05099
"Atkinson County, Georgia, USA",337.5919512370789,424.61892695357676,-0.20495312430105703,420.18143243132596,-0.19655671293315755,148.07594584649294,187.29939013173316,-0.20941576081829855,183.2348830899988,-0.19187906063845367,50.843982706146896,62.97468443086764,-0.19262822568071122,61.044726593870635,-0.1671027860537256,22.688811087979047,27.79671249275735,-0.18375919116727227,25.33995497814284,-0.10462307026395881,13003
"Houston County, Tennessee, USA",287.8083976043363,305.5750730017233,-0.05814176929702255,357.0183833618123,-0.19385552392504315,103.06384525357929,110.86190101012451,-0.07034026735508589,129.1936708524504,-0.20225314000647507,39.45233529413992,41.7781253402414,-0.055670043286055265,44.766873342005795,-0.11871586401096991,27.722872503840136,29.303679048594276,-0.05394566812353797,28.83437731782727,-0.038547904181718814,47083
"Prairie County, Arkansas, USA",410.98610548753476,344.7777823813224,0.19203187238145836,417.6588764867584,-0.015976605251044388,230.72969977413973,196.7808882842182,0.17252087733686794,241.88628198062298,-0.046123253105262836,58.85738890520183,54.0853056357889,0.08823252847174791,63.445727397423354,-0.07231910926767726,19.73019251005974,18.751938090805037,0.05216817667152965,20.767075555358385,-0.049929179606182185,05117
"Hickory County, Missouri, USA",267.7798546223371,263.0938502918739,0.01781115113585745,212.12512624561572,0.2623674496357391,88.10390109292611,92.77719761876118,-0.05037117573909182,90.23679374797891,-0.023636618351154253,17.245521352643532,19.128946186039066,-0.09845941407740062,20.747021801407087,-0.16877123291623855,12.828233963406307,14.690365367837073,-0.12675868556051686,14.763759505055045,-0.13109977448400073,29085
"Choctaw County, Mississippi, USA",256.6366702053624,245.70365436323993,0.044496757162428985,313.1318539955071,-0.1804197914369813,117.91177124183763,107.35458938174459,0.09833936230292419,130.74374697484495,-0.09814599955955211,36.26978253753151,33.48585185182302,0.08313752022876877,38.07163856848966,-0.0473280399454483,17.528757214638976,16.681639263586423,0.050781457245732894,18.338435857389737,-0.04415200124194285,28019
"Lafayette County, Florida, USA",1234.183625960068,2303.266508042095,-0.46415943545795196,1342.3556725708452,-0.08058374454782828,346.8765152108176,699.2429181967576,-0.5039255941191939,372.4425121995927,-0.06864414279075166,46.714036337398205,67.81901642932395,-0.31119560859334816,43.51969753489965,0.07339983923226782,24.109030595451348,30.394355082603244,-0.20679249387164708,21.158382700114363,0.13945526636688713,12067
"Hamilton County, Texas, USA",324.2638528605088,357.9954337924163,-0.0942234949048729,382.5901481721302,-0.15245111665912525,229.89933465344848,253.63508777577752,-0.09358229309074262,275.27457524283864,-0.16483629317877083,95.64837517897736,99.67933696537966,-0.040439291724044306,106.71169702843345,-0.10367487499058566,33.93040820901171,35.693710107203565,-0.04940091385557571,36.70754810130323,-0.07565582655173107,48193
"Oscoda County, Michigan, USA",241.25403000338923,234.32912787896709,0.029552033019125627,299.10232815047215,-0.1934063786958577,88.37032225033937,88.47128555102366,-0.0011411985262275476,110.56364450122945,-0.20072893174793358,29.03946436193513,30.5842933182036,-0.050510532978343965,35.455937630944575,-0.1809703451026322,19.681377849568126,20.756853206854643,-0.051813025152163135,22.95075580569677,-0.14245186449664232,26135
"Vieques Municipio, Puerto Rico, USA",1040.4694174421777,1080.788639552807,-0.03730537186929713,1656.0149375203707,-0.3717028790814402,579.4290374409348,710.2545215175764,-0.18419521469164502,811.7319195825006,-0.2861817757037896,274.71456234991587,329.5465305404439,-0.16638611883003487,320.6161381983466,-0.1431667666710966,114.59464074073257,135.7180052525562,-0.15564157808328657,125.77260700797619,-0.0888744102007422,72147
"Dawes County, Nebraska, USA",1042.294793630575,1185.6619632943778,-0.12091740656456175,1246.7561622046721,-0.1639946725529254,750.2359420071771,805.5121830384769,-0.06862247672380574,790.0147821282935,-0.05035202001404653,254.58185158987413,282.5384087214487,-0.09894781123063741,270.6077330022365,-0.05922181614902305,75.68207715303465,84.3185364470427,-0.10242657970507213,79.53317912932098,-0.04842132577178181,31045
"Murray County, Minnesota, USA",394.1429064044809,386.5143735120706,0.01973673792023176,372.9484640850742,0.05682941307025202,283.86298885900277,273.82384503596563,0.03666278158397249,261.039668708487,0.0874323824552637,63.37906322311186,64.1464923107909,-0.011963695286109181,59.137505232888834,0.07172365444770427,19.238169954549907,19.928335382006104,-0.034632367140878625,19.136816839779566,0.00529623686211274,27101
"Lake County, Oregon, USA",600.2650385432042,568.0193351765643,0.056768672067503946,611.0465622607701,-0.017644357048137237,363.78216980198357,352.6846122738745,0.03146595326787703,413.12506041386166,-0.11943814437799348,99.07915971806314,96.01671564316388,0.031894905531663006,125.11454848435059,-0.20809241676273946,30.301986982573812,29.480504960727767,0.02786526292342603,37.54698200266383,-0.19295811896615317,41037
"Baraga County, Michigan, USA",714.7396827333037,786.3723311291244,-0.09109253410908538,609.0754976906293,0.1734829022728885,264.44426831745875,300.28605698140746,-0.11935881746972983,261.0286729622624,0.01308513473418352,70.20770712074318,75.25512755837482,-0.06707078442882711,70.86462604505793,-0.009270054200202263,31.738486392015947,34.45357041649751,-0.07880414109945173,32.607676939936674,-0.026656009550198125,26013
"Harrison County, Missouri, USA",293.45166741987566,355.60925171926556,-0.17479180870260366,353.97613127488825,-0.17098459050621956,211.61422299806185,250.18368120310004,-0.15416456428957634,235.54356102100104,-0.10159198544512815,75.72440783417142,86.92727773560463,-0.1288763457600447,80.71229124921649,-0.061798312720969806,26.920243045151228,30.32718807571414,-0.11233962812698672,27.90377970290489,-0.035247434871745136,29081
