longname,Population,Population [StatCan],Population [GHS-POP],Population (2010),Population Change (2010-2020),Population (2000),Population Change (2000-2020),PW Density (r=1km),PW Density (1km) [StatCan],PW Density (r=1km) [GHS-POP],PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density,Area-weighted Density [StatCan],AW Density [GHS-POP],AW Density (2010),AW Density (2000),Area,Compactness
"Nebraska, USA",1961504.0,,1979600.5,1826341.0,0.07400753747520315,1711263.0,0.14623175981716427,1091.7262203712212,,989.8846,1036.2816824279341,0.05350334651615617,1030.3709919838614,0.05954673497671684,9.791147364273087,,9.881478813139655,9.11646056720449,8.542031121031645,200334.43753051158,0.39193029309813043
"Durango, Mexico",,,1961176.5,,,,,,,3182.709,,,,,,,15.905148352014313,,,123304.50848964424,0.26107491680433953
"Hatay, Turkey",,,1955209.8,,,,,,,6127.5176,,,,,,,328.1387082577653,,,5958.485545277728,0.2858619570376411
"Hukusima, Japan",,,1954132.2,,,,,,,1520.5504,,,,,,,140.5112488734908,,,13907.301128320349,0.31587769429805895
"Piura, Peru",,,1952608.2,,,,,,,3356.3508,,,,,,,54.82962770825168,,,35612.28357029568,0.301067734642689
"Simiyu, Tanzania",,,1952582.6,,,,,,,328.5505,,,,,,,86.14233024663261,,,22666.935285005577,0.4341711447764411
"Wien, Austria",,,1950495.0,,,,,,,9216.371,,,,,,,4622.440972258594,,,421.96212168112527,0.367028060767042
"Az Zarqā’, Jordan",,,1945539.2,,,,,,,15326.355,,,,,,,491.0095428228798,,,3962.3247214602666,0.21347879570470568
"North-West, Cameroon",,,1943001.9,,,,,,,2295.3523,,,,,,,123.86086002612039,,,15686.97225733981,0.37568538352336706
"Buxoro, Uzbekistan",,,1940011.5,,,,,,,1328.8405,,,,,,,48.51913090642872,,,39984.46517398256,0.30604927476212973
"Vojvodina, Serbia",,,1931880.2,,,,,,,2068.5571,,,,,,,89.71829545221544,,,21532.734658662037,0.17681624158171352
"Kiambu, Kenya",,,1925756.9,,,,,,,3102.007,,,,,,,746.027406330924,,,2581.3486993342035,0.27078661252647906
"Shabeellaha Hoose, Somalia",,,1924775.9,,,,,,,11012.532,,,,,,,63.590598414859144,,,30268.24598257342,0.4691406880585588
"Northern Ireland, United Kingdom",,,1924299.8,,,,,,,1515.4126,,,,,,,132.07532462428662,,,14569.714331378982,0.16210938273738568
"Orenburgskaya oblast', Russia",,,1922819.4,,,,,,,2274.2961,,,,,,,15.45366983779777,,,124424.77386808283,0.0763915010816989
"Rakhine, Myanmar",,,1922746.2,,,,,,,4573.462,,,,,,,52.658171924916786,,,36513.72958297087,0.07715064219217507
"Boucle du Mouhoun, Burkina Faso",,,1922719.9,,,,,,,1078.5778,,,,,,,55.491761341900634,,,34648.74475966932,0.24426858982644276
"Équateur, Democratic Republic of the Congo",,,1921520.5,,,,,,,4128.995,,,,,,,18.910202097175492,,,101612.90133895536,0.24804354381628513
"Phnom Penh [Phnum Pénh], Cambodia",,,1921203.8,,,,,,,12216.07,,,,,,,5520.383932380397,,,348.01995178831237,0.4146166694377796
"Primorskiy kray, Russia",,,1919451.2,,,,,,,2281.846,,,,,,,11.530178096321045,,,166471.9516008554,0.11384370371733463
"Avtonomna Respublika Krym, Ukraine",,,1919440.9,,,,,,,1973.4518,,,,,,,73.79919848666746,,,26008.966416441035,0.12689561334966531
"Dimashq, Syria",,,1912896.4,,,,,,,19784.172,,,,,,,16385.465133698322,,,116.74348939084678,0.4498393617357999
"Okayama, Japan",,,1911522.4,,,,,,,1787.4617,,,,,,,257.7727421819255,,,7415.533383475145,0.22171441460065047
"Woqooyi Galbeed, Somalia",,,1911518.8,,,,,,,17340.428,,,,,,,69.74706487455258,,,27406.440019204638,0.39590821333954335
"Misamis Oriental, Philippines",,,1911057.8,,,,,,,4403.6133,,,,,,,541.5163959661307,,,3529.0856643231305,0.208762874898552
"Totigi, Japan",,,1908464.8,,,,,,,1478.3475,,,,,,,297.7872266837777,,,6408.820053341683,0.4336905814665471
"South-West, Cameroon",,,1906038.1,,,,,,,3642.8894,,,,,,,71.35544746887615,,,26711.879647750462,0.2720631497396279
"Beograd, Serbia",,,1905518.1,,,,,,,5511.6875,,,,,,,574.3264219418243,,,3317.8312057407265,0.34790995295235677
"Bengkulu, Indonesia",,,1902329.0,,,,,,,2273.0007,,,,,,,89.34807442973681,,,21291.214300269992,0.21324283452531576
"Singida, Tanzania",,,1902216.1,,,,,,,538.7572,,,,,,,39.03099650828946,,,48736.03789736715,0.33320644815170686
"Gôh-Djiboua, Ivory Coast",,,1900790.5,,,,,,,2298.7202,,,,,,,122.49159889131552,,,15517.721355621585,0.4173402897305543
"Hải Phòng, Vietnam",,,1900243.8,,,,,,,4411.057,,,,,,,1199.7209375187126,,,1583.9047986693665,0.15671945941773582
"Volta, Ghana",,,1899521.6,,,,,,,2509.614,,,,,,,198.22245763310602,,,9582.777086317148,0.24405277651155888
"Vakinankaratra, Madagascar",,,1898597.2,,,,,,,746.0304,,,,,,,105.3462441232916,,,18022.448410956003,0.2410421362768724
"Diyālá, Iraq",,,1897221.4,,,,,,,3491.106,,,,,,,94.29824389976667,,,20119.371226219562,0.22884114181355356
"Western Area, Sierra Leone",,,1891664.2,,,,,,,14309.584,,,,,,,2351.1215696380596,,,804.5795140619674,0.34110337863947154
"Isabela, Philippines",,,1889847.6,,,,,,,1140.4744,,,,,,,179.42924109787273,,,10532.550956781623,0.6128675047562964
"Hovedstaden, Denmark",,,1883760.9,,,,,,,5265.458,,,,,,,641.8418028706175,,,2934.9301752782976,0.12100332654028698
"Gunma, Japan",,,1883351.8,,,,,,,1508.609,,,,,,,295.5782621080951,,,6371.753242500779,0.2505032342210008
"Gharb Kurdufān, Sudan",,,1882784.0,,,,,,,2541.4756,,,,,,,16.543697925627953,,,113806.72014588508,0.6094375097818278
"Omskaya oblast', Russia",,,1881509.9,,,,,,,2793.3928,,,,,,,13.331660001671553,,,141130.95254185091,0.13280258643408097
"Masvingo, Zimbabwe",,,1879283.6,,,,,,,352.3371,,,,,,,33.32907611819265,,,56385.71013296688,0.38929708235415966
"Chernihivska oblast, Ukraine",,,1879222.6,,,,,,,1972.4818,,,,,,,46.95414087916641,,,40022.51111006511,0.09961018572189415
"Bucureşti, Romania",,,1878324.0,,,,,,,11302.833,,,,,,,7172.975993683245,,,261.8611858807436,0.2415281579988094
"Manyara, Tanzania",,,1877678.2,,,,,,,566.2304,,,,,,,44.485617565528344,,,42208.65872512923,0.22153990731775233
"Nzérékoré, Guinea",,,1877171.9,,,,,,,1859.5587,,,,,,,50.98713360086251,,,36816.579839433165,0.14083446793041346
"Lorestān, Iran",,,1876303.5,,,,,,,5947.5884,,,,,,,62.17108850165616,,,30179.67909553357,0.43611659007715114
"Sinnār, Sudan",,,1875439.2,,,,,,,2213.9988,,,,,,,46.7873951085217,,,40084.28436013557,0.28318166705571146
"Tiền Giang, Vietnam",,,1873217.9,,,,,,,1788.2039,,,,,,,695.965465789026,,,2691.538541896337,0.2777991647550361
"Vatovavy-Fitovinany, Madagascar",,,1863915.8,,,,,,,628.8443,,,,,,,89.15929628883002,,,20905.456049831042,0.34147985017414073
"Thái Bình, Vietnam",,,1863354.5,,,,,,,1673.395,,,,,,,1147.9525087864986,,,1623.198247085808,0.3512568537698654
"Córdoba, Colombia",,,1861822.0,,,,,,,4700.336,,,,,,,74.8462981232402,,,24875.27167922676,0.4601427422516475
"Long An, Vietnam",,,1860204.2,,,,,,,1705.8239,,,,,,,396.31083878520377,,,4693.8010973962055,0.2745548257022092
"Oran, Algeria",,,1857156.8,,,,,,,6891.1353,,,,,,,728.5117585208125,,,2549.2474600146675,0.30517617633300886
"Kiến Giang, Vietnam",,,1856510.8,,,,,,,1752.1335,,,,,,,258.393315988084,,,7184.824974673936,0.09402169804410891
"Irbid, Jordan",,,1854294.2,,,,,,,5890.391,,,,,,,952.2122710057961,,,1947.353868944956,0.32047496717625457
"Mersin, Turkey",,,1852264.0,,,,,,,6679.4443,,,,,,,109.43321745239524,,,16925.975888497996,0.3594267981635584
"Kocaeli, Turkey",,,1848524.9,,,,,,,4695.422,,,,,,,449.1968785916817,,,4115.177471391787,0.2018943385910007
"Kentrikí Makedonía, Greece",,,1848344.5,,,,,,,5323.489,,,,,,,95.05906797985176,,,19444.168129144353,0.14556903857097034
"Valparaíso, Chile",,,1848012.0,,,,,,,3620.3115,,,,,,,120.81894776590144,,,15295.7134139316,0.18959515187460357
"Xorazm, Uzbekistan",,,1843660.8,,,,,,,1567.0037,,,,,,,285.83445365109276,,,6450.099791855347,0.12979758769590866
"Diourbel, Senegal",,,1840673.5,,,,,,,5103.9893,,,,,,,421.2406077167585,,,4369.648761967568,0.5889725921294897
"Al Qādisīyah, Iraq",,,1839944.2,,,,,,,8315.547,,,,,,,209.55388284851307,,,8780.29185138077,0.48106953593109864
"Idaho, USA",1839106.0,,1823112.5,1567583.0,0.17321124304103833,1293965.0,0.4212950118434424,961.3315864475213,,848.2857,821.3000797010852,0.17049980903131168,781.1481507957188,0.23066486871697528,8.496993216796001,,8.423100433556305,7.2425091961881085,5.978345907071935,216441.97577616517,0.3119598197457824
"Nam Ðịnh, Vietnam",,,1830006.2,,,,,,,2167.315,,,,,,,1142.8467790354116,,,1601.2699896171266,0.22734246699400718
"Pwani, Tanzania",,,1828788.1,,,,,,,1197.1115,,,,,,,54.88018832038812,,,33323.28443050551,0.2010292124091004
"Montserrado, Liberia",,,1825979.1,,,,,,,6126.726,,,,,,,1022.5015322412178,,,1785.7959791978426,0.39053116826724543
"Porto, Portugal",,,1825125.5,,,,,,,2654.6833,,,,,,,768.9938027807071,,,2373.394289265122,0.3103803871799999
"Southern, Sierra Leone",,,1824437.5,,,,,,,2063.2278,,,,,,,87.97863316904831,,,20737.279431181865,0.21128640420139952
"Ash Shāriqah, United Arab Emirates",,,1824072.2,,,,,,,7756.536,,,,,,,704.2926594161919,,,2589.935058406011,0.11990821195562537
"Balkh, Afghanistan",,,1819214.2,,,,,,,6957.048,,,,,,,105.12214912505462,,,17305.717825801297,0.30098906804267017
"Pathum Thani, Thailand",,,1815958.0,,,,,,,3418.4614,,,,,,,1224.1669527212753,,,1483.4234790958835,0.568745194623483
"Qoraqalpog'iston Respublikasi, Uzbekistan",,,1809651.0,,,,,,,1720.2653,,,,,,,10.947864449897455,,,165297.16898503894,0.322666189681686
"Ḩimş, Syria",,,1809059.2,,,,,,,6414.3916,,,,,,,42.48748086952823,,,42578.64229595798,0.5101978121891797
"Nonthaburi, Thailand",,,1804045.8,,,,,,,5419.2764,,,,,,,2780.4815607628,,,648.8249285512529,0.5021710417816931
"Hamburg, Germany",,,1803549.8,,,,,,,4176.273,,,,,,,2358.7432445824547,,,764.6231755585864,0.13059953543179545
"Sétif, Algeria",,,1801960.0,,,,,,,3496.8975,,,,,,,279.37846657943874,,,6449.888647690852,0.25228847866122617
"Diyarbakır, Turkey",,,1801562.5,,,,,,,7091.012,,,,,,,120.11767085404817,,,14998.313630215418,0.39928694363946265
"Kwango, Democratic Republic of the Congo",,,1801122.4,,,,,,,2730.001,,,,,,,20.415317985894166,,,88224.06666623925,0.26404085247358117
"Calabria, Italy",,,1795237.8,,,,,,,1332.667,,,,,,,114.77726155472288,,,15641.057520300536,0.2877793343910105
"Lara, Venezuela",,,1795017.1,,,,,,,4301.541,,,,,,,89.94322563542148,,,19957.224263625758,0.2736579706592043
"West Virginia, USA",1793668.0,,1822805.8,1853035.0,-0.032037711106374135,1808343.0,-0.008115163992671745,399.7037933717296,,327.865,399.25303783843856,0.0011289971285664874,404.886129162034,-0.012799489577550997,28.581812393438774,,29.046117774404998,29.527816033109705,28.81565616880507,62755.57250567334,0.19123301741650528
"South Australia, Australia",,,1785256.6,,,,,,,1318.137,,,,,,,1.80847241704449,,,987162.7613306757,0.23051363005220063
"Kumamoto, Japan",,,1784579.2,,,,,,,1991.297,,,,,,,224.89841850557116,,,7935.045794711948,0.1354527481502201
"Songkhla, Thailand",,,1784175.2,,,,,,,2421.5903,,,,,,,232.96055433276962,,,7658.701084010201,0.16592672948143283
"Budapest, Hungary",,,1783682.5,,,,,,,5977.1714,,,,,,,3373.3649573450766,,,528.7546774671553,0.410187759957599
"Mashonaland East, Zimbabwe",,,1783081.2,,,,,,,584.43884,,,,,,,55.28960787811973,,,32249.844381798106,0.24103580630712285
"Mongala, Democratic Republic of the Congo",,,1783004.0,,,,,,,2624.9172,,,,,,,31.554287198141694,,,56505.919110256604,0.20132661362541746
"Ruvuma, Tanzania",,,1781485.5,,,,,,,1016.83905,,,,,,,29.053920006506328,,,61316.528014156254,0.2669617344916169
"Khon Kaen, Thailand",,,1780009.2,,,,,,,995.413,,,,,,,165.1368118874159,,,10778.997303239352,0.19496798561767703
"Kermānshāh, Iran",,,1779220.0,,,,,,,5352.8413,,,,,,,66.35409845493766,,,26814.018145515194,0.30187245333582297
"Markazī, Iran",,,1775860.2,,,,,,,3643.3147,,,,,,,61.23954993208117,,,28998.58428041274,0.3442019592151686
"Hormozgān, Iran",,,1771401.2,,,,,,,2454.2874,,,,,,,24.634159076015383,,,71908.33040145031,0.10863932057752948
"Jeollabuk-do, South Korea",,,1768613.9,,,,,,,4149.4,,,,,,,211.41402531037247,,,8365.641174484688,0.11631479772326392
"Bukidnon, Philippines",,,1763626.8,,,,,,,1253.2528,,,,,,,201.65115164224812,,,8745.92947095523,0.49532266440920353
"Auckland, New Zealand",,,1763203.9,,,,,,,2517.7463,,,,,,,289.5883203857543,,,6088.656727078201,0.058942989008060546
"Drâa-Tafilalet, Morocco",,,1763054.5,,,,,,,2165.524,,,,,,,20.071266018964653,,,87839.7256223972,0.2963178666840551
"Hải Dương, Vietnam",,,1759161.4,,,,,,,1960.2546,,,,,,,1073.7048995544344,,,1638.4030432663724,0.2484533306100176
"Biobío, Chile",,,1756991.4,,,,,,,3844.641,,,,,,,74.70372624957079,,,23519.460985523394,0.13253370705371603
"Atsimo-Andrefana, Madagascar",,,1755028.2,,,,,,,1562.0176,,,,,,,26.100683260212595,,,67240.70142161117,0.22902516370969764
"Golestān, Iran",,,1752529.0,,,,,,,3485.1729,,,,,,,77.63188248632066,,,22574.861562951395,0.35038838812873385
"Bình Dương, Vietnam",,,1749004.0,,,,,,,4181.046,,,,,,,743.0282825120916,,,2353.886172524715,0.2756473666196347
"Arunāchal Pradesh, India",,,1746807.5,,,,,,,948.61383,,,,,,,21.104680381702174,,,82768.7256289599,0.1532743746659246
"Al Qaḑārif, Sudan",,,1743303.8,,,,,,,2218.1396,,,,,,,27.597587575034108,,,63168.70071560396,0.4040682576001934
"Rondônia, Brazil",,,1738198.1,,,,,,,1933.337,,,,,,,7.316035757664692,,,237587.4288447764,0.25220628837141
"Central, Zambia",,,1737891.5,,,,,,,926.8369,,,,,,,18.46793937932454,,,94103.16247548582,0.18538184194345886
"Eastern, Sierra Leone",,,1735875.8,,,,,,,2263.6116,,,,,,,112.09209797494002,,,15486.15630682622,0.29579522201488284
"Pulau Pinang, Malaysia",,,1731434.0,,,,,,,4057.8884,,,,,,,1405.5036673857237,,,1231.8957539403052,0.22128646407949584
"Kayin, Myanmar",,,1726146.9,,,,,,,4146.8,,,,,,,55.92466224610047,,,30865.575323530207,0.09777014913214085
"Jeollanam-do, South Korea",,,1726117.2,,,,,,,2246.3838,,,,,,,125.10306871977417,,,13797.561224228904,0.03680242521830065
"Kandahār, Afghanistan",,,1723702.0,,,,,,,6556.029,,,,,,,36.11538572904979,,,47727.636440928894,0.3307759008211115
"Zachodniopomorskie, Poland",,,1722869.4,,,,,,,2132.323,,,,,,,74.31922669640196,,,23182.014285993773,0.20666037387805933
"Djelfa, Algeria",,,1722037.0,,,,,,,7188.3203,,,,,,,50.7597555431232,,,33925.24218397851,0.29417829502474657
"Västra Götalands län, Sweden",,,1719695.2,,,,,,,2012.894,,,,,,,57.75975527755492,,,29773.24335493268,0.1530430599639699
"Zaporizka oblast, Ukraine",,,1718689.5,,,,,,,3024.5518,,,,,,,62.66626201762082,,,27426.073371293955,0.1757405649004257
"Zacatecas, Mexico",,,1717800.4,,,,,,,1869.9376,,,,,,,23.380700233473448,,,73470.86947125205,0.11538405885882685
"Mie, Japan",,,1714230.4,,,,,,,1345.7524,,,,,,,275.5152804999038,,,6221.906719255808,0.1384269743174748
"Manisa, Turkey",,,1704326.0,,,,,,,6002.32,,,,,,,128.55384537289734,,,13257.681985756597,0.39105818267503756
"Masqaţ, Oman",,,1686744.6,,,,,,,4190.647,,,,,,,411.2312033617889,,,4101.694159419251,0.30707508302769937
"Centre-Nord, Burkina Faso",,,1686331.0,,,,,,,1187.7113,,,,,,,86.33348870687546,,,19532.756352816115,0.42058946002626535
"Bungoma, Kenya",,,1682851.5,,,,,,,855.061,,,,,,,556.7282144838063,,,3022.7523165146677,0.326854720524666
"Aragua, Venezuela",,,1682061.0,,,,,,,4902.16,,,,,,,248.85937491566696,,,6759.082315343812,0.2247472358512549
"Littoral, Benin",,,1680585.1,,,,,,,7850.7563,,,,,,,3777.392679015107,,,444.90612118149835,0.2364840442617726
"Tucumán, Argentina",,,1678860.5,,,,,,,4330.147,,,,,,,74.00671788897579,,,22685.24463574525,0.42310876205724574
"Kampala, Uganda",,,1675398.8,,,,,,,8325.645,,,,,,,8652.061684767457,,,193.64156325302827,0.5169710217788382
"Niederösterreich, Austria",,,1675175.2,,,,,,,626.0526,,,,,,,87.22411248120247,,,19205.4146766012,0.17787117732185379
"Adana, Turkey",,,1674475.8,,,,,,,5307.6533,,,,,,,104.9281721579593,,,15958.304767562684,0.4135219988601185
"Centre-Ouest, Burkina Faso",,,1673251.2,,,,,,,968.4663,,,,,,,76.31578451618637,,,21925.36263117505,0.23976837356438596
"Bié, Angola",,,1668093.9,,,,,,,4624.192,,,,,,,23.589075602275116,,,70714.6775534992,0.18369386848688193
"Panamá, Panama",,,1664874.0,,,,,,,5913.7666,,,,,,,184.9361447131233,,,9002.426229781022,0.17717491444717148
"Kirkūk, Iraq",,,1664618.6,,,,,,,6168.832,,,,,,,168.92980261717383,,,9853.907358030445,0.4369920606314388
"Kyivska oblast, Ukraine",,,1663256.4,,,,,,,1937.349,,,,,,,59.203027893927114,,,28094.109949579324,0.12726460263496078
"Ubon Ratchathani, Thailand",,,1660853.5,,,,,,,874.638,,,,,,,115.93186684564557,,,14326.117099548648,0.24797044467486726
"San Salvador, El Salvador",,,1656150.0,,,,,,,6565.153,,,,,,,1816.649571908157,,,911.6507804311577,0.269920787551208
"Vallée du Bandama, Ivory Coast",,,1651867.4,,,,,,,2810.7146,,,,,,,58.237411124246,,,28364.36824905971,0.27296528139645565
"Nariño, Colombia",,,1649941.1,,,,,,,3817.1892,,,,,,,50.91585161966351,,,32405.254405345127,0.31525691563064523
"Daejeon-gwangyeoksi, South Korea",,,1649603.8,,,,,,,9930.825,,,,,,,2153.957114413114,,,765.8480008546805,0.37554045017478305
"Pahang, Malaysia",,,1648766.2,,,,,,,1626.0604,,,,,,,45.459749703207144,,,36268.70497009536,0.23017962840988487
"Ðồng Tháp, Vietnam",,,1646918.5,,,,,,,1767.4506,,,,,,,538.6992040059189,,,3057.213539119885,0.2987532227641896
"Borgou, Benin",,,1646909.0,,,,,,,1627.5696,,,,,,,61.64816097438603,,,26714.64929317629,0.4031331052668177
"Lagunes, Ivory Coast",,,1640384.2,,,,,,,1702.3644,,,,,,,79.90706887506897,,,20528.65000673051,0.16000519772212793
"Kosovo-Metohija, Serbia",,,1636372.2,,,,,,,2377.5942,,,,,,,150.07439386724084,,,10903.740523833609,0.25269076972928406
"Uusimaa, Finland",,,1632043.4,,,,,,,2746.399,,,,,,,160.94089624608023,,,10140.638042083408,0.0601982564216619
"Quintana Roo, Mexico",,,1631208.4,,,,,,,4992.975,,,,,,,32.88993232697633,,,49595.97845271584,0.16113359197393892
"Haut-Uélé, Democratic Republic of the Congo",,,1629192.1,,,,,,,1933.3567,,,,,,,17.831883835875253,,,91363.99384356092,0.2190841372406379
"Northern, Zambia",,,1627303.9,,,,,,,1299.305,,,,,,,20.91165422995811,,,77818.0366366578,0.3324840460218787
"Cibao Nord, Dominican Republic",,,1624336.5,,,,,,,3673.0515,,,,,,,279.7454943691132,,,5806.479577671952,0.1862318829417444
"San José, Costa Rica",,,1622809.5,,,,,,,4537.28,,,,,,,328.41178333593007,,,4941.386339783186,0.2007589131014826
"Belgorodskaya oblast', Russia",,,1622338.1,,,,,,,2230.0671,,,,,,,59.7679203834487,,,27143.9614192979,0.14982700439124483
"Brazzaville, Congo",,,1622122.5,,,,,,,32563.365,,,,,,,29786.389624079446,,,54.458513451011505,0.6208620101949376
"Khanty-Mansiyskiy avtonomnyy okrug, Russia",,,1621718.1,,,,,,,2356.3518,,,,,,,3.033929503853089,,,534527.2930502896,0.12705691077557665
"Kangwon-do [Kangweonto], North Korea",,,1620113.8,,,,,,,6939.536,,,,,,,143.39434560997614,,,11298.30986785637,0.33233418972136747
"Ḩaḑramawt, Yemen",,,1619106.0,,,,,,,3925.2466,,,,,,,9.942895355032553,,,162840.49486455639,0.4462405434598265
"Chungcheongbuk-do, South Korea",,,1618452.0,,,,,,,4776.1475,,,,,,,219.27910508241538,,,7380.785321025958,0.1929232764947199
"Kagosima, Japan",,,1617453.5,,,,,,,1812.9127,,,,,,,151.86560713202098,,,10650.558283376846,0.04205258449265272
"Ardabīl, Iran",,,1615099.5,,,,,,,17068.318,,,,,,,78.35851328037137,,,20611.665949060047,0.236225230632519
"Luapula, Zambia",,,1614769.0,,,,,,,1914.2612,,,,,,,32.35764728957419,,,49903.78273021992,0.20423510300344086
"Sofia, Madagascar",,,1610890.5,,,,,,,539.6269,,,,,,,31.129320883160062,,,51748.33418455456,0.20761037255615641
"Manabí, Ecuador",,,1609702.1,,,,,,,2389.4675,,,,,,,82.6749267962897,,,19470.257638888415,0.34456899100165916
"Puducherry, India",,,1608829.4,,,,,,,10342.095,,,,,,,2951.390059394704,,,545.1090308713557,0.029005538191908074
"Ulaanbaatar, Mongolia",,,1607072.6,,,,,,,7295.353,,,,,,,975.1624378943011,,,1648.0050528506845,0.4173370330657178
"An Najaf, Iraq",,,1601991.5,,,,,,,8987.996,,,,,,,57.86857158367291,,,27683.2736001382,0.5831848608390835
"Meru, Kenya",,,1600632.1,,,,,,,971.5912,,,,,,,218.05120820073466,,,7340.624884437614,0.34898570042005495
"Tocantins, Brazil",,,1599066.6,,,,,,,1528.4408,,,,,,,5.791687703484245,,,276096.8316779254,0.27630532001475516
"Managua, Nicaragua",,,1598928.1,,,,,,,6244.119,,,,,,,407.563964869812,,,3923.1341895271457,0.4451822059826076
"Kelantan, Malaysia",,,1593474.2,,,,,,,1343.3354,,,,,,,105.50306926145771,,,15103.581925669405,0.2817589397560806
"Nahr an Nīl, Sudan",,,1587911.0,,,,,,,2178.0044,,,,,,,12.218311571709025,,,129961.57371504093,0.4435744347613998
"Songwe, Tanzania",,,1585123.0,,,,,,,1179.5896,,,,,,,62.181186579891325,,,25492.00308301306,0.21101849531509143
"Næ̆gĕnahira paḷāta, Sri Lanka",,,1584524.0,,,,,,,1849.7826,,,,,,,156.11240057500962,,,10149.891963506516,0.122558854095351
"Fāryāb, Afghanistan",,,1584329.5,,,,,,,5569.779,,,,,,,69.6148015881616,,,22758.514911424016,0.3890353138928405
"Dumyāţ, Egypt",,,1584049.9,,,,,,,7581.1533,,,,,,,1739.0801538536866,,,910.855012340777,0.25901300561912666
"Kepulauan Bangka Belitung, Indonesia",,,1572208.8,,,,,,,2206.2493,,,,,,,87.58766853209856,,,17950.115311310372,0.1214279952177638
"Gangwon-do, South Korea",,,1572126.0,,,,,,,2941.0337,,,,,,,92.59985822435934,,,16977.628585466195,0.2972231083866828
"Mtwara, Tanzania",,,1571443.8,,,,,,,799.14233,,,,,,,87.87613122364009,,,17882.48672441848,0.2874710154777107
"Tyumenskaya oblast', Russia",,,1567161.0,,,,,,,2730.1,,,,,,,9.79676756544735,,,159967.15136197463,0.13735516002048748
"Goa, India",,,1564613.5,,,,,,,2217.384,,,,,,,367.084513049768,,,4262.2705245750185,0.2894161406333507
"Vinnytska oblast, Ukraine",,,1562982.8,,,,,,,2216.948,,,,,,,58.97725922504418,,,26501.44768572584,0.2611349869433154
"Cajamarca, Peru",,,1560208.2,,,,,,,2090.7886,,,,,,,45.323691319283554,,,34423.680079565565,0.2761108028995306
"Nord, Burkina Faso",,,1560165.4,,,,,,,956.88446,,,,,,,96.43538189239821,,,16178.35014891961,0.3765026944447598
