longname,Utility gas heating %,Electricity heating %,"Bottled, tank, or LP gas heating %","Fuel oil, kerosene, etc. heating %",Other fuel heating %,No heating %
"75002, USA",0.5633490246454881,0.38833381799493205,0.04537516479918501,0.0,0.0015455329504330817,0.0013964596099616214
"60641, USA",0.8830513644378946,0.07590831875741806,0.01702216835481277,0.0,0.014728540152241532,0.009289608297633147
"90631, USA",0.6919374716612583,0.2363887741379682,0.010866713091450547,0.0,0.009781178850116947,0.05102586225920611
"94587, USA",0.7479203022496312,0.21884242005360977,0.01719798467518584,0.00048462822504524955,0.004869674914474525,0.010684989882053365
"23462, USA",0.3084217591773733,0.6628544216680461,0.010063116925980066,0.009115090677360072,0.0060541492539472955,0.0034914622972932433
"11201, USA",0.5504714582280116,0.28713375744958136,0.021822493201274773,0.09816654235645143,0.01627684534863956,0.02612890341604125
"33647, USA",0.17818767692946874,0.8073122928678963,0.004749432645841453,0.0012251809342932287,0.0030036693872995263,0.005521747235200733
"75211, USA",0.45970634168565716,0.5294097647326108,0.005089123114480307,0.0,0.001916591231737415,0.0038781792355141198
"02301, USA",0.5758461270062802,0.17083914863921837,0.022374389392882048,0.22025471039776726,0.005626308443824146,0.005059316120027913
"95206, USA",0.6790367344746422,0.273934703171201,0.020574376525394046,0.0,0.014550524161203187,0.011903661667559866
"76179, USA",0.19271954797994872,0.7719941478607603,0.022487481153101077,0.0,0.005315264915937351,0.007483558090252545
"34711, USA",0.11498765476960365,0.857269006982325,0.009905876334053931,0.0,0.010055401424531043,0.007782060489486551
"93230, USA",0.7326081614435109,0.19562544287921851,0.03368400031345672,0.0015526423584021397,0.03279402626031263,0.0037357267450990298
"89121, USA",0.41843512463747434,0.541871925571312,0.01611741845015602,0.0,0.01682074318064026,0.0067547881604172934
"46307, USA",0.8965088456720396,0.059615444498520714,0.028725136319054382,0.0006093476950212767,0.011120347982740749,0.0034208778326232643
"87114, USA",0.8075814320452613,0.16658624737588995,0.013394598067746406,0.0,0.010167905816428081,0.0022698166946741134
"75228, USA",0.43178959945191886,0.5543882985443259,0.00812285780336461,0.0,0.00042444131413799324,0.005274802886252743
"85032, USA",0.162954147594898,0.8059601627504149,0.009752384639029681,0.0026362088109515972,0.012208798389648967,0.006488297815056895
"33311, USA",0.01705696697677301,0.9540580385580647,0.002507244472746508,0.0005374792125396532,0.0004440973279793287,0.025396173451896667
"85281, USA",0.16982302782329411,0.8022382977202168,0.002714691404339852,0.0006873111606643159,0.0029980245168754666,0.021538647374609463
"10701, USA",0.49632606186016065,0.175900214672392,0.027367818525609874,0.26481428050336686,0.019911104592496384,0.01568051984597433
"30004, USA",0.6460158427766355,0.3183416554711116,0.02657020790563381,0.005338476964008041,0.003000681359416885,0.0007331355231943571
"11746, USA",0.44421445017109057,0.05180869026849033,0.022785718784621344,0.4702823277500725,0.004424249618101112,0.006484563407624142
"00949, USA",0.00030935194761424513,0.10788138537678289,0.007655312809903022,0.0,0.006236134382833623,0.8779178154828662
"07087, USA",0.7458201977707415,0.17630252041432784,0.03631862350113196,0.023737683513024098,0.0049766191724476445,0.012844355628326984
"84015, USA",0.864734112392435,0.10506784086875914,0.015202383904613787,0.0,0.012741970137317829,0.0022536926968741767
"19124, USA",0.7336359854548061,0.1826789287618509,0.012161066387857593,0.06628391990027188,0.0031130851386837774,0.0021270143565296205
"77346, USA",0.6833054676385502,0.2949051537821316,0.015952626367581414,0.0,0.0,0.0058367522117367485
"30188, USA",0.6829080785768249,0.2945006517013663,0.018221482236532437,0.0017482927321412686,0.0022555730185009576,0.000365921734634219
"14850, USA",0.5720719566524441,0.25933001287795854,0.06678077580584643,0.03710257570052834,0.053119788693309834,0.011594890269912696
"75067, USA",0.26674217287206153,0.7101315447615485,0.00809653858161694,0.0017107744107491528,0.002601301688435499,0.01071766768558846
"92618, USA",0.6009445714088214,0.34660301118339026,0.02331076895433655,0.00199497715527898,0.015010560270225673,0.01213611102794712
"32828, USA",0.07357165565759222,0.9036470292083673,0.004249499166116418,0.0011006410515361593,0.0038477425193089326,0.013583432397079067
"94541, USA",0.6874935610789311,0.2724016234839246,0.019777077465808115,0.0,0.006450613241126517,0.01387712473020971
"10128, USA",0.5141059299371522,0.22314578400843374,0.03155025150425678,0.1679597594901826,0.03070986913348531,0.03252840592648932
"28078, USA",0.5855308832779816,0.3988792222761927,0.007186647061848959,0.0037333672349218116,0.002858334226085259,0.0018115459229695596
"94110, USA",0.6314121155948507,0.28968749663208593,0.009483262670614908,0.0011357109081270428,0.005442416528038442,0.06283899766628306
"95020, USA",0.625738088910687,0.2809861920817846,0.04379998420517409,0.0,0.03467813048948258,0.01479760431287167
"48197, USA",0.7925656325461277,0.18719965206634123,0.012679750211289515,0.002295254736191829,0.003189780352053593,0.0020699300879962676
"07305, USA",0.7414194213556978,0.15735402391483133,0.025439067870774133,0.05950730230087931,0.00864038409163446,0.007639800466183036
"94513, USA",0.6635500968294166,0.2539542436050106,0.01636850922284545,0.0,0.05733025512914911,0.008796895213578128
"92882, USA",0.8114800181639058,0.1516547562705919,0.012908689267637892,0.0011312674075730485,0.008121716299123718,0.014703552591167726
"30135, USA",0.6389023492410213,0.314515796182156,0.03290268163268272,0.002958844897427625,0.008130440248450284,0.0025898877982620094
"77845, USA",0.4241214405409631,0.5121379932432467,0.057876422144808565,0.0,0.0026061360558955055,0.00325800801508607
"11215, USA",0.7303444141843377,0.10799935959776288,0.028537788961172806,0.10500216207699277,0.013025964116299827,0.015090311063434053
"11213, USA",0.6598937893674547,0.11314305926414853,0.026236517190080553,0.15009999221014467,0.023678524342974013,0.026948117625197675
"75068, USA",0.38224495099242145,0.5719847984664839,0.03846205982330477,0.0005150758077502867,0.0017360069794004178,0.00505710793063918
"85301, USA",0.21226826717129732,0.7438513873359345,0.01049716536439777,0.0,0.0050372838259105735,0.028345896302459702
"11372, USA",0.6689119904472953,0.02917055174485346,0.019566075345785423,0.2345685565374824,0.025026246465572437,0.022756579459010978
"30127, USA",0.7374655758250124,0.2412864802090537,0.016562240749017628,0.0002053534514315613,0.0015330380826489786,0.0029473116828357938
"75098, USA",0.3764723787817763,0.5755979717499133,0.03933123649981066,0.0004918115781770151,0.0072705217074216155,0.0008360796829009264
"30022, USA",0.7206407579513098,0.2567458428680017,0.017329642242036893,0.0,0.00034206818598436946,0.004941688752667198
"78596, USA",0.06689822219668332,0.8698654514126619,0.054422262276736966,0.0,0.0014455208189575607,0.0073685432949602715
"19111, USA",0.7930038968220203,0.15672863317604716,0.020300268398073255,0.020712652432821613,0.003028359216186117,0.006226189954851634
"85383, USA",0.6366597663426984,0.32558682413664924,0.015520001800572752,0.0,0.020584660698266997,0.00164874702181257
"32218, USA",0.02310002533567689,0.950062399273901,0.014873224483322636,0.00022181715977969148,0.0023818139692725108,0.009360719778047224
"33157, USA",0.03770065838815078,0.9096231655322341,0.001269883096877153,0.001123358124160558,0.0028823575339741937,0.04740057732460326
"11434, USA",0.7928718787187237,0.07259634549681239,0.014284995436312706,0.08126945088564302,0.008184278928611939,0.030793050533896447
"90262, USA",0.700998509879699,0.20417599464974906,0.004324487695372773,0.0,0.00984652582946417,0.08065448194571491
"30062, USA",0.8027139542818221,0.17991824165739614,0.013165692793440034,0.0,0.0017558555517621947,0.0024462557155794235
"60640, USA",0.6772640336048564,0.24219934925507827,0.02113237384056626,0.0012072007062015346,0.022789842015358372,0.0354072005779391
"11432, USA",0.7902463919054951,0.05651663029015657,0.015482448760281842,0.09724122706958044,0.014687128592694223,0.025826173381791974
"92201, USA",0.4530731194051185,0.5221628545463423,0.010435397840029862,0.0005127686963891336,0.0027610622113261036,0.011054797300794101
"10023, USA",0.45632951889239703,0.2000757978598576,0.006532337745687872,0.2388690156545281,0.0449319833288607,0.0532613465186688
"89115, USA",0.5236505337107665,0.43171336571538826,0.016002125825404792,0.00390078425563395,0.009238699552817252,0.015494490939989131
"92407, USA",0.7148304792132936,0.2219751534512656,0.011853552315100786,0.0009768858678078885,0.026963886322049293,0.023400042830482696
"94080, USA",0.6536474208519579,0.306549251328169,0.013730664018300033,0.0,0.004108411579731197,0.02196425222184202
"60620, USA",0.859183037512539,0.10203273200099533,0.02083650427302672,0.0001548978114151107,0.00449203653103821,0.013300791870985665
"33023, USA",0.027565192709202217,0.9242372211963252,0.00228770149566689,0.0023836536555292983,0.002240634436197542,0.0412855965070789
"19120, USA",0.7830814815735687,0.15797788549574932,0.018544413190852423,0.028394812558224587,0.004652313639019251,0.007349093542585754
"23322, USA",0.4769966345339819,0.4541944921843845,0.025466207619699387,0.030482099026993684,0.007267607809602156,0.005592958825338362
"85308, USA",0.2517132638972459,0.7264410763803033,0.005697892936589859,0.0,0.01236024914985661,0.003787517636004554
"98682, USA",0.36068914447218126,0.5937119658431053,0.009481299358727607,0.001969633661743275,0.029623095943137046,0.004524860721105532
"95624, USA",0.6150334480051199,0.3121423921368426,0.04447439625814061,0.002064945248446336,0.01419013903912185,0.012094679312328535
"20147, USA",0.7254893738958439,0.24959962090574234,0.01561941636753299,0.003631555601519189,0.0018585183738202848,0.0038015148555414916
"17603, USA",0.5317063316940013,0.3041797599657884,0.02574290235249707,0.11034967655496275,0.021761106911947294,0.006260222520803228
"77840, USA",0.18123737797538222,0.7959229646816726,0.010562747317611546,0.0012229070694320815,0.0,0.011054002955901511
"93906, USA",0.4462723666674324,0.5104278832617363,0.004795547572843387,0.0,0.016833572692850622,0.021670629805137256
"75071, USA",0.5395739491142171,0.415517875276018,0.04063285196529331,0.0,0.0015072575773751712,0.002768066067096349
"00953, USA",0.0011387668924045188,0.10550757946215367,0.011634661861876313,0.0,0.0066993307300547075,0.8750196610535108
"20011, USA",0.6768734346929042,0.2732753797987415,0.012337587999866874,0.01154098697374438,0.008758910017104875,0.017213700517638236
"02148, USA",0.6126392893321907,0.17645912880854037,0.03981921608353459,0.14825060391178974,0.01422114860126236,0.008610613262682143
"84404, USA",0.8715567360867469,0.10462329106702421,0.012355540028955374,0.0,0.009048867010699894,0.0024155658065736023
"66061, USA",0.7514563222316726,0.22888512705267347,0.013130608312272673,0.0009579409056859044,0.0030006037417013224,0.002569397755994088
"92105, USA",0.4771058406343242,0.43099074375857654,0.01482332533710469,0.0031186122581921736,0.017307470486963013,0.0566540075248394
"11706, USA",0.5418228900652816,0.07627452232035788,0.04986176812061935,0.3163288906995918,0.014257187375336483,0.001454741418813048
"43123, USA",0.6627734083241887,0.290912234461164,0.02870254673953576,0.010872890803019855,0.004532187595378073,0.0022067320767135677
"92114, USA",0.679921041231982,0.24792009852748262,0.009693000075839136,0.0005562932885357154,0.02401666859848736,0.037892898277673025
"21740, USA",0.32355675764146935,0.46724731658303004,0.03393613159515278,0.1532920816921516,0.01378663773888127,0.008181074749314935
"33033, USA",0.020260808649996614,0.906601612239285,0.001231899666240551,0.0,0.0006907649957352989,0.0712149144487423
"60609, USA",0.9042118597680426,0.08098321123837593,0.009575525341411852,1.6596433475919005e-06,0.0016078957456884004,0.0036198482631334392
"80634, USA",0.8038476236336427,0.15799851760280426,0.019592576182651696,0.0,0.013203767153929674,0.005357515426971623
"99654, USA",0.7980841055044163,0.06995453037013215,0.011398021998528221,0.06908447469004571,0.04851107614101124,0.0029677912958662417
"32210, USA",0.023606163332270003,0.951258108287999,0.01205917145128706,0.0029095090312276648,0.0014940787141020813,0.008672969183114363
"94538, USA",0.6741939103293313,0.29499492126156873,0.013093681545864324,0.0008728749429946699,0.004602005546846899,0.012242606373394136
"33015, USA",0.02514490597703244,0.9321373534477322,0.005713592425653421,0.0005194174932412201,0.0,0.03648473065634059
"92563, USA",0.7987653482200782,0.1574241772935281,0.02481709517806443,0.0,0.017005613974967103,0.001987765333362184
"44256, USA",0.7308409383917581,0.1805426979164837,0.04471455143626339,0.015615730116245449,0.024515428843909254,0.003770653295340116
"77521, USA",0.34073224897877585,0.6395461153377048,0.012453687538114147,0.0016767680032125317,0.0028162470316205296,0.002774933110572264
"95608, USA",0.6042981373800642,0.37096724543104603,0.01110619655593696,0.002044792504900859,0.005735574362345865,0.005848053765705981
"94558, USA",0.6520628009734905,0.2530089090388149,0.043768279959244004,0.0026254209961675745,0.041677176547091625,0.006857412485191506
"78045, USA",0.1369418055690852,0.8426672899098724,0.007106704840026222,0.00045042495464954946,0.01086024612877247,0.0019735285975941382
"32765, USA",0.05134285688981,0.9298983877866844,0.006122544075313903,0.000318482678443264,0.004800124066439303,0.007517604503308912
"95758, USA",0.7197014876555663,0.24407254569539286,0.016449796394520363,0.0,0.01314195690214399,0.0066342133523764855
"77386, USA",0.6712211412324968,0.3019106054533995,0.014541058441527994,0.0,0.0006037809733506433,0.011723413899224993
"78574, USA",0.021697893301523653,0.9195943902822433,0.047005327215137054,0.0016384322423300052,0.0022690455855871863,0.007794911373178884
"92677, USA",0.7250114240814096,0.24314629499057575,0.01619119778947567,0.00039088001664608113,0.008286656352896918,0.006973546768996086
"75150, USA",0.32536298678350073,0.6686115268248043,0.0038208809565551645,0.0,0.00022046054351398286,0.001984144891625845
"29072, USA",0.3179301641600719,0.6467726723737146,0.028938468296950078,0.0006447357160647813,0.0017173166857766182,0.003996642767421955
"94568, USA",0.6313959428492998,0.33099096951128876,0.015268113605276601,0.0010996959191272404,0.015125231260734324,0.0061200468542733375
"19143, USA",0.751646840107069,0.1842928442933927,0.012084859836733703,0.03650107020996183,0.007453069775832657,0.008021315777010162
"94806, USA",0.6822607845151883,0.258256946566312,0.017757086228718987,0.0013250374004663615,0.00813615267465756,0.03226399261465675
"78520, USA",0.09373853158873527,0.8896608710886754,0.006927485459069897,0.0007972344942461164,0.001116128291944563,0.007759749077328863
"28173, USA",0.5971004290456227,0.3541845423668406,0.03833635940432188,0.00041679695252990156,0.00876358099216137,0.001198291238523467
"78640, USA",0.40596360707853235,0.5469861376312234,0.03809294467301736,0.0001622021003635776,0.007538582912713781,0.0012565256041498479
