longname,Not Cohabiting With Partner %,Cohabiting With Partner (Gay) %,Cohabiting With Partner (Straight) %,Living With Parents %,Other Living Situation %,Never Married %,Married (not divorced) %,Divorced %,geoid
"Columbia County, New York, USA",0.17649828697614856,0.018315553607092434,0.44597074057836833,0.26135385714517656,0.09786156169321417,0.30900708422354656,0.5857415945125383,0.10525132126391519,36021
"Washington County, New York, USA",0.17159602918400335,0.009526465926636682,0.43013471380690965,0.28344094765631267,0.10530184342613766,0.33697589602279476,0.528031702442694,0.13499240153451114,36115
"Cumberland County, Tennessee, USA",0.16825716549993322,0.005085193501518959,0.5342094835556739,0.23636243560956238,0.05608572183331142,0.17700705245869958,0.7020770940005799,0.12091585354072053,47035
"Granville County, North Carolina, USA",0.14870016761428892,0.002694974857856513,0.39441943011141517,0.32052124757616557,0.13366417984027387,0.3244277066861213,0.5646824536151585,0.11088983969872025,37077
"Tipton County, Tennessee, USA",0.14232437405533283,0.0013471774988499682,0.43227968719195636,0.35657488335414345,0.06747387789971733,0.2744000000000003,0.6154461538461534,0.1101538461538462,47167
"St. Joseph County, Michigan, USA",0.1611264549220764,0.004175708555270595,0.45183139343723244,0.3248668376405598,0.05799960544486076,0.2805707922629601,0.5939910091970144,0.1254381985400255,26149
"Rutland County, Vermont, USA",0.18781115030826556,0.004121196135966512,0.44442979130262716,0.2750980844680364,0.08853977778510445,0.31300117300924984,0.5515643328269519,0.13543449416379824,50021
"Pittsylvania County, Virginia, USA",0.18899692097402962,0.002827066295708532,0.43002528651555083,0.2923534864329554,0.08579723978175566,0.2665168351784939,0.6187964095230554,0.11468675529845063,51143
"Pender County, North Carolina, USA",0.15390901207391108,0.005736775398572481,0.44199853245280496,0.32544526716029604,0.07291041291441538,0.2582786868501153,0.6230311944597662,0.11869011869011854,37141
"Crawford County, Arkansas, USA",0.15329927417621306,0.0033397814261858752,0.4422730353983781,0.33387894119008654,0.06720896780913643,0.22932151804385204,0.6473011863599657,0.12337729559618224,05033
"Herkimer County, New York, USA",0.17505225938577496,0.008053249336084116,0.4485385479154691,0.3065660854340873,0.061789857928584616,0.29515549645741945,0.5817770456665406,0.1230674578760399,36043
"Otter Tail County, Minnesota, USA",0.15732989552638663,0.0035494240557192636,0.5134945084382528,0.2762356013929815,0.0493905705866599,0.2380045852779831,0.6555924015393431,0.10640301318267381,27111
"Bradford County, Pennsylvania, USA",0.1688111168296459,0.0029883950658276984,0.46582438198329756,0.2989059153620105,0.06347019075921827,0.26098744292237375,0.6259580887149391,0.11305446836268718,42015
"Washington County, Vermont, USA",0.19091076850811145,0.01258199265211628,0.44899260178832084,0.2585683369960907,0.08894630005536067,0.3268621236133121,0.5387876386687801,0.13435023771790788,50023
"Washington County, Ohio, USA",0.17219979313336267,0.005672149744753255,0.46521637582996916,0.29169864202061957,0.0652130392712953,0.2635848981381812,0.5955627317306544,0.14085237013116436,39167
"Mercer County, West Virginia, USA",0.19862419020904265,0.005476524410605754,0.4198891337741274,0.29483069525145233,0.0811794563547719,0.26570262955931667,0.5847841014662516,0.1495132689744316,54055
"Lincoln County, Missouri, USA",0.12242498594285217,0.0028625466441752293,0.4816916287549619,0.32357000460052127,0.06945083405748949,0.25203533691321656,0.6427117616490562,0.10525290143772731,29113
"Van Zandt County, Texas, USA",0.1350073151645059,0.0045251947875199925,0.47558776496206406,0.30490626382225794,0.07997346126365215,0.21315899581589978,0.6732217573221754,0.11361924686192483,48467
"Lyon County, Nevada, USA",0.16141929035482303,0.009305691981595416,0.4378845060228499,0.3118613107239486,0.07952920091678305,0.23318797337617603,0.6029169361737643,0.16389509045005962,32019
"Russell County, Alabama, USA",0.20519635403356373,0.0012266802964477383,0.3768975210835675,0.32961921799131066,0.08706022659511028,0.3152429383359689,0.5539720524763896,0.13078500918764155,01113
"Blount County, Alabama, USA",0.14290526695165298,0.000985299676017095,0.4367333593640188,0.34924328451739994,0.07013278949091116,0.23962298352343503,0.6488098704105532,0.11156714606601176,01009
"Sampson County, North Carolina, USA",0.15784959978475893,0.0037667316876303218,0.3962467209255389,0.3537364633079978,0.08840048429407402,0.30023840165404325,0.5899491550454649,0.10981244330049189,37163
"Sandusky County, Ohio, USA",0.17701184484774532,0.004202463863894392,0.44827410909460663,0.3060173182180195,0.06449426397573413,0.2903359173126609,0.5770749354005178,0.13258914728682142,39143
"Lowndes County, Mississippi, USA",0.20064851283444185,0.0033274480510661415,0.3530490289284261,0.3456811082439224,0.0972939019421435,0.36071413426063353,0.5325049828251556,0.10678088291421074,28087
"Autauga County, Alabama, USA",0.16207352461409094,0.003605831144078706,0.42280945757997157,0.3425711293119731,0.06894005734988572,0.2784051185356241,0.5879748310417152,0.13362005042266073,01001
"Kenai Peninsula Borough, Alaska, USA",0.16392252210770242,0.003509129678808422,0.44423838756682094,0.30265297409162145,0.08567698655504674,0.28817785008612756,0.5788291424672621,0.13299300744661022,02122
"Pike County, Kentucky, USA",0.18878496531327366,0.0007116022296022709,0.43133444408229,0.3070310888989559,0.07213789947587808,0.23845153713967768,0.6369347553038627,0.12461370755645965,21195
"Newton County, Missouri, USA",0.13352321178838217,0.00835692601562233,0.47269502336528246,0.3179895623699563,0.06743527646075664,0.22625549911801537,0.6577688989012392,0.11597560198074534,29145
"Carson City-County, Nevada, USA",0.19685283917387006,0.005314284728333077,0.4012630053315393,0.27867211898476446,0.11789775178149313,0.3000519912654673,0.5538525527711349,0.1460954559633979,32510
"Huron County, Ohio, USA",0.18157144564122718,0.003413959681136169,0.42848607957940005,0.32405305293344466,0.06247546216479191,0.27833908854499767,0.594150999701581,0.12750991175342127,39077
"Pickaway County, Ohio, USA",0.13919395121283626,0.003831810872763353,0.4261863218036882,0.3087002634369977,0.12208765267371458,0.31215681399059264,0.5679534199457121,0.11988976606369535,39129
"Pike County, Pennsylvania, USA",0.15519753192218866,0.004867597908989642,0.48518296340731754,0.29284428828519915,0.06190761847630485,0.27979305541737143,0.6321361058601135,0.0880708387225152,42103
"Otsego County, New York, USA",0.16692303034438785,0.008241479604023676,0.419530660241137,0.2526203295013504,0.15268450030910105,0.3615668862925477,0.5350252673854995,0.10340784632195273,36077
"Columbia County, Wisconsin, USA",0.15927789896769104,0.0014771809890241976,0.5049897799687386,0.2743434274034254,0.059911712671120804,0.2588289093516815,0.6178677586314405,0.12330333201687797,55021
"Genesee County, New York, USA",0.17885830749995676,0.006645314881737379,0.4735300666244198,0.28460102420059297,0.05636528679329306,0.30315958696593126,0.5876666872771489,0.10917372575691996,36037
"Lawrence County, Ohio, USA",0.1775311592965687,0.004404985487450913,0.41253201297592607,0.33564964999146296,0.06988219224859137,0.28042703142267356,0.5735941116370233,0.14597885694030327,39087
"Anderson County, Texas, USA",0.1240603443827086,0.005951868990074487,0.312799958715359,0.28997299296440965,0.2672148349474483,0.32402451481103184,0.5175485188968336,0.15842696629213446,48001
"Maverick County, Texas, USA",0.1289099690145226,0.005539303086430441,0.34907995637798883,0.4720005539303088,0.04447021759074941,0.3095996253804728,0.6175602903301339,0.07284008428939338,48323
"Coffee County, Tennessee, USA",0.1846796112603432,0.0028663018412004616,0.41121113652333124,0.3134378767151794,0.08780507365994568,0.25596878728794253,0.5938571805133844,0.15017403219867306,47031
"Oxford County, Maine, USA",0.1523697408677327,0.006471498375808074,0.47579621367359526,0.2884415040989808,0.07692104298388305,0.27643217381242974,0.5760024681753427,0.1475653580122276,23017
"Windsor County, Vermont, USA",0.18589064643272588,0.012501519281857169,0.46179223169482425,0.26907783932075097,0.07073776326984182,0.27379548688757754,0.5861760520430994,0.14002846106932293,50027
"Jefferson County, West Virginia, USA",0.14183333725565345,0.0031613900254278417,0.44866299313369856,0.3172025116296791,0.08913976795554115,0.2910051415357003,0.586294115923586,0.12270074254071371,54037
"Box Elder County, Utah, USA",0.10372466646745533,0.0047459176319628775,0.42741382644003484,0.42083985164612997,0.04327573781441693,0.2540964084976661,0.6618557683147567,0.08404782318757732,49003
"Acadia Parish, Louisiana, USA",0.1602577319587616,0.006563573883161512,0.4136426116838499,0.36048109965635744,0.0590549828178694,0.3151075351325282,0.5778177274022757,0.10707473746519618,22001
"Gordon County, Georgia, USA",0.14453329608548462,0.0022697908300450477,0.4134511296574357,0.3555190837029017,0.084226699724133,0.2763989316656898,0.6026968927105725,0.12090417562373779,13129
"Putnam County, West Virginia, USA",0.1458917835671345,0.005611222444889777,0.47197002701054247,0.32625250501002007,0.050274461967413135,0.22826410441732917,0.6436801156413416,0.12805577994132916,54079
"Iron County, Utah, USA",0.11420333458693739,0.0010745178101327013,0.4057737423664461,0.35004208528089675,0.12890631995558705,0.33472803347280244,0.57298800869545,0.09228395783174757,49021
"Colbert County, Alabama, USA",0.18091531810737985,0.0024652661607001383,0.4330416101709841,0.31735019105812706,0.06622761450280894,0.25745350255762633,0.5967724675213492,0.14577402992102448,01033
"Scott County, Kentucky, USA",0.14591145787051005,0.0051539979028560265,0.4617982120959001,0.3120656868146517,0.0750706453160822,0.2585057005092155,0.6220314541931413,0.11946284529764303,21209
"Vermilion Parish, Louisiana, USA",0.1507409886169327,0.0019034232980354778,0.44327398307256083,0.34434286161858046,0.059738743393890445,0.27903829752183984,0.598381164764846,0.12258053771331415,22113
"Waller County, Texas, USA",0.10399063147464227,0.006161607062426804,0.4087199351409781,0.33755517520944067,0.14357265111251222,0.3818000181636546,0.5497684134047771,0.06843156843156832,48473
"Hawkins County, Tennessee, USA",0.17242047074978448,0.004506804218087074,0.4526169392461662,0.3022199531714875,0.0682358326144747,0.2358013864528526,0.621732230852752,0.14246638269439557,47073
"Chisago County, Minnesota, USA",0.11072645930975723,0.0025209487288737373,0.5062136060218724,0.3097571367703446,0.07078184916915198,0.27078332969670504,0.6446432467815842,0.08457342352171059,27025
"Carter County, Tennessee, USA",0.19563759850146822,0.011289297663775554,0.433767398007103,0.2672165519320936,0.09208915389555974,0.252170557971326,0.5984785798809439,0.14935086214773,47019
"Hardin County, Texas, USA",0.15157508374314013,0.006556909699950102,0.42324139405601824,0.3525229848193292,0.06610362768156236,0.22200525217157158,0.6345027270890842,0.14349202073934428,48199
"Cherokee County, South Carolina, USA",0.20580385737669826,0.0037363888691196406,0.33481602732901605,0.36008113301544403,0.09556259340972212,0.35890380805635136,0.5374202069117314,0.10367598503191718,45021
"Marion County, West Virginia, USA",0.18947312286689433,0.007856939704209339,0.440770762229806,0.2852851251422074,0.07661405005688296,0.298331446151216,0.5840579400517025,0.1176106137970815,54049
"Pearl River County, Mississippi, USA",0.15339812763524713,0.002429786321732293,0.4220324447938253,0.3429571928821548,0.07918244836704057,0.271691363204735,0.6150652562771897,0.11324338051807535,28109
"Taney County, Missouri, USA",0.1530955705947661,0.003688187059118411,0.450997242811615,0.30037239947004657,0.09184660006445397,0.24644962049542218,0.6137752549966287,0.13977512450794907,29213
"Lafayette County, Mississippi, USA",0.16532381072011829,0.0055987223428499615,0.34457264880578503,0.28056417894377916,0.20394063918746747,0.44942267208199577,0.45152784570565835,0.09904948221234591,28071
"Eagle County, Colorado, USA",0.13409225575925116,0.004237516384464834,0.42824053292155256,0.2764620329305298,0.15696766200420167,0.335103488802316,0.5488932900951092,0.1160032211025747,08037
"Campbell County, Virginia, USA",0.1827655598677587,0.0026232571510708637,0.43114848354175694,0.3008840017248813,0.08257869771453218,0.27622083880834986,0.6157938952674316,0.10798526592421862,51031
"Whiteside County, Illinois, USA",0.1900522062504476,0.004541228634770783,0.4447185868554674,0.307516269756132,0.05317170850318218,0.28735707570888275,0.5832404188802167,0.12940250541090048,17195
"La Plata County, Colorado, USA",0.17099850915165224,0.008729545740304998,0.44915847897544703,0.2486483573725144,0.12246510876008128,0.2903136922424759,0.5847392963119965,0.12494701144552771,08067
"Tuolumne County, California, USA",0.1920132896970671,0.008580091668657041,0.4438179095956968,0.23026985750985357,0.12531885152872554,0.2596057656861267,0.5884647825295233,0.15192945178435013,06109
"Hancock County, Maine, USA",0.18374213995077335,0.013711469081753778,0.48868091008773945,0.23370894225924585,0.08015653862048741,0.2506513665995615,0.5976981413131102,0.1516504920873285,23009
"Lenoir County, North Carolina, USA",0.23247325816710143,0.005962705984388549,0.35183579069095067,0.3138732292570101,0.09585501590054935,0.3608050470943663,0.5248800426515015,0.11431491025413214,37107
"Seneca County, Ohio, USA",0.17153681615487903,0.004568031033607657,0.44494797520211676,0.2818040097161291,0.09714316789326748,0.32521275188500404,0.5550509281714359,0.1197363199435601,39147
"Aguadilla Municipio, Puerto Rico, USA",0.21829531460466106,0.004021386501885766,0.33568117699839006,0.3528282176340445,0.08917390426101861,0.3911852584644261,0.4746150617558251,0.134199679779749,72005
"Loudon County, Tennessee, USA",0.15783179083331741,0.006145467257907232,0.48045042227087903,0.29001453568602975,0.06555778395186664,0.2093094741464488,0.6775716324514216,0.11311889340212962,47105
"Grady County, Oklahoma, USA",0.1318073037505239,0.0034710170079833374,0.468002703739565,0.33283399404446584,0.06388498145746194,0.22890362430738523,0.649718412208193,0.12137796348442173,40051
"Camden County, Georgia, USA",0.15889486877027437,0.010542612798584497,0.4100928929519314,0.33043350044234726,0.09003612503686237,0.30969784440616394,0.5774011825503984,0.11290097304343764,13039
"Jefferson County, Tennessee, USA",0.14453233812841082,0.0023917774138255588,0.4598033510929296,0.28548108115086657,0.10779145221396749,0.24373249736677408,0.6297685348128962,0.12649896782032985,47089
"Franklin County, Virginia, USA",0.16288191715873235,0.004141330501158271,0.4738087162840777,0.27728656376659516,0.08188147228943639,0.23424029221275677,0.6499372039237237,0.1158225038635194,51067
"Vega Baja Municipio, Puerto Rico, USA",0.18026055330926946,0.0037783321803340044,0.361639512463225,0.3866899776558616,0.06763162439130989,0.39623760381861833,0.46420585658599844,0.13955653959538317,72145
"Dickson County, Tennessee, USA",0.14485185185185143,0.0005185185185185183,0.4380370370370378,0.3205740740740736,0.09601851851851864,0.27897592558818196,0.5920800656574864,0.12894400875433162,47043
