longname,Citizen by Birth %,Citizen by Naturalization %,Non-citizen %,Born outside US %,Born in us outside state %,Born in state of residence %,Only English at Home %,Spanish at Home %,Other at Home %,geoid
"Charlottesville city-County, Virginia, USA",0.8877234633673846,0.04640734012142243,0.06586919651119302,0.1122765366326155,0.39654896139753865,0.4911745019698459,0.8564283895113929,0.03697351687270031,0.1065980936159069,51540
"Clinton County, Iowa, USA",0.9868638519822276,0.005366073536671739,0.007770074481100674,0.013136148017772568,0.24673206121616628,0.7401317907660612,0.9810081849479035,0.01064727206402046,0.008344542988075946,19045
"Allegany County, New York, USA",0.9825738414712565,0.008573755733699156,0.008852402795044354,0.017426158528743525,0.163887340849659,0.8186865006215974,0.9531221760347007,0.008991505512380324,0.03788631845291902,36003
"Stevens County, Washington, USA",0.9755520333499793,0.015328831665110584,0.009119134984910043,0.024447966650020813,0.3942506025142753,0.5813014308357038,0.9622001786900642,0.018304277107053766,0.019495544202882065,53065
"Jackson County, Indiana, USA",0.9482676068599287,0.006746757203795586,0.04498563593627567,0.05173239314007138,0.18094367545921478,0.7673239314007139,0.9295435412964175,0.05724441118697968,0.013212047516602774,18071
"Auglaize County, Ohio, USA",0.9913789378159976,0.0035218875588781716,0.00509917462512423,0.008621062184002444,0.11107990147357515,0.8802990363424225,0.9795880753812837,0.00960696677878639,0.010804957839929926,39011
"Monroe County, Wisconsin, USA",0.9754832830704476,0.013408257577401243,0.011108459352151195,0.024516716929552367,0.22711592284827847,0.7483673602221691,0.919189577634568,0.031271732579164734,0.04953868978626731,55081
"Monroe County, Tennessee, USA",0.9777589539758041,0.012315110445038118,0.009925935579157708,0.022241046024195823,0.3476466627571082,0.6301122912186959,0.961794971695735,0.030435679416954957,0.007769348887310049,47123
"Beltrami County, Minnesota, USA",0.9856624595398953,0.006647405122412178,0.00769013533769252,0.014337540460104761,0.23100818977689935,0.7546542697629959,0.9529507624257945,0.007589337678966346,0.039459899895239264,27007
"Logan County, Ohio, USA",0.9869339304737266,0.007348305324260274,0.00571776420201318,0.013066069526273457,0.1388568819705633,0.8480770485031632,0.9726296339069176,0.010624783462293556,0.016745582630788836,39091
"Mifflin County, Pennsylvania, USA",0.9917020539041511,0.004809775543807948,0.0034881705520409026,0.008297946095848835,0.10315018632463843,0.8885518675795128,0.906593533754542,0.01018306371357818,0.08322340253187988,42087
"Marshall County, Indiana, USA",0.9563400108283704,0.01663237682728749,0.027027612344342186,0.043659989171629686,0.17940443963183555,0.7769355711965348,0.871392592250283,0.07664225143834195,0.051965156311375015,18099
"Bryan County, Oklahoma, USA",0.9736078063262679,0.008513610862494254,0.01787858281123789,0.026392193673732176,0.4874151367635174,0.48619266956275053,0.9432892249527414,0.03885738290275118,0.0178533921445074,40013
"Hancock County, Mississippi, USA",0.9792424473437739,0.013330138746705581,0.007427413909520609,0.020757552656226225,0.5004682973579319,0.4787741499858419,0.9745075853788071,0.008451289629851992,0.017041124991340924,28045
"Habersham County, Georgia, USA",0.9076845762230429,0.028929141084187336,0.06338628269276982,0.09231542377695708,0.24596324862892452,0.6617213275941184,0.8401616499442586,0.12755481233742103,0.03228353771832039,13137
"Colquitt County, Georgia, USA",0.8959170305676857,0.023646288209606976,0.08043668122270727,0.10408296943231461,0.18235807860262054,0.7135589519650648,0.8174362089914945,0.16204785493971405,0.020515936068791468,13071
"Windham County, Vermont, USA",0.9697938623657115,0.018005577277827756,0.012200560356460707,0.030206137634288383,0.5745621944442005,0.39523166792151115,0.9640511850340592,0.013636991188604505,0.022311823777336228,50025
"Caldwell County, Texas, USA",0.8830322837079893,0.029081835445833145,0.08788588084617757,0.11696771629201078,0.1678002031532924,0.7152320805546968,0.6372357685344119,0.35218321615838605,0.010581015307202152,48055
"Perry County, Pennsylvania, USA",0.9888620065825323,0.0059286383748555944,0.005209355042612082,0.011137993417467644,0.12321541445977409,0.8656465921227583,0.9403560625303067,0.015724940540790166,0.043918996928903185,42099
"Osage County, Oklahoma, USA",0.9912440398786302,0.005830082358040817,0.002925877763329029,0.008755960121369769,0.2813827481577811,0.7098612917208491,0.9722914428110924,0.01575181180128496,0.011956745387622696,40113
"Thomas County, Georgia, USA",0.9754976023122905,0.01414526265081347,0.010357135036895978,0.02450239768770933,0.2884889093258004,0.6870086929864903,0.9567810628829712,0.03375969804990551,0.009459239067123293,13275
"Hillsdale County, Michigan, USA",0.9877608214919099,0.006984432815886852,0.005254745692203284,0.012239178508090134,0.23928798195870604,0.7484728395332039,0.9590358088337745,0.010682272072825206,0.03028191909340032,26059
"Greene County, Arkansas, USA",0.992357385306033,0.0013577137851746473,0.006284900908792331,0.00764261469396697,0.3348297383116175,0.6575276469944156,0.9783368110097765,0.015028251236724258,0.006634937753499156,05055
"Washington Parish, Louisiana, USA",0.9900205267065555,0.004280036686028717,0.0056994366074158255,0.00997947329344458,0.1951128968860549,0.7949076298205006,0.9655373559195483,0.019389612207755907,0.015073031872695963,22117
"Dunn County, Wisconsin, USA",0.9695717505634861,0.018363017633800268,0.012065231802713553,0.03042824943651395,0.2877314712511612,0.6818402793123249,0.9460188933873144,0.011820000930708756,0.04216110568197679,55033
"Hopkins County, Kentucky, USA",0.9854507835886599,0.0068013734812467225,0.007747842930093344,0.014549216411340025,0.2230806480014087,0.7623701355872512,0.9832717233634365,0.006621122081325159,0.0101071545552384,21107
"Calaveras County, California, USA",0.9524576065624379,0.027387593993252295,0.020154799444309656,0.047542393437561885,0.2012613288054859,0.7511962777569523,0.9125817746245276,0.057495623329954955,0.02992260204551742,06009
"Shelby County, Indiana, USA",0.9731176798661462,0.008767428890128237,0.018114891243725586,0.02688232013385396,0.1830451756832126,0.7900725041829335,0.9557126643336801,0.03416721838645606,0.010120117279863823,18145
"Chilton County, Alabama, USA",0.9637960630447868,0.011191118443052369,0.025012818512160875,0.03620393695521317,0.1730610607040146,0.7907350023407721,0.9219398770968278,0.07132180226350623,0.006738320639665936,01021
"Itasca County, Minnesota, USA",0.9925726611665815,0.005359247481598411,0.002068091351820138,0.007427338833418576,0.19177655718383713,0.8007961039827443,0.9769474054117372,0.00768419819608759,0.015368396392175234,27061
"Lawrence County, Indiana, USA",0.9853987104779208,0.008441716703963851,0.006159572818115353,0.014601289522079204,0.17350940553475308,0.8118893049431676,0.9806265263948901,0.007702423445425532,0.011671050159684398,18093
"Polk County, Wisconsin, USA",0.9868321206981208,0.008235504173548258,0.004932375128331068,0.01316787930187917,0.42835780922197864,0.5584743114761422,0.977383519265023,0.010077810068435342,0.01253867066654163,55095
"Macoupin County, Illinois, USA",0.990698086463501,0.005359673990077975,0.003942239546420977,0.0093019135364989,0.17131024096385525,0.8193878454996458,0.9853786144719018,0.007567618068855952,0.007053767459242359,17117
"Washington County, Mississippi, USA",0.992436864258155,0.005239389687828838,0.0023237460540161303,0.007563135741844971,0.14019203788144566,0.8522448263767094,0.9699241031442983,0.018432093527553893,0.011643803328147831,28151
"Branch County, Michigan, USA",0.9559728719475346,0.014548873021912849,0.02947825503055255,0.04402712805246557,0.23148376121941938,0.724489110728115,0.906132277907587,0.03514376996805109,0.05872395212436211,26023
"Wood County, Texas, USA",0.9591617169113527,0.01324666591953379,0.027591617169113503,0.04083828308864723,0.2673764429003693,0.6917852740109834,0.9067284400649094,0.07462195150631427,0.018649608428776304,48499
"Henderson County, Kentucky, USA",0.9880049665203317,0.008026251607467507,0.003968781872200784,0.011995033479668314,0.3261274444592257,0.661877522061106,0.9789362202871263,0.011955754295128256,0.009108025417745353,21101
"Bryan County, Georgia, USA",0.950067008641804,0.03177133878645048,0.01816165257174551,0.0499329913581956,0.47125560330884103,0.4788114053329634,0.9061815102610082,0.05728232715680413,0.03653616258218762,13029
"Warren County, Mississippi, USA",0.9773598280941937,0.012671407368024622,0.009968764537781621,0.02264017190580629,0.18586207660441728,0.7914977514897765,0.9543132803632236,0.02438043889519484,0.021306280741581498,28149
"Beaufort County, North Carolina, USA",0.9640946656916459,0.011069381728759813,0.024835952579594214,0.03590533430835391,0.243741662653499,0.7203530030381471,0.9269087410143775,0.06590877523100068,0.007182483754621763,37013
"Phelps County, Missouri, USA",0.9558533965810436,0.012552582117604938,0.03159402130135139,0.044146603418956404,0.31824487604045476,0.6376085205405888,0.9472776254844504,0.006782304565648919,0.04594006994990067,29161
"Stephenson County, Illinois, USA",0.981725684450097,0.010509404913314232,0.007764910636588816,0.01827431554990288,0.2522926568043372,0.72943302764576,0.9678312739667662,0.019149741987407102,0.013018984045826769,17177
"McDowell County, North Carolina, USA",0.9601233565652366,0.012019971409161471,0.02785667202560198,0.039876643434763395,0.23792766560669562,0.722195690958541,0.9299063945942779,0.05408840345125938,0.01600520195446268,37111
"Stokes County, North Carolina, USA",0.9832914685565622,0.008477617296133498,0.008230914147304206,0.01670853144343769,0.25509105588947667,0.7282004126670857,0.9690026006888312,0.02427309575689416,0.006724303554274723,37169
"Jefferson County, Pennsylvania, USA",0.9946730799487536,0.003573756490076652,0.0017531635611696729,0.0053269200512463186,0.12036142141107224,0.8743116585376814,0.9482610767031915,0.004240114340161988,0.04749880895664651,42065
"Barren County, Kentucky, USA",0.9770987194254354,0.009621248052036045,0.01328003252252863,0.02290128057456468,0.22625742484811504,0.7508412945773203,0.9496852323513865,0.021937623143831967,0.028377144504781543,21009
"Kittitas County, Washington, USA",0.9547874147733707,0.020363784628627073,0.024848800598002214,0.04521258522662886,0.3133848279611288,0.6414025868122423,0.9313737082318441,0.047579634403008185,0.021046657365147683,53037
"Delaware County, New York, USA",0.9571498969626376,0.028492070602992737,0.014358032434369625,0.04285010303736228,0.1599991040229369,0.7971507929397008,0.9397828922847559,0.029654304882594167,0.030562802832649994,36025
"Douglas County, Wisconsin, USA",0.9729072989053913,0.014011899895535267,0.013080801199073478,0.02709270109460876,0.5848435299995448,0.38806376890584643,0.9705454805423825,0.00803088435049922,0.021423635107118102,55031
"Callaway County, Missouri, USA",0.984341604985489,0.010843888501428634,0.004814506513082417,0.015658395014511044,0.25575378523701364,0.7285878197484752,0.9848549690917736,0.005920114122681887,0.009224916785544456,29027
"Kendall County, Texas, USA",0.9305916700880434,0.026800784635737398,0.04260754527621915,0.06940832991195658,0.3322841111263173,0.5983075589617262,0.8643058677251205,0.11964994500502145,0.016044187269857985,48259
"Holmes County, Ohio, USA",0.9962867364035684,0.003124575465290047,0.0005886881311416023,0.0037132635964316424,0.06926142281392916,0.9270253135896391,0.5053591228286309,0.004090181101392141,0.490550696069977,39075
"Shenandoah County, Virginia, USA",0.9574902922542408,0.017371755569180487,0.025137952176578823,0.0425097077457592,0.32556713672593496,0.6319231555283058,0.9240284803298733,0.05873468702802473,0.01723683264210194,51171
"Ravalli County, Montana, USA",0.980794701986755,0.014775062799725949,0.004430235213519067,0.01920529801324509,0.6065311715003427,0.37426353048641203,0.9655716162943495,0.013236172500298682,0.02119221120535183,30081
"Lawrence County, Tennessee, USA",0.9888325334910274,0.00600450337753315,0.005162963131439484,0.011167466508972643,0.2693156230809463,0.7195169104100809,0.9504057928755407,0.013510229868299414,0.03608397725615983,47099
"Huntingdon County, Pennsylvania, USA",0.9871114310135409,0.003688874893157574,0.009199694093301508,0.012888568986459115,0.1288856898645911,0.8582257411489499,0.9642277188110424,0.01842743169141699,0.017344849497540636,42061
"Siskiyou County, California, USA",0.9417453738307172,0.03492559624923558,0.02332902992004718,0.05825462616928281,0.30305089352449566,0.6386944803062216,0.906227630637079,0.06943450250536902,0.02433786685755194,06093
"Madison County, Ohio, USA",0.9849367628497546,0.0023906027076250514,0.012672634442620317,0.015063237150245328,0.15125705971842252,0.8336797031313321,0.9583444354747678,0.017369756532788244,0.024285807992444085,39097
"Gadsden County, Florida, USA",0.9494268984694685,0.014785341261049422,0.03578776026948211,0.05057310153053148,0.22046888069992945,0.7289580177695391,0.8971890827912335,0.09486545524376501,0.007945461965001583,12039
"Baldwin County, Georgia, USA",0.9752669190363136,0.011282378888043341,0.013450702075643091,0.024733080963686444,0.19396017297487608,0.7813067460614374,0.9616427755620652,0.01724015793339542,0.02111706650453934,13009
"Pittsburg County, Oklahoma, USA",0.9797198649511817,0.006182133406332686,0.014098001642485647,0.020280135048818287,0.31234601697235176,0.6673738479788299,0.9604061159708258,0.029780222442995732,0.009813661586178385,40121
"St. Bernard Parish, Louisiana, USA",0.9600876292188677,0.02113142100819242,0.01878094977293987,0.03991237078113238,0.12181374226968805,0.8382738869491796,0.9214425907752698,0.04609911678115809,0.03245829244357215,22087
"Kandiyohi County, Minnesota, USA",0.9188350496506067,0.03356013240161833,0.047604817947775005,0.08116495034939321,0.16485840382493572,0.753976645825671,0.8642130416574281,0.08720715394279827,0.048579804399773524,27067
"Kay County, Oklahoma, USA",0.9748517685544876,0.01101796951316486,0.014130261932347576,0.025148231445512346,0.3290851677684651,0.6457666007860227,0.9418799679136585,0.04654950290478613,0.011570529181555347,40071
"Brown County, Ohio, USA",0.9959491005630063,0.0016249370622968813,0.0024259623746967604,0.004050899436993643,0.17647731954044038,0.8194717810225659,0.9907877786150069,0.003743224520551272,0.005468996864441786,39015
"Dubois County, Indiana, USA",0.951511248102314,0.015526521599116732,0.032962230298569234,0.04848875189768615,0.1341951511248102,0.8173160969775037,0.9350610957824201,0.054567402443831306,0.01037150177374854,18037
"Suwannee County, Florida, USA",0.9507514822815645,0.023946316128142648,0.025302201590292783,0.049248517718435386,0.3515650135588549,0.5991864687227098,0.9139652081213353,0.06989872558995991,0.016136066288704738,12121
"Highland County, Ohio, USA",0.9916361614383022,0.004494694407117371,0.003869144154580417,0.008363838561697787,0.1488346230480514,0.8428015383902508,0.9680919426594167,0.004893722194760249,0.027014335145822996,39071
