longname,Mean high temp,Mean high heat index,Mean high dewpt,High temperature Above 90°F %,High temperature Between 40 and 90°F %,High temperature Below 40°F %,Humid days (dewpt > 70°F) %,Non-humid days (50°F < dewpt < 70°F) %,Dry days (dewpt < 50°F) %,Mean sunny hours,Rainfall,Snowfall [rain-equivalent],High windspeed (>10mph) days %,Mean high temperature in summer,Mean high temperature in winter,Mean high temperature in fall,Mean high temperature in spring,geoid
"DeKalb County, Georgia, USA",72.23901565923187,73.44453930667039,56.32053152985612,0.0866373351414286,0.8980952474095181,0.015267417449053956,0.21118328336117628,0.4829708196811796,0.30584589695764386,5.250225944536929,1.1971957764664987,0.007946642496314531,0.11935553034255952,86.86750113852887,57.14705951988686,66.62179040458805,77.53592260101397,13089
"San Mateo County, California, USA",64.41015020598319,63.69157005773888,52.537102323624424,0.005860184705261573,0.9941398152947423,0.0,8.317964071919237e-06,0.7087090476798035,0.29128263435612617,6.240443954892034,0.5470904005989069,2.715711250209198e-06,0.12175274023972148,70.70874656085962,58.144625373053884,64.4402086163014,64.09133310462515,06081
"Lee County, Florida, USA",81.81665264853018,86.76026604423966,68.44527575893984,0.10174978034325996,0.8982502196567415,0.0,0.5207414336549783,0.43984562270322086,0.039412943641798905,5.968583024764884,1.0224479993214872,2.542035382009591e-07,0.18120678064794615,87.89976714279943,74.3040937645702,80.6066465659334,84.13966331584184,12071
"Monroe County, New York, USA",55.763573368802554,54.54864741574588,45.19359608928163,0.004626913944482618,0.7493799004582932,0.24599318559722272,0.047243371405355554,0.39040277699102677,0.5623538516036188,4.109342906055446,0.87368512246094,0.1993879139454337,0.36230048508903845,76.58399387282168,34.91298127782238,51.53026802230695,59.04151316917883,36055
"El Paso County, Colorado, USA",60.07874831907789,57.52862389494826,34.4635979475011,0.014048553910317877,0.8303572762925782,0.1555941697971031,0.0,0.19709469550201536,0.8029053044979834,6.692182958053516,0.32057399482619964,0.15822767059932277,0.026739957815892234,79.1137780601252,42.86171661858423,53.36148407723855,64.01846827049592,08041
"Norfolk County, Massachusetts, USA",58.95521207129416,58.035277959454746,46.54390127645495,0.016862381374769194,0.8102258735314265,0.1729117450938039,0.0656301870676954,0.40644947445328533,0.5279203384790163,4.834015863900045,0.9760674681811534,0.1555627470390535,0.23556245770516054,78.60409433053238,39.29702506675796,54.48531472937434,62.48609349248824,25021
"Polk County, Florida, USA",82.23092574968857,86.86395398591273,66.53025251098555,0.1847474465530063,0.8152525534469938,0.0,0.44621332635767413,0.4816859458949151,0.07210072774741046,5.445514382022394,1.0706740819637501,1.024551153615617e-05,0.08311570171931693,89.32385751554207,73.62453051565785,79.92027684034605,85.6618030743088,12105
"Hudson County, New Jersey, USA",61.455653007093694,61.05107479730334,48.96358271881622,0.019914504590401838,0.8446581872781781,0.135427308131421,0.10855105591741306,0.4029376549124405,0.4885112891701441,4.883044661933586,1.0335872974028675,0.1095710556498095,0.1568659968425136,81.0824038179187,41.38465692609369,56.5296051369776,65.85561319543407,34017
"Jackson County, Missouri, USA",65.7204876887099,66.19179468211323,50.51248650132205,0.08304624121153181,0.7953969338078298,0.1215568249806371,0.16569670219695767,0.37857951291432546,0.45572378488871534,5.567027956696687,0.9620711384265308,0.06092772451801587,0.21192893111416072,85.88644364427486,44.866107125981316,58.68277007288292,72.38227223177597,29095
"Davidson County, Tennessee, USA",70.00903658016584,71.18817448794518,54.852319376563585,0.09791377886685314,0.8524045005332264,0.04968172059992082,0.20949473239978553,0.43956026781235336,0.35094499978786087,4.995655326111115,1.2716682234002976,0.021860216821893604,0.07811762638666926,87.25890878605104,52.10113965693798,63.94516714113164,75.8183405690236,47037
"Denver County, Colorado, USA",63.70197482708628,61.22342441223605,36.23151277264981,0.05841214117220714,0.821516290289845,0.12007156853795219,0.0,0.22117742782237326,0.7788225721776282,6.6477550461193395,0.29607166513110406,0.18146022358323965,0.017823121446048418,83.80089090960483,45.727326107407286,56.644168446481224,67.62520415818459,08031
"Lake County, Illinois, USA",56.19755362130012,55.25879218802418,45.557923329906295,0.009444280385500905,0.7306645891125646,0.2598911305019332,0.08284958201405349,0.35825631884294706,0.5588940991429974,4.656969963147682,0.8524343988109995,0.12065863268547494,0.4414379967058531,78.36295841650026,33.95868628549122,51.20371587037062,60.19800262492863,17097
"Will County, Illinois, USA",60.11692353213722,59.60002535383851,46.84797105406233,0.025233031740777616,0.7632646622363665,0.21150230602285547,0.10327757958840912,0.37481746534881016,0.5219049550627823,4.641307967341941,0.9029196196411732,0.09358965499945877,0.25359792156303085,81.32104735690714,36.95316255317178,53.53086710190838,67.54590341937782,17197
"District of Columbia, District of Columbia, USA",66.51552370409212,66.77891835847066,50.839400553181946,0.07957796168972517,0.8372818635331748,0.08314017477709831,0.14910270968034967,0.4109766243351634,0.43992066598448587,4.988823715222848,1.0123650717106403,0.056133600171972116,0.0952924860882217,85.36623641545918,47.14271008152176,60.356187855852994,72.21876600053886,11001
"Bernalillo County, New Mexico, USA",68.3615924185426,65.83210490103785,35.05329453480934,0.09319749975809606,0.8561372917557691,0.05066520848613579,0.0,0.20427540401188182,0.7957245959881197,8.066214817095824,0.20292478496646374,0.036670777038784026,0.07178608885255443,86.00583346033957,50.47289445241282,60.29445841065164,75.68540727255227,35001
"Jefferson County, Alabama, USA",73.53564590492202,75.59191260975943,58.31149895702452,0.11152606629775534,0.8738610063734792,0.01461292732876272,0.2702722866934205,0.4631767985944126,0.26655091471217,5.376961197950841,1.332625229792315,0.0076818615484599345,0.05955406243331045,88.17651427367807,58.48528780764382,68.15839488307395,78.54597019942135,01073
"Tulsa County, Oklahoma, USA",71.90862191331489,73.32243228537193,54.16482253555832,0.17227446953501357,0.7769857757262737,0.050739754738711326,0.21475273874061876,0.4030998281864761,0.38214743307290694,6.192118906355124,1.0236130084858754,0.029382750828140347,0.21766621188299304,90.70099802950531,53.555798538899595,65.19991200507702,77.20370648927445,40143
"Providence County, Rhode Island, USA",59.67410171905652,58.86732303823734,46.99417194266257,0.019184162972595918,0.8161272890974306,0.16468854792997428,0.07695360420319207,0.4072065262886577,0.5158398695081498,4.8108913249852545,0.9887401359279256,0.14443831959364145,0.16847192908978645,79.43310781493662,39.76707887610559,54.93610193577194,63.5998392040484,44007
"Utah County, Utah, USA",59.779420940868064,57.135843849780414,36.07161725332268,0.07856472521583258,0.6919647803005192,0.22947049448364598,0.0,0.13299317048180326,0.8670068295181979,6.534817231985501,0.21089473471016085,0.2859591808363003,0.0011673304117294345,85.20497360460072,37.48844177906617,51.215962418018655,63.95530593611305,49049
"Kent County, Michigan, USA",57.58994735601774,56.55525423598206,44.95906439176576,0.010035584720523648,0.7383684621699768,0.251595953109496,0.06494657132302173,0.3788686244467529,0.5561848042302253,4.242656105578466,0.8471964180555241,0.14287144255454254,0.21137858126331835,78.90105886289788,34.56717083039143,50.82223503955989,64.94792299374946,26081
"Arapahoe County, Colorado, USA",63.881470323326155,61.363640207434486,35.71228885999179,0.062100292785083624,0.8192374970128969,0.11866221020201868,1.012822996958068e-07,0.21300334834078144,0.7869965503769167,6.738799310453929,0.2778626734430757,0.17383248133844775,0.0335792493606842,84.03851177500124,45.92595300070827,56.76874304911771,67.78001169335427,08005
"Bucks County, Pennsylvania, USA",63.73567842491028,63.4659509742682,48.748222060443254,0.0472181525644045,0.8325607985171266,0.12022104891847028,0.11376203353838257,0.40621913799867304,0.48001882846294436,4.785784521755478,1.0556225323516177,0.09245346663996665,0.12668697520902347,83.26363172527101,43.55853780537069,58.014049224798484,69.11510388213048,42017
"Monmouth County, New Jersey, USA",62.12568743233118,61.783896970364594,49.643930758149416,0.0217930044807796,0.8682606513946025,0.10994634412461754,0.11669551947693879,0.41006963253795975,0.4732348479851018,4.98624834808431,1.0748787868564473,0.08811264104204099,0.29584303345650337,80.79031782204179,43.27908755870546,57.9444411942401,65.59138785742743,34025
"Ocean County, New Jersey, USA",63.14144433018214,62.98070825416624,50.26186223220167,0.03243651991485047,0.8685964152015435,0.09896706488360775,0.12838569960913937,0.41255261602495924,0.45906168436590006,5.028844031685748,1.0712081041839523,0.07213899293392277,0.3204889576299764,81.72747303119269,44.36233492710491,58.87703551801802,66.70357022174893,34029
"Western Connecticut Planning Region, Connecticut, USA",60.04937899726092,59.39249460984589,47.80117339282804,0.016467097409498963,0.8227032333991239,0.16082966919138003,0.09465217989408396,0.40028603832871446,0.5050617817772006,4.850236718059726,1.06247878164294,0.1058191528325889,0.1631044743382743,79.92543358551644,39.83596435323059,55.1778257673115,64.28741373495099,09190
"Montgomery County, Texas, USA",78.8768649460271,83.29973924593467,64.27169470135723,0.23390448083901255,0.7625884032020402,0.0035071159589477314,0.4274671450624658,0.41591994949809613,0.15661290543944031,5.42835246175916,1.202292369790201,0.0009184514748119236,0.0986972198073084,91.86851951443411,65.5739657793388,74.4608142623529,82.92307441298533,48339
"Johnson County, Kansas, USA",65.9224855081753,66.39363617192798,50.53883085631165,0.08632391704388837,0.7949136054414192,0.11876247751468924,0.1651051749838103,0.3794181998943529,0.4554766251218388,5.629501653375676,0.951195342563704,0.058672976103111445,0.21477004223636584,86.12298697510143,45.16448604527109,58.856752455771655,72.48296188130091,20091
"Williamson County, Texas, USA",79.1039255863213,82.05336041437428,60.61593309879159,0.2638345166072125,0.7299418995583711,0.006223583834415406,0.3305452550893217,0.4509645906252187,0.21849015428545954,5.998372948994719,0.8752882981653134,0.0021637287167832844,0.24725108392456738,93.643976558451,64.94904038942988,73.85617801694647,83.2122369483721,48491
"Brevard County, Florida, USA",78.54672335627649,82.52462512984538,67.84377096184271,0.024396198953669845,0.9756038010463304,0.0,0.480757306807732,0.4702733608132649,0.04896933237900511,5.573068218124643,1.054972133120387,1.1301976145345877e-06,0.3114570259075389,85.41978279122955,71.14209309086029,77.24080753403865,80.04962970654408,12009
"Washington County, Oregon, USA",63.46571010593198,62.28872838601239,48.27143675305472,0.04250267115170073,0.9320778279235582,0.025419500924741448,0.0005114086457684683,0.44998269022631876,0.5495059011279143,4.309760079449658,1.2495379880515598,0.025887952557332297,0.033217513764764874,80.99812076773244,49.710829497440066,56.72607959485874,65.56724992056581,41067
"Anne Arundel County, Maryland, USA",64.24578667798781,64.48867304585356,51.43000584801149,0.032239517699924114,0.8767668202819942,0.0909936620180811,0.16642729369070167,0.3956569045339587,0.4379158017753411,5.109053380908556,1.102040898861564,0.056671119299572796,0.21210934724717687,82.94505596478274,45.06330327094376,59.13162924264581,68.90775094501191,24003
"Baltimore city-County, Maryland, USA",63.92534689892584,63.94443772075283,50.44550753270798,0.03445760953182241,0.8632512743429187,0.1022911161252598,0.14589472401566245,0.40030547399651545,0.45379980198782305,5.006960513466339,1.0917414053732704,0.0656144402765461,0.1735904515321569,82.90759348876789,44.41079894274334,58.486973513939326,68.93790852282493,24510
"Douglas County, Nebraska, USA",62.505189188820665,62.26894908202008,46.60203916294924,0.06827258208112193,0.7456810241480778,0.18604639377079846,0.1230236230018291,0.33774850570627996,0.5392278712918918,5.697142862200862,0.787489286221287,0.08772272313783926,0.35416739658406715,84.38493943015546,38.77286518361938,55.21769415567977,70.4806565983393,31055
"Jefferson County, Colorado, USA",60.24479160328187,57.75489051085372,35.762382647186975,0.026234954250484104,0.8139449090381518,0.15982013671136364,0.0,0.21296267310366454,0.787037326896332,6.487509852807855,0.3520570878064193,0.20685983017783305,0.0069093036191450186,79.97629463793723,42.66912504568228,53.560973742183066,63.790028801671035,08059
"Bristol County, Massachusetts, USA",58.63803505078524,57.84348337239459,47.84025118168834,0.012208383566640406,0.8306927617581352,0.15709885467522042,0.07829369729876984,0.4135705295065726,0.5081357731946594,4.887121981083621,1.0300161137996555,0.12455978874580984,0.2969357899172352,77.37741408160673,39.98711789031316,55.11159325312241,61.20230305025858,25005
"Delaware County, Pennsylvania, USA",64.42517609190863,64.35494027868916,49.488415546893854,0.048766334038217375,0.8433372288744666,0.10789643708731769,0.1294564875516105,0.40196099332239094,0.4685825191259987,4.892424699438416,1.0405401912775984,0.07939528084575728,0.13473403627836988,83.66537846117738,44.45159651234284,58.7017927095264,69.89832025858402,42045
"Union County, New Jersey, USA",62.18312406647614,61.753303281413025,48.47261632495925,0.03143153984871317,0.8336984032843107,0.13487005686697395,0.10320053819324626,0.40628170304521133,0.49051775876154297,4.819919873808939,1.0562505159901279,0.1064033894216846,0.14281393924718913,81.90859634635363,41.9282829828109,56.83441144241801,67.07278313935726,34039
"New Castle County, Delaware, USA",64.29329667724703,64.40873002391847,50.41473006372439,0.039901088108861685,0.8559848604807777,0.10411405141036378,0.14796669949529168,0.39596225162275717,0.4560710488819491,4.971021006136767,1.0493588106298932,0.06770628623167246,0.13765923980351777,83.27091669187169,44.51873588946112,58.6582319802044,69.75367383107395,10003
"South Central Connecticut Planning Region, Connecticut, USA",58.630349796616315,57.74731185436512,47.62766773772703,0.008025210471710547,0.8326742834593216,0.15930050606897045,0.07807294220332658,0.4088771342355813,0.513049923561092,5.02317578619376,1.150916541655247,0.10376506420277366,0.33469944797984913,77.90271471127105,39.41660281476499,55.207463532532124,61.10262421866546,09170
"Pasco County, Florida, USA",79.4960534847974,83.57616744489721,66.58974118162708,0.10520323117607516,0.8947967688239203,0.0,0.4495677603179523,0.47971846702519727,0.07071377265685186,5.851372193891315,1.0447088509996687,9.314760302741254e-06,0.21227354825074501,87.49319136355784,69.96631196169268,77.79307299823859,82.32427178495435,12101
"Dane County, Wisconsin, USA",57.04815842515485,55.95728239600351,43.944825329284086,0.013454368798257437,0.7189467152478314,0.2675989159539099,0.0688590092077321,0.36141207041332957,0.5697289203789349,4.541523894133178,0.7708241130857553,0.1286059579386948,0.21972446977483204,79.37036175555144,32.74153832123875,49.68285981226971,65.21229492827909,55025
"Volusia County, Florida, USA",79.84110966490181,84.193426961258,66.60134091953094,0.10303504157719912,0.896964958422807,0.0,0.4449942143478139,0.48085396054753365,0.07415182510465242,5.206550336534343,1.0845297429932266,2.5593802317228697e-05,0.15330812433203603,87.96938263091154,70.93458801507782,77.54148814914,82.4994698574566,12127
